"(0.92,)","(7,)","(27,)","(39,)","(12,)","(105,)","(119,)","(86,)","(68,)","(111,)","(121,)","(91,)","(70,)","(93.10770233467565,)"
"(1.01,)","(9,)","(28,)","(42,)","(16,)","(103,)","(120,)","(87,)","(67,)","(106,)","(121,)","(90,)","(70,)","(93.10770233467565,)"
"(1.09,)","(11,)","(31,)","(44,)","(19,)","(102,)","(120,)","(89,)","(66,)","(106,)","(121,)","(88,)","(66,)","(93.10770233467565,)"
"(1.18,)","(15,)","(32,)","(47,)","(23,)","(101,)","(120,)","(90,)","(66,)","(111,)","(121,)","(90,)","(70,)","(93.10770233467565,)"
"(1.26,)","(16,)","(35,)","(50,)","(26,)","(100,)","(120,)","(91,)","(66,)","(102,)","(121,)","(93,)","(66,)","(93.10770233467565,)"
"(1.35,)","(18,)","(37,)","(52,)","(30,)","(99,)","(120,)","(92,)","(65,)","(98,)","(121,)","(93,)","(65,)","(93.10770233467565,)"
"(1.43,)","(20,)","(37,)","(54,)","(33,)","(98,)","(120,)","(94,)","(65,)","(102,)","(121,)","(93,)","(62,)","(93.10770233467565,)"
"(1.51,)","(24,)","(41,)","(57,)","(37,)","(97,)","(120,)","(95,)","(65,)","(95,)","(118,)","(95,)","(65,)","(93.10770233467565,)"
"(1.6,)","(25,)","(41,)","(59,)","(41,)","(96,)","(120,)","(96,)","(65,)","(95,)","(117,)","(91,)","(63,)","(93.10770233467565,)"
"(1.68,)","(27,)","(44,)","(62,)","(44,)","(94,)","(120,)","(97,)","(65,)","(95,)","(117,)","(95,)","(63,)","(93.10770233467565,)"
"(1.76,)","(31,)","(46,)","(64,)","(48,)","(93,)","(120,)","(98,)","(65,)","(91,)","(117,)","(97,)","(63,)","(93.10770233467565,)"
"(1.84,)","(32,)","(48,)","(66,)","(51,)","(92,)","(120,)","(99,)","(65,)","(95,)","(117,)","(95,)","(60,)","(93.10770233467565,)"
"(1.9,)","(34,)","(49,)","(67,)","(54,)","(92,)","(120,)","(99,)","(65,)","(91,)","(117,)","(95,)","(65,)","(93.10770233467565,)"
"(1.98,)","(36,)","(51,)","(70,)","(57,)","(91,)","(120,)","(100,)","(65,)","(91,)","(117,)","(100,)","(62,)","(93.10770233467565,)"
"(2.06,)","(38,)","(52,)","(71,)","(60,)","(89,)","(120,)","(102,)","(66,)","(88,)","(117,)","(98,)","(60,)","(93.10770233467565,)"
"(2.14,)","(42,)","(55,)","(74,)","(64,)","(88,)","(119,)","(103,)","(66,)","(86,)","(117,)","(98,)","(63,)","(93.10770233467565,)"
"(2.22,)","(43,)","(57,)","(76,)","(67,)","(87,)","(119,)","(104,)","(67,)","(83,)","(117,)","(100,)","(60,)","(93.10770233467565,)"
"(2.3,)","(45,)","(58,)","(78,)","(71,)","(85,)","(119,)","(105,)","(67,)","(88,)","(114,)","(102,)","(66,)","(93.10770233467565,)"
"(2.38,)","(49,)","(61,)","(80,)","(74,)","(84,)","(118,)","(106,)","(68,)","(86,)","(114,)","(102,)","(63,)","(93.10770233467565,)"
"(2.47,)","(50,)","(63,)","(82,)","(77,)","(83,)","(118,)","(107,)","(68,)","(83,)","(114,)","(105,)","(66,)","(93.10770233467565,)"
"(2.55,)","(54,)","(63,)","(85,)","(81,)","(82,)","(117,)","(108,)","(69,)","(83,)","(114,)","(105,)","(70,)","(93.10770233467565,)"
"(2.63,)","(57,)","(67,)","(87,)","(84,)","(81,)","(117,)","(109,)","(70,)","(78,)","(117,)","(105,)","(66,)","(93.10770233467565,)"
"(2.71,)","(58,)","(67,)","(89,)","(87,)","(80,)","(116,)","(110,)","(71,)","(78,)","(114,)","(105,)","(66,)","(93.10770233467565,)"
"(2.79,)","(62,)","(70,)","(91,)","(90,)","(78,)","(116,)","(111,)","(71,)","(78,)","(114,)","(108,)","(68,)","(93.10770233467565,)"
"(2.87,)","(65,)","(72,)","(93,)","(93,)","(77,)","(115,)","(111,)","(72,)","(76,)","(114,)","(106,)","(70,)","(93.10770233467565,)"
"(2.96,)","(68,)","(74,)","(95,)","(96,)","(76,)","(114,)","(112,)","(73,)","(76,)","(114,)","(108,)","(72,)","(93.10770233467565,)"
"(3.03,)","(69,)","(76,)","(97,)","(99,)","(75,)","(114,)","(113,)","(74,)","(74,)","(111,)","(108,)","(70,)","(93.10770233467565,)"
"(3.12,)","(73,)","(78,)","(99,)","(103,)","(74,)","(113,)","(114,)","(75,)","(72,)","(111,)","(108,)","(70,)","(93.10770233467565,)"
"(3.2,)","(76,)","(80,)","(101,)","(104,)","(73,)","(112,)","(114,)","(76,)","(78,)","(108,)","(108,)","(70,)","(93.10770233467565,)"
"(3.25,)","(78,)","(81,)","(102,)","(107,)","(73,)","(112,)","(114,)","(76,)","(76,)","(108,)","(108,)","(70,)","(93.10770233467565,)"
"(3.33,)","(81,)","(83,)","(104,)","(110,)","(72,)","(112,)","(115,)","(77,)","(72,)","(106,)","(111,)","(72,)","(93.10770233467565,)"
"(3.41,)","(83,)","(84,)","(105,)","(112,)","(71,)","(110,)","(116,)","(78,)","(72,)","(108,)","(115,)","(74,)","(93.10770233467565,)"
"(3.49,)","(87,)","(87,)","(108,)","(115,)","(70,)","(109,)","(117,)","(80,)","(74,)","(108,)","(111,)","(76,)","(93.10770233467565,)"
"(3.57,)","(89,)","(89,)","(109,)","(118,)","(69,)","(109,)","(117,)","(81,)","(66,)","(105,)","(111,)","(78,)","(93.10770233467565,)"
"(3.65,)","(93,)","(90,)","(110,)","(121,)","(69,)","(108,)","(118,)","(82,)","(66,)","(106,)","(111,)","(76,)","(93.10770233467565,)"
"(3.73,)","(96,)","(93,)","(113,)","(124,)","(68,)","(107,)","(118,)","(83,)","(72,)","(102,)","(114,)","(74,)","(93.10770233467565,)"
"(3.81,)","(100,)","(94,)","(115,)","(125,)","(67,)","(106,)","(118,)","(85,)","(66,)","(102,)","(117,)","(76,)","(93.10770233467565,)"
"(3.89,)","(102,)","(97,)","(117,)","(129,)","(67,)","(105,)","(119,)","(86,)","(68,)","(102,)","(114,)","(78,)","(93.10770233467565,)"
"(3.97,)","(106,)","(98,)","(119,)","(130,)","(66,)","(104,)","(119,)","(87,)","(66,)","(102,)","(114,)","(80,)","(93.10770233467565,)"
"(4.06,)","(110,)","(101,)","(121,)","(134,)","(66,)","(103,)","(119,)","(88,)","(68,)","(105,)","(121,)","(78,)","(93.10770233467565,)"
"(4.14,)","(113,)","(102,)","(123,)","(135,)","(66,)","(102,)","(120,)","(89,)","(66,)","(108,)","(121,)","(80,)","(93.10770233467565,)"
"(4.23,)","(117,)","(106,)","(125,)","(139,)","(65,)","(101,)","(120,)","(91,)","(60,)","(105,)","(121,)","(86,)","(93.10770233467565,)"
"(4.31,)","(120,)","(107,)","(127,)","(140,)","(65,)","(99,)","(120,)","(92,)","(66,)","(102,)","(121,)","(88,)","(93.10770233467565,)"
"(4.39,)","(124,)","(110,)","(129,)","(144,)","(65,)","(98,)","(120,)","(93,)","(63,)","(98,)","(117,)","(88,)","(93.10770233467565,)"
"(4.47,)","(127,)","(113,)","(131,)","(146,)","(65,)","(97,)","(120,)","(94,)","(65,)","(100,)","(117,)","(95,)","(93.10770233467565,)"
"(4.56,)","(131,)","(114,)","(131,)","(147,)","(65,)","(96,)","(120,)","(95,)","(66,)","(100,)","(121,)","(93,)","(93.10770233467565,)"
"(4.64,)","(134,)","(116,)","(134,)","(150,)","(65,)","(95,)","(120,)","(97,)","(63,)","(98,)","(117,)","(93,)","(93.10770233467565,)"
"(4.69,)","(137,)","(118,)","(135,)","(152,)","(65,)","(95,)","(120,)","(97,)","(63,)","(98,)","(117,)","(95,)","(93.10770233467565,)"
"(4.78,)","(140,)","(121,)","(137,)","(154,)","(65,)","(94,)","(120,)","(98,)","(60,)","(95,)","(117,)","(95,)","(93.10770233467565,)"
"(4.86,)","(142,)","(122,)","(138,)","(155,)","(65,)","(92,)","(120,)","(100,)","(70,)","(93,)","(121,)","(95,)","(93.10770233467565,)"
"(4.94,)","(147,)","(126,)","(141,)","(159,)","(66,)","(91,)","(120,)","(101,)","(62,)","(91,)","(117,)","(97,)","(93.10770233467565,)"
"(5.02,)","(151,)","(127,)","(143,)","(160,)","(66,)","(89,)","(120,)","(102,)","(63,)","(91,)","(117,)","(95,)","(93.10770233467565,)"
"(5.11,)","(153,)","(129,)","(145,)","(163,)","(67,)","(88,)","(120,)","(103,)","(66,)","(91,)","(117,)","(100,)","(93.10770233467565,)"
"(5.19,)","(157,)","(133,)","(147,)","(164,)","(67,)","(87,)","(120,)","(104,)","(63,)","(88,)","(117,)","(102,)","(93.10770233467565,)"
"(5.27,)","(161,)","(134,)","(149,)","(168,)","(68,)","(86,)","(119,)","(105,)","(65,)","(88,)","(121,)","(100,)","(93.10770233467565,)"
"(5.35,)","(164,)","(138,)","(151,)","(169,)","(68,)","(85,)","(119,)","(106,)","(66,)","(86,)","(117,)","(102,)","(93.10770233467565,)"
"(5.44,)","(167,)","(139,)","(153,)","(172,)","(69,)","(83,)","(119,)","(107,)","(66,)","(86,)","(117,)","(102,)","(93.10770233467565,)"
"(5.52,)","(171,)","(143,)","(155,)","(173,)","(70,)","(82,)","(118,)","(108,)","(63,)","(85,)","(117,)","(105,)","(93.10770233467565,)"
"(5.6,)","(174,)","(146,)","(157,)","(176,)","(71,)","(81,)","(118,)","(109,)","(70,)","(83,)","(117,)","(105,)","(93.10770233467565,)"
"(5.68,)","(177,)","(148,)","(159,)","(178,)","(72,)","(80,)","(117,)","(110,)","(72,)","(83,)","(114,)","(105,)","(93.10770233467565,)"
"(5.76,)","(180,)","(151,)","(161,)","(179,)","(73,)","(79,)","(117,)","(110,)","(74,)","(83,)","(117,)","(108,)","(93.10770233467565,)"
"(5.85,)","(183,)","(154,)","(161,)","(182,)","(73,)","(78,)","(116,)","(111,)","(70,)","(80,)","(114,)","(106,)","(93.10770233467565,)"
"(5.93,)","(186,)","(156,)","(164,)","(184,)","(75,)","(77,)","(116,)","(112,)","(66,)","(78,)","(111,)","(111,)","(93.10770233467565,)"
"(6.01,)","(189,)","(160,)","(166,)","(186,)","(75,)","(76,)","(115,)","(113,)","(74,)","(76,)","(111,)","(108,)","(93.10770233467565,)"
"(6.07,)","(191,)","(161,)","(167,)","(187,)","(75,)","(76,)","(115,)","(113,)","(72,)","(78,)","(111,)","(108,)","(93.10770233467565,)"
"(6.15,)","(194,)","(164,)","(169,)","(189,)","(77,)","(75,)","(114,)","(113,)","(72,)","(76,)","(111,)","(111,)","(93.10770233467565,)"
"(6.23,)","(196,)","(166,)","(171,)","(190,)","(78,)","(73,)","(113,)","(115,)","(74,)","(74,)","(111,)","(106,)","(93.10770233467565,)"
"(6.31,)","(200,)","(170,)","(174,)","(193,)","(79,)","(72,)","(113,)","(115,)","(74,)","(72,)","(111,)","(108,)","(93.10770233467565,)"
"(6.39,)","(203,)","(173,)","(176,)","(194,)","(81,)","(71,)","(112,)","(116,)","(74,)","(72,)","(108,)","(111,)","(93.10770233467565,)"
"(6.47,)","(204,)","(176,)","(178,)","(197,)","(82,)","(70,)","(111,)","(116,)","(78,)","(72,)","(105,)","(111,)","(93.10770233467565,)"
"(6.55,)","(208,)","(179,)","(178,)","(199,)","(83,)","(70,)","(110,)","(117,)","(78,)","(72,)","(105,)","(111,)","(93.10770233467565,)"
"(6.63,)","(211,)","(183,)","(181,)","(201,)","(84,)","(69,)","(109,)","(117,)","(78,)","(70,)","(105,)","(111,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(49,)","(63,)","(115,)","(102,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
"(6.65,)","(211,)","(183,)","(181,)","(201,)","(85,)","(68,)","(108,)","(118,)","(0,)","(0,)","(0,)","(0,)","(93.10770233467565,)"
