"(131,)","(0,)","(-1,)","(121,)","(129,)","(125,)","(131,)","(86,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(132,)","(0,)","(3,)","(123,)","(129,)","(123,)","(133,)","(83,)","(85,)","(88,)","(83,)","(84.59044128013535,)"
"(130,)","(0,)","(0,)","(120,)","(128,)","(124,)","(131,)","(88,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(133,)","(0,)","(0,)","(123,)","(130,)","(125,)","(133,)","(83,)","(83,)","(86,)","(83,)","(84.59044128013535,)"
"(131,)","(0,)","(0,)","(119,)","(128,)","(126,)","(131,)","(88,)","(86,)","(83,)","(86,)","(84.59044128013535,)"
"(133,)","(0,)","(0,)","(122,)","(126,)","(125,)","(133,)","(85,)","(88,)","(85,)","(83,)","(84.59044128013535,)"
"(131,)","(0,)","(-1,)","(121,)","(130,)","(127,)","(132,)","(86,)","(83,)","(83,)","(86,)","(84.59044128013535,)"
"(133,)","(0,)","(0,)","(124,)","(130,)","(127,)","(134,)","(83,)","(83,)","(83,)","(83,)","(84.59044128013535,)"
"(136,)","(3,)","(2,)","(124,)","(129,)","(126,)","(136,)","(83,)","(86,)","(86,)","(80,)","(84.59044128013535,)"
"(135,)","(0,)","(0,)","(124,)","(131,)","(128,)","(135,)","(83,)","(83,)","(83,)","(83,)","(84.59044128013535,)"
"(138,)","(3,)","(1,)","(125,)","(130,)","(129,)","(138,)","(83,)","(86,)","(83,)","(80,)","(84.59044128013535,)"
"(137,)","(0,)","(0,)","(123,)","(132,)","(131,)","(137,)","(86,)","(83,)","(80,)","(83,)","(84.59044128013535,)"
"(138,)","(0,)","(-1,)","(125,)","(134,)","(133,)","(139,)","(85,)","(80,)","(80,)","(83,)","(84.59044128013535,)"
"(140,)","(3,)","(1,)","(126,)","(131,)","(131,)","(141,)","(83,)","(86,)","(83,)","(80,)","(84.59044128013535,)"
"(140,)","(0,)","(0,)","(126,)","(133,)","(132,)","(140,)","(83,)","(83,)","(83,)","(83,)","(84.59044128013535,)"
