"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(50,)","(37,)","(37,)","(45,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.28,)","(4.91,)","(5.29,)","(5.57,)","(50,)","(37,)","(37,)","(45,)","(33,)","(23,)","(24,)","(29,)","(425880,)"
"(44,)","(41,)","(39,)","(50,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-5.87,)","(4.63,)","(2.76,)","(4.34,)","(44,)","(41,)","(39,)","(50,)","(36,)","(28,)","(29,)","(35,)","(425931,)"
"(59,)","(45,)","(43,)","(49,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.81,)","(3.53,)","(3.91,)","(-0.93,)","(59,)","(45,)","(43,)","(49,)","(42,)","(33,)","(33,)","(40,)","(425982,)"
"(49,)","(49,)","(49,)","(53,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-9.88,)","(4.18,)","(5.67,)","(3.95,)","(49,)","(49,)","(49,)","(53,)","(47,)","(38,)","(37,)","(45,)","(426033,)"
"(66,)","(51,)","(53,)","(55,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(17.28,)","(1.9,)","(3.95,)","(2.22,)","(66,)","(51,)","(53,)","(55,)","(50,)","(42,)","(42,)","(48,)","(426084,)"
"(65,)","(55,)","(55,)","(56,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.09,)","(4.27,)","(2.22,)","(1.18,)","(65,)","(55,)","(55,)","(56,)","(55,)","(46,)","(46,)","(51,)","(426135,)"
"(59,)","(59,)","(57,)","(61,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-6.31,)","(3.7,)","(2.42,)","(4.8,)","(59,)","(59,)","(57,)","(61,)","(57,)","(50,)","(49,)","(54,)","(426186,)"
"(80,)","(60,)","(59,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(21.55,)","(1.35,)","(1.29,)","(1.95,)","('null',)","(60,)","(59,)","(63,)","(59,)","(53,)","(52,)","(56,)","(426237,)"
"(74,)","(65,)","(63,)","(66,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-6.73,)","(4.97,)","(4.23,)","(3.17,)","(74,)","(65,)","(63,)","(66,)","(62,)","(56,)","(56,)","(59,)","(426288,)"
"(83,)","(66,)","(66,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(9.26,)","(1.09,)","(3.17,)","(1.71,)","(83,)","(66,)","(66,)","(68,)","(69,)","(59,)","(58,)","(61,)","(426339,)"
"(80,)","(70,)","(67,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.33,)","(3.51,)","(1.13,)","(0.59,)","(80,)","(70,)","(67,)","(68,)","(72,)","(62,)","(61,)","(63,)","(426390,)"
"(71,)","(71,)","(72,)","(71,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-8.57,)","(1.25,)","(4.93,)","(2.46,)","(71,)","(71,)","(72,)","(71,)","(73,)","(65,)","(64,)","(66,)","(426441,)"
"(98,)","(74,)","(74,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(27.34,)","(2.65,)","(1.35,)","(2.65,)","('null',)","(74,)","(74,)","(74,)","(77,)","(67,)","(66,)","(68,)","(426492,)"
"(76,)","(75,)","(76,)","(75,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-21.84,)","(1.4,)","(2.12,)","(1.4,)","(76,)","(75,)","(76,)","(75,)","(76,)","(70,)","(69,)","(70,)","(426543,)"
"(81,)","(76,)","(78,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.71,)","(0.72,)","(2.24,)","(2.96,)","(81,)","(76,)","(78,)","(78,)","(78,)","(72,)","(72,)","(72,)","(426594,)"
"(81,)","(80,)","(80,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(4.62,)","(2.38,)","(3.2,)","(81,)","(80,)","(80,)","(81,)","(77,)","(74,)","(74,)","(74,)","(426645,)"
"(90,)","(80,)","(81,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(9.28,)","(-0.81,)","(0.82,)","(-1.63,)","(90,)","(80,)","(81,)","(80,)","(79,)","(76,)","(76,)","(76,)","(426696,)"
"(95,)","(83,)","(83,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.33,)","(3.33,)","(1.7,)","(3.33,)","(95,)","(83,)","(83,)","(83,)","(84,)","(78,)","(78,)","(78,)","(426747,)"
"(98,)","(83,)","(85,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.53,)","(0.0,)","(1.77,)","(0.0,)","(98,)","(83,)","(85,)","(83,)","(86,)","(79,)","(80,)","(80,)","(426798,)"
"(104,)","(83,)","(87,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.81,)","(0.0,)","(2.33,)","(1.77,)","(104,)","(83,)","(87,)","(85,)","(91,)","(80,)","(82,)","(81,)","(426849,)"
"(106,)","(85,)","(85,)","(84,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.09,)","(1.77,)","(-2.33,)","(-0.45,)","(106,)","(85,)","(85,)","(84,)","(95,)","(82,)","(83,)","(82,)","(426900,)"
"(102,)","(84,)","(85,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4.1,)","(-0.45,)","(0.0,)","(0.45,)","(102,)","(84,)","(85,)","(85,)","(99,)","(83,)","(84,)","(83,)","(426951,)"
"(104,)","(85,)","(86,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.01,)","(0.45,)","(1.85,)","(0.0,)","(104,)","(85,)","(86,)","(85,)","(101,)","(83,)","(85,)","(84,)","(427002,)"
"(93,)","(86,)","(87,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-11.55,)","(1.85,)","(0.48,)","(0.92,)","(93,)","(86,)","(87,)","(86,)","(101,)","(84,)","(85,)","(84,)","(427053,)"
"(93,)","(88,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(1.93,)","(1.46,)","(2.87,)","(93,)","(88,)","(88,)","(88,)","(100,)","(85,)","(86,)","(85,)","(427104,)"
"(91,)","(88,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.61,)","(0.0,)","(0.0,)","(0.0,)","(91,)","(88,)","(88,)","(88,)","(98,)","(86,)","(86,)","(86,)","(427155,)"
"(95,)","(90,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.28,)","(1.51,)","(0.0,)","(0.0,)","(95,)","(90,)","(88,)","(88,)","(96,)","(86,)","(87,)","(86,)","(427206,)"
"(93,)","(90,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.67,)","(0.51,)","(2.02,)","(2.02,)","(93,)","(90,)","(90,)","(90,)","(94,)","(87,)","(87,)","(87,)","(427257,)"
"(90,)","(90,)","(91,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.66,)","(-0.51,)","(1.04,)","(-0.51,)","(90,)","(90,)","(91,)","(90,)","(92,)","(88,)","(88,)","(88,)","(427308,)"
"(95,)","(93,)","(90,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.33,)","(2.63,)","(-1.04,)","(2.63,)","(95,)","(93,)","(90,)","(93,)","(92,)","(89,)","(89,)","(89,)","(427359,)"
"(93,)","(91,)","(93,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.21,)","(-1.07,)","(2.66,)","(-2.63,)","(93,)","(91,)","(93,)","(90,)","(92,)","(90,)","(90,)","(89,)","(427410,)"
"(91,)","(95,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(3.28,)","(-1.61,)","(2.63,)","(91,)","(95,)","(91,)","(93,)","(92,)","(91,)","(90,)","(90,)","(427461,)"
"(95,)","(93,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.28,)","(-1.67,)","(3.28,)","(0.54,)","(95,)","(93,)","(95,)","(93,)","(92,)","(92,)","(91,)","(91,)","(427512,)"
"(93,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.21,)","(-0.54,)","(-1.67,)","(-0.54,)","(93,)","(93,)","(93,)","(93,)","(92,)","(92,)","(92,)","(92,)","(427563,)"
"(96,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.95,)","(2.21,)","(-0.54,)","(0.54,)","(96,)","(95,)","(93,)","(93,)","(93,)","(93,)","(92,)","(92,)","(427614,)"
"(93,)","(93,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.95,)","(-1.67,)","(2.21,)","(0.0,)","(93,)","(93,)","(95,)","(93,)","(93,)","(93,)","(93,)","(92,)","(427665,)"
"(93,)","(95,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(1.67,)","(-1.67,)","(1.67,)","(93,)","(95,)","(93,)","(95,)","(93,)","(94,)","(93,)","(93,)","(427716,)"
"(98,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.2,)","(1.73,)","(1.67,)","(0.0,)","(98,)","(96,)","(95,)","(95,)","(94,)","(94,)","(94,)","(93,)","(427767,)"
"(95,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.53,)","(-3.4,)","(-1.67,)","(-2.21,)","(95,)","(93,)","(93,)","(93,)","(94,)","(94,)","(93,)","(93,)","(427818,)"
"(97,)","(95,)","(97,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.32,)","(1.67,)","(3.99,)","(2.21,)","(97,)","(95,)","(97,)","(95,)","(95,)","(94,)","(94,)","(94,)","(427869,)"
"(95,)","(98,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.32,)","(3.53,)","(-2.32,)","(0.0,)","(95,)","(98,)","(95,)","(95,)","(95,)","(95,)","(94,)","(94,)","(427920,)"
"(98,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.53,)","(-1.8,)","(0.0,)","(0.0,)","(98,)","(96,)","(95,)","(95,)","(96,)","(95,)","(94,)","(94,)","(427971,)"
"(97,)","(97,)","(97,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.2,)","(0.59,)","(2.32,)","(1.73,)","(97,)","(97,)","(97,)","(96,)","(96,)","(95,)","(95,)","(94,)","(428022,)"
"(98,)","(96,)","(95,)","(96,)","(0,)","(0,)","(0,)","(0,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(-0.59,)","(-2.32,)","(0.0,)","(98,)","(96,)","(95,)","(96,)","(96,)","(95,)","(95,)","(95,)","(428073,)"
"(148,)","(140,)","(148,)","(183,)","(7,)","(-7,)","(-7,)","(7,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(7,)","(7,)","(7,)","(6,)","(49.38,)","(43.38,)","(52.91,)","(86.94,)","('null',)","('null',)","('null',)","('null',)","(97,)","(96,)","(95,)","(95,)","(428124,)"
"(95,)","(95,)","(95,)","(97,)","(22,)","(-23,)","(-21,)","(20,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(14,)","(15,)","(13,)","(13,)","(-52.91,)","(-45.11,)","(-52.91,)","(-86.35,)","(95,)","(95,)","(95,)","(97,)","(96,)","(96,)","(95,)","(95,)","(428175,)"
"(81,)","(86,)","(111,)","(115,)","(38,)","(-42,)","(-25,)","(24,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(16,)","(18,)","(4,)","(4,)","(-13.61,)","(-9.22,)","(15.87,)","(18.38,)","(81,)","(86,)","(111,)","(115,)","(93,)","(94,)","(98,)","(99,)","(428226,)"
"(72,)","(65,)","(133,)","(136,)","(51,)","(-55,)","(-19,)","(19,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(13,)","(12,)","(-5,)","(-5,)","(-9.56,)","(-20.98,)","(22.22,)","(20.81,)","(72,)","(65,)","('null',)","('null',)","(88,)","(87,)","(99,)","(101,)","(428277,)"
"(88,)","(72,)","(121,)","(114,)","(52,)","(-53,)","(-14,)","(14,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(0,)","(-1,)","(-4,)","(-4,)","(16.82,)","(7.03,)","(-12.12,)","(-21.81,)","(88,)","(72,)","(121,)","(114,)","(86,)","(82,)","(105,)","(105,)","(428328,)"
"(56,)","(56,)","(121,)","(118,)","(46,)","(-45,)","(-15,)","(15,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(-5,)","(-8,)","(0,)","(0,)","(-32.15,)","(-15.33,)","(0.0,)","(3.58,)","(56,)","(56,)","(121,)","(118,)","(78,)","(74,)","(112,)","(111,)","(428379,)"
"(68,)","(55,)","(118,)","(115,)","(44,)","(-42,)","(-18,)","(18,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(-2,)","(-2,)","(2,)","(2,)","(11.64,)","(-1.18,)","(-2.69,)","(-2.58,)","(68,)","(55,)","(118,)","(115,)","(76,)","(71,)","(113,)","(111,)","(428430,)"
"(57,)","(58,)","(121,)","(119,)","(46,)","(-46,)","(-19,)","(18,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(1,)","(3,)","(0,)","(0,)","(-10.41,)","(3.27,)","(2.69,)","(3.11,)","(57,)","(58,)","(121,)","(119,)","(70,)","(65,)","(118,)","(116,)","(428481,)"
"(56,)","(59,)","(125,)","(125,)","(47,)","(-48,)","(-18,)","(18,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(1,)","(2,)","(0,)","(0,)","(-1.23,)","(0.44,)","(4.57,)","(6.74,)","(56,)","(59,)","(125,)","(125,)","(66,)","(60,)","(121,)","(118,)","(428532,)"
"(59,)","(63,)","(133,)","(128,)","(47,)","(-48,)","(-18,)","(17,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(2.52,)","(4.23,)","(7.55,)","(2.42,)","(59,)","(63,)","(133,)","(128,)","(64,)","(60,)","(123,)","(119,)","(428583,)"
"(66,)","(63,)","(133,)","(130,)","(47,)","(-47,)","(-18,)","(18,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(7.41,)","(0.0,)","(0.0,)","(2.51,)","(66,)","(63,)","(133,)","(130,)","(60,)","(59,)","(125,)","(122,)","(428634,)"
"(57,)","(63,)","(138,)","(136,)","(47,)","(-46,)","(-18,)","(18,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(-8.7,)","(0.0,)","(5.56,)","(5.34,)","(57,)","(63,)","(138,)","(136,)","(60,)","(60,)","(128,)","(125,)","(428685,)"
"(59,)","(65,)","(140,)","(136,)","(47,)","(-46,)","(-18,)","(18,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(1.29,)","(2.08,)","(1.46,)","(0.0,)","(59,)","(65,)","(140,)","(136,)","(59,)","(61,)","(131,)","(129,)","(428736,)"
"(62,)","(66,)","(144,)","(142,)","(47,)","(-46,)","(-18,)","(18,)","(93,)","(93,)","(211,)","(211,)","(47,)","(-47,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(3.24,)","(1.09,)","(4.58,)","(6.8,)","(62,)","(66,)","(144,)","(142,)","(59,)","(63,)","(135,)","(132,)","(428787,)"
