"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(33,)","(32,)","(32,)","(31,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-24.64,)","(5.85,)","(6.97,)","(6.59,)","(33,)","(32,)","(32,)","(31,)","(26,)","(21,)","(17,)","(17,)","(615353,)"
"(50,)","(38,)","(37,)","(38,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.98,)","(5.57,)","(4.91,)","(6.35,)","(50,)","(38,)","(37,)","(38,)","(34,)","(29,)","(22,)","(23,)","(615404,)"
"(43,)","(62,)","(41,)","(41,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-7.3,)","(24.4,)","(4.63,)","(2.93,)","(43,)","('null',)","(41,)","(41,)","(36,)","(29,)","(28,)","(28,)","(615455,)"
"(59,)","(47,)","(47,)","(47,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.25,)","(-14.88,)","(5.95,)","(6.59,)","(59,)","(47,)","(47,)","(47,)","(46,)","(32,)","(33,)","(33,)","(615506,)"
"(60,)","(51,)","(49,)","(50,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.35,)","(3.66,)","(1.76,)","(2.7,)","(60,)","(51,)","(49,)","(50,)","(49,)","(38,)","(38,)","(38,)","(615557,)"
"(55,)","(53,)","(53,)","(53,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-5.05,)","(2.05,)","(3.95,)","(3.02,)","(55,)","(53,)","(53,)","(53,)","(50,)","(44,)","(43,)","(43,)","(615608,)"
"(68,)","(56,)","(57,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(13.41,)","(3.4,)","(4.64,)","(5.93,)","(68,)","(56,)","(57,)","(59,)","(55,)","(49,)","(47,)","(48,)","(615659,)"
"(117,)","(60,)","(60,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(48.68,)","(3.87,)","(2.64,)","(0.0,)","('null',)","(60,)","(60,)","(59,)","(57,)","(53,)","(51,)","(51,)","(615710,)"
"(74,)","(62,)","(63,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-43.57,)","(1.41,)","(2.89,)","(4.23,)","(74,)","(62,)","(63,)","(63,)","(63,)","(54,)","(54,)","(55,)","(615761,)"
"(66,)","(65,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-7.41,)","(3.56,)","(3.17,)","(1.55,)","(66,)","(65,)","(66,)","(65,)","(64,)","(57,)","(58,)","(58,)","(615812,)"
"(78,)","(67,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(11.76,)","(2.22,)","(2.3,)","(3.92,)","(78,)","(67,)","(68,)","(68,)","(68,)","(60,)","(61,)","(61,)","(615863,)"
"(80,)","(70,)","(70,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.38,)","(2.38,)","(1.21,)","(-0.59,)","(80,)","(70,)","(70,)","(68,)","(73,)","(63,)","(64,)","(63,)","(615914,)"
"(72,)","(71,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-8.08,)","(1.25,)","(2.55,)","(4.35,)","(72,)","(71,)","(72,)","(72,)","(74,)","(65,)","(66,)","(65,)","(615965,)"
"(76,)","(74,)","(72,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.2,)","(2.65,)","(0.0,)","(1.35,)","(76,)","(74,)","(72,)","(74,)","(74,)","(68,)","(68,)","(68,)","(616016,)"
"(75,)","(75,)","(75,)","(75,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.45,)","(1.4,)","(2.74,)","(1.4,)","(75,)","(75,)","(75,)","(75,)","(74,)","(70,)","(70,)","(70,)","(616067,)"
"(78,)","(76,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.96,)","(1.45,)","(1.45,)","(1.45,)","(78,)","(76,)","(76,)","(76,)","(76,)","(72,)","(72,)","(72,)","(616118,)"
"(78,)","(80,)","(78,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.08,)","(1.51,)","(1.51,)","(78,)","(80,)","(78,)","(78,)","(76,)","(74,)","(73,)","(73,)","(616169,)"
"(81,)","(80,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.2,)","(0.0,)","(1.57,)","(1.57,)","(81,)","(80,)","(80,)","(80,)","(76,)","(76,)","(75,)","(75,)","(616220,)"
"(83,)","(83,)","(83,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.7,)","(3.33,)","(3.33,)","(1.63,)","(83,)","(83,)","(83,)","(81,)","(78,)","(78,)","(77,)","(77,)","(616271,)"
"(84,)","(83,)","(83,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.32,)","(0.0,)","(0.0,)","(3.47,)","(84,)","(83,)","(83,)","(85,)","(79,)","(79,)","(79,)","(79,)","(616322,)"
"(85,)","(86,)","(84,)","(84,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.45,)","(2.69,)","(1.32,)","(-0.45,)","(85,)","(86,)","(84,)","(84,)","(81,)","(81,)","(80,)","(80,)","(616373,)"
"(86,)","(85,)","(86,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.85,)","(-0.92,)","(2.3,)","(0.45,)","(86,)","(85,)","(86,)","(85,)","(82,)","(82,)","(82,)","(82,)","(616424,)"
"(87,)","(90,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.48,)","(5.8,)","(0.0,)","(1.85,)","(87,)","(90,)","(86,)","(86,)","(84,)","(84,)","(83,)","(83,)","(616475,)"
"(90,)","(87,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.48,)","(-3.48,)","(1.93,)","(1.93,)","(90,)","(87,)","(88,)","(88,)","(85,)","(85,)","(85,)","(84,)","(616526,)"
"(88,)","(88,)","(88,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.02,)","(1.46,)","(0.0,)","(-1.93,)","(88,)","(88,)","(88,)","(86,)","(86,)","(86,)","(85,)","(85,)","(616577,)"
"(90,)","(90,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.51,)","(2.02,)","(0.0,)","(1.93,)","(90,)","(90,)","(88,)","(88,)","(87,)","(87,)","(86,)","(86,)","(616628,)"
"(90,)","(88,)","(90,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(-2.02,)","(1.51,)","(0.0,)","(90,)","(88,)","(90,)","(88,)","(88,)","(88,)","(87,)","(86,)","(616679,)"
"(90,)","(93,)","(88,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.51,)","(4.13,)","(-1.51,)","(2.02,)","(90,)","(93,)","(88,)","(90,)","(89,)","(89,)","(88,)","(87,)","(616730,)"
"(90,)","(91,)","(90,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(-1.07,)","(1.51,)","(-2.02,)","(90,)","(91,)","(90,)","(88,)","(89,)","(89,)","(88,)","(88,)","(616781,)"
"(95,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.33,)","(1.07,)","(0.51,)","(2.02,)","(95,)","(93,)","(90,)","(90,)","(90,)","(90,)","(89,)","(88,)","(616832,)"
"(93,)","(91,)","(91,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.21,)","(-1.07,)","(1.04,)","(1.04,)","(93,)","(91,)","(91,)","(91,)","(91,)","(91,)","(89,)","(89,)","(616883,)"
"(91,)","(91,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(0.0,)","(-1.04,)","(-1.04,)","(91,)","(91,)","(90,)","(90,)","(91,)","(91,)","(89,)","(89,)","(616934,)"
"(93,)","(102,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.61,)","(10.61,)","(2.66,)","(2.66,)","(93,)","(102,)","(93,)","(93,)","(92,)","(93,)","(90,)","(90,)","(616985,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(-7.33,)","(-0.54,)","(-0.54,)","(95,)","(95,)","(93,)","(93,)","(92,)","(93,)","(91,)","(90,)","(617036,)"
"(95,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-2.21,)","(0.54,)","(0.54,)","(95,)","(93,)","(93,)","(93,)","(93,)","(94,)","(91,)","(91,)","(617087,)"
"(95,)","(93,)","(95,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.54,)","(1.67,)","(-2.66,)","(95,)","(93,)","(95,)","(90,)","(93,)","(94,)","(92,)","(91,)","(617138,)"
"(93,)","(95,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.21,)","(1.67,)","(-2.21,)","(4.33,)","(93,)","(95,)","(93,)","(95,)","(93,)","(94,)","(92,)","(92,)","(617189,)"
"(93,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(0.0,)","(0.54,)","(-2.21,)","(93,)","(95,)","(93,)","(93,)","(94,)","(95,)","(93,)","(92,)","(617240,)"
"(97,)","(95,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.99,)","(0.0,)","(1.67,)","(0.54,)","(97,)","(95,)","(95,)","(93,)","(94,)","(94,)","(93,)","(92,)","(617291,)"
"(96,)","(96,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(-0.59,)","(1.73,)","(0.0,)","(0.0,)","(96,)","(96,)","(95,)","(93,)","(94,)","(94,)","(94,)","(92,)","(617342,)"
"(118,)","(137,)","(128,)","(130,)","(6,)","(6,)","(5,)","(5,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(5,)","(5,)","(4,)","(5,)","(21.55,)","(40.96,)","(32.97,)","(36.51,)","('null',)","('null',)","('null',)","('null',)","(94,)","(94,)","(94,)","(92,)","(617393,)"
"(93,)","(95,)","(95,)","(93,)","(13,)","(13,)","(13,)","(13,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(7,)","(7,)","(7,)","(7,)","(-25.5,)","(-42.69,)","(-32.97,)","(-36.51,)","(93,)","(95,)","(95,)","(93,)","(94,)","(95,)","(94,)","(93,)","(617444,)"
"(140,)","(183,)","(148,)","(161,)","(12,)","(13,)","(13,)","(13,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(47.33,)","(88.67,)","(52.91,)","(68.05,)","('null',)","('null',)","('null',)","('null',)","(94,)","(95,)","(94,)","(93,)","(617495,)"
"(96,)","(113,)","(90,)","(90,)","(9,)","(9,)","(10,)","(9,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(-3,)","(-4,)","(-3,)","(-3,)","(-43.38,)","(-70.43,)","(-57.24,)","(-70.71,)","(96,)","(113,)","(90,)","(90,)","(95,)","(99,)","(93,)","(92,)","(617546,)"
"(95,)","(96,)","(91,)","(88,)","(8,)","(7,)","(7,)","(8,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(-1,)","(-2,)","(-1,)","(-1.73,)","(-16.51,)","(1.04,)","(-2.02,)","(95,)","(96,)","(91,)","(88,)","(95,)","(100,)","(92,)","(91,)","(617597,)"
"(96,)","(97,)","(90,)","(91,)","(9,)","(9,)","(8,)","(9,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(1,)","(0,)","(0,)","(1.73,)","(0.59,)","(-1.04,)","(3.07,)","(96,)","(97,)","(90,)","(91,)","(95,)","(100,)","(91,)","(90,)","(617648,)"
"(95,)","(95,)","(95,)","(93,)","(10,)","(10,)","(10,)","(9,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(1,)","(0,)","(-1.73,)","(-2.32,)","(4.33,)","(1.07,)","(95,)","(95,)","(95,)","(93,)","(95,)","(99,)","(92,)","(91,)","(617699,)"
"(91,)","(124,)","(93,)","(93,)","(10,)","(10,)","(10,)","(10,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(-3.28,)","(28.79,)","(-1.67,)","(0.54,)","(91,)","('null',)","(93,)","(93,)","(94,)","(100,)","(91,)","(91,)","(617750,)"
"(98,)","(96,)","(95,)","(95,)","(10,)","(10,)","(10,)","(10,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(6.81,)","(-27.06,)","(1.67,)","(1.67,)","(98,)","(96,)","(95,)","(95,)","(95,)","(99,)","(92,)","(91,)","(617801,)"
"(98,)","(100,)","(95,)","(90,)","(10,)","(10,)","(10,)","(10,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.66,)","(0.0,)","(-4.33,)","(98,)","(100,)","(95,)","(90,)","(95,)","(96,)","(93,)","(91,)","(617852,)"
"(95,)","(102,)","(93,)","(93,)","(10,)","(10,)","(10,)","(10,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(-3.53,)","(1.94,)","(-1.67,)","(2.66,)","(95,)","(102,)","(93,)","(93,)","(95,)","(98,)","(93,)","(92,)","(617903,)"
"(96,)","(97,)","(95,)","(95,)","(10,)","(10,)","(10,)","(10,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(-5.0,)","(1.67,)","(1.67,)","(96,)","(97,)","(95,)","(95,)","(95,)","(98,)","(94,)","(93,)","(617954,)"
"(96,)","(104,)","(95,)","(93,)","(10,)","(10,)","(10,)","(10,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(7.01,)","(0.0,)","(-1.67,)","(96,)","(104,)","(95,)","(93,)","(95,)","(99,)","(94,)","(93,)","(618005,)"
"(97,)","(106,)","(95,)","(95,)","(10,)","(10,)","(10,)","(10,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(2.09,)","(0.0,)","(1.67,)","(97,)","(106,)","(95,)","(95,)","(96,)","(100,)","(94,)","(93,)","(618056,)"
"(98,)","(104,)","(95,)","(93,)","(10,)","(10,)","(10,)","(10,)","(131,)","(131,)","(131,)","(131,)","(10,)","(10,)","(10,)","(10,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(-2.09,)","(0.0,)","(-2.21,)","(98,)","(104,)","(95,)","(93,)","(96,)","(102,)","(94,)","(93,)","(618107,)"
