"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6,)","(698029,)"
"(0,)","(0,)","(0,)","(4,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(4.78,)","(0,)","(0,)","(0,)","(4,)","(0,)","(0,)","(0,)","(7,)","(698080,)"
"(0,)","(7,)","(0,)","(4,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(7.53,)","(0.0,)","(0.0,)","(0,)","(7,)","(0,)","(4,)","(0,)","(1,)","(0,)","(4,)","(698131,)"
"(0,)","(7,)","(3,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.09,)","(0.0,)","(3.66,)","(-4.78,)","(0,)","(7,)","(3,)","(0,)","(0,)","(2,)","(0,)","(1,)","(698182,)"
"(10,)","(23,)","(3,)","(10,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(10.1,)","(16.28,)","(0.0,)","(10.1,)","(10,)","(23,)","(3,)","(10,)","(1,)","(6,)","(1,)","(3,)","(698233,)"
"(17,)","(23,)","(13,)","(18,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6.99,)","(0.0,)","(9.67,)","(8.16,)","(17,)","(23,)","(13,)","(18,)","(4,)","(10,)","(3,)","(6,)","(698284,)"
"(47,)","(18,)","(19,)","(18,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(30.53,)","(-5.29,)","(6.57,)","(0.0,)","('null',)","(18,)","(19,)","(18,)","(5,)","(13,)","(6,)","(9,)","(698335,)"
"(28,)","(22,)","(24,)","(23,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-19.25,)","(4.47,)","(4.34,)","(5.13,)","(28,)","(22,)","(24,)","(23,)","(11,)","(16,)","(10,)","(12,)","(698386,)"
"(29,)","(30,)","(29,)","(29,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.26,)","(7.66,)","(5.39,)","(6.57,)","(29,)","(30,)","(29,)","(29,)","(16,)","(20,)","(15,)","(16,)","(698437,)"
"(74,)","(36,)","(35,)","(35,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(44.44,)","(5.38,)","(5.46,)","(5.13,)","('null',)","(36,)","(35,)","(35,)","(21,)","(25,)","(20,)","(22,)","(698488,)"
"(48,)","(43,)","(40,)","(40,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-25.29,)","(7.68,)","(5.32,)","(5.32,)","(48,)","(43,)","(40,)","(40,)","(30,)","(28,)","(26,)","(27,)","(698539,)"
"(47,)","(43,)","(43,)","(43,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.16,)","(-0.71,)","(2.61,)","(2.61,)","(47,)","(43,)","(43,)","(43,)","(38,)","(32,)","(31,)","(31,)","(698590,)"
"(62,)","(71,)","(47,)","(48,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.4,)","(28.42,)","(4.61,)","(5.47,)","(62,)","('null',)","(47,)","(48,)","(42,)","(34,)","(36,)","(36,)","(698641,)"
"(53,)","(52,)","(52,)","(50,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-8.68,)","(-19.14,)","(4.67,)","(1.83,)","(53,)","(52,)","(52,)","(50,)","(47,)","(40,)","(41,)","(40,)","(698692,)"
"(70,)","(55,)","(55,)","(56,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.84,)","(3.27,)","(3.27,)","(6.02,)","(70,)","(55,)","(55,)","(56,)","(56,)","(45,)","(45,)","(45,)","(698743,)"
"(70,)","(60,)","(57,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(5.05,)","(2.42,)","(2.92,)","(70,)","(60,)","(57,)","(59,)","(58,)","(50,)","(49,)","(49,)","(698794,)"
"(65,)","(62,)","(60,)","(62,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4.6,)","(1.41,)","(2.64,)","(2.76,)","(65,)","(62,)","(60,)","(62,)","(61,)","(54,)","(52,)","(53,)","(698845,)"
"(62,)","(64,)","(63,)","(64,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.56,)","(2.5,)","(2.89,)","(2.5,)","(62,)","(64,)","(63,)","(64,)","(63,)","(58,)","(55,)","(56,)","(698896,)"
"(70,)","(66,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(8.16,)","(2.15,)","(3.17,)","(0.52,)","(70,)","(66,)","(66,)","(65,)","(65,)","(59,)","(58,)","(59,)","(698947,)"
"(72,)","(70,)","(67,)","(67,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.9,)","(3.51,)","(1.13,)","(2.76,)","(72,)","(70,)","(67,)","(67,)","(68,)","(62,)","(61,)","(62,)","(698998,)"
"(98,)","(72,)","(71,)","(71,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(26.69,)","(2.55,)","(3.63,)","(3.63,)","('null',)","(72,)","(71,)","(71,)","(67,)","(65,)","(64,)","(64,)","(699049,)"
"(98,)","(74,)","(74,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.35,)","(2.65,)","(2.65,)","('null',)","(74,)","(74,)","(74,)","(67,)","(68,)","(66,)","(67,)","(699100,)"
"(76,)","(78,)","(74,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-21.84,)","(4.36,)","(0.0,)","(0.0,)","(76,)","(78,)","(74,)","(74,)","(70,)","(70,)","(69,)","(69,)","(699151,)"
"(78,)","(78,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.51,)","(0.0,)","(2.85,)","(2.85,)","(78,)","(78,)","(76,)","(76,)","(74,)","(73,)","(71,)","(71,)","(699202,)"
"(80,)","(80,)","(76,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.57,)","(1.57,)","(0.0,)","(3.08,)","(80,)","(80,)","(76,)","(80,)","(76,)","(75,)","(73,)","(73,)","(699253,)"
"(83,)","(83,)","(80,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.33,)","(3.33,)","(3.08,)","(-1.57,)","(83,)","(83,)","(80,)","(78,)","(79,)","(77,)","(75,)","(75,)","(699304,)"
"(102,)","(83,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(19.23,)","(0.0,)","(1.63,)","(3.2,)","(102,)","(83,)","(81,)","(81,)","(83,)","(79,)","(76,)","(77,)","(699355,)"
"(85,)","(85,)","(82,)","(82,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-17.46,)","(1.77,)","(0.42,)","(0.42,)","(85,)","(85,)","(82,)","(82,)","(84,)","(81,)","(78,)","(78,)","(699406,)"
"(86,)","(86,)","(85,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.85,)","(0.92,)","(3.06,)","(3.06,)","(86,)","(86,)","(85,)","(85,)","(85,)","(82,)","(80,)","(80,)","(699457,)"
"(88,)","(86,)","(85,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.93,)","(0.94,)","(0.0,)","(-1.77,)","(88,)","(86,)","(85,)","(83,)","(87,)","(83,)","(81,)","(81,)","(699508,)"
"(86,)","(88,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.93,)","(1.93,)","(1.85,)","(3.62,)","(86,)","(88,)","(86,)","(86,)","(88,)","(85,)","(83,)","(82,)","(699559,)"
"(93,)","(88,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6.07,)","(0.0,)","(-0.94,)","(-0.94,)","(93,)","(88,)","(86,)","(86,)","(90,)","(86,)","(84,)","(83,)","(699610,)"
"(88,)","(90,)","(86,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4.13,)","(2.02,)","(0.94,)","(2.87,)","(88,)","(90,)","(86,)","(88,)","(87,)","(87,)","(85,)","(85,)","(699661,)"
"(93,)","(91,)","(90,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.13,)","(1.04,)","(3.44,)","(0.0,)","(93,)","(91,)","(90,)","(88,)","(89,)","(88,)","(86,)","(86,)","(699712,)"
"(91,)","(93,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(1.07,)","(-1.51,)","(0.0,)","(91,)","(93,)","(88,)","(88,)","(89,)","(89,)","(86,)","(86,)","(699763,)"
"(93,)","(93,)","(88,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(0.54,)","(0.0,)","(2.02,)","(93,)","(93,)","(88,)","(90,)","(90,)","(90,)","(87,)","(87,)","(699814,)"
"(93,)","(93,)","(88,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(-0.54,)","(0.0,)","(-0.51,)","(93,)","(93,)","(88,)","(90,)","(91,)","(91,)","(87,)","(88,)","(699865,)"
"(93,)","(91,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.07,)","(2.02,)","(0.51,)","(93,)","(91,)","(90,)","(90,)","(91,)","(91,)","(88,)","(89,)","(699916,)"
"(95,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(1.61,)","(-0.51,)","(-0.51,)","(95,)","(93,)","(90,)","(90,)","(93,)","(92,)","(89,)","(89,)","(699967,)"
"(91,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.28,)","(-0.54,)","(0.51,)","(0.51,)","(91,)","(93,)","(90,)","(90,)","(92,)","(92,)","(89,)","(89,)","(700018,)"
"(93,)","(93,)","(91,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(0.54,)","(1.04,)","(-0.51,)","(93,)","(93,)","(91,)","(90,)","(93,)","(92,)","(89,)","(90,)","(700069,)"
"(95,)","(95,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(1.67,)","(-1.04,)","(0.51,)","(95,)","(95,)","(90,)","(90,)","(93,)","(93,)","(89,)","(90,)","(700120,)"
"(96,)","(95,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(0.0,)","(2.66,)","(1.04,)","(96,)","(95,)","(93,)","(91,)","(93,)","(93,)","(90,)","(90,)","(700171,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(0.0,)","(-0.54,)","(1.07,)","(95,)","(95,)","(93,)","(93,)","(94,)","(94,)","(91,)","(90,)","(700222,)"
"(95,)","(95,)","(91,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-1.07,)","(-1.07,)","(95,)","(95,)","(91,)","(91,)","(94,)","(94,)","(91,)","(90,)","(700273,)"
"(96,)","(96,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(1.73,)","(1.07,)","(1.07,)","(96,)","(96,)","(93,)","(93,)","(95,)","(94,)","(91,)","(91,)","(700324,)"
"(95,)","(93,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(-3.4,)","(0.54,)","(-1.07,)","(95,)","(93,)","(93,)","(91,)","(95,)","(94,)","(92,)","(91,)","(700375,)"
"(96,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(1.67,)","(0.0,)","(1.07,)","(96,)","(95,)","(93,)","(93,)","(95,)","(94,)","(92,)","(92,)","(700426,)"
"(93,)","(96,)","(90,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(0,)","(0,)","(0,)","(-3.4,)","(1.73,)","(-2.66,)","(-1.07,)","(93,)","(96,)","(90,)","(91,)","(95,)","(95,)","(92,)","(92,)","(700477,)"
"(161,)","(166,)","(161,)","(156,)","(7,)","(8,)","(7,)","(7,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(7,)","(8,)","(7,)","(7,)","(68.05,)","(69.7,)","(70.71,)","(64.91,)","('null',)","('null',)","('null',)","('null',)","(95,)","(95,)","(92,)","(91,)","(700528,)"
"(133,)","(173,)","(111,)","(108,)","(22,)","(23,)","(22,)","(22,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(14,)","(15,)","(14,)","(14,)","(-28.28,)","(7.25,)","(-50.51,)","(-48.75,)","('null',)","('null',)","('null',)","(108,)","(95,)","(95,)","(92,)","(95,)","(700579,)"
"(133,)","(144,)","(114,)","(130,)","(34,)","(37,)","(35,)","(36,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(12,)","(13,)","(13,)","(13,)","(0.0,)","(-28.99,)","(3.17,)","(21.97,)","('null',)","('null',)","('null',)","('null',)","(94,)","(94,)","(92,)","(95,)","(700630,)"
"(85,)","(93,)","(118,)","(140,)","(35,)","(37,)","(38,)","(37,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(0,)","(2,)","(1,)","(-48.23,)","(-51.9,)","(4.23,)","(10.27,)","(85,)","(93,)","('null',)","('null',)","(91,)","(94,)","(91,)","(97,)","(700681,)"
"(88,)","(87,)","(93,)","(111,)","(29,)","(29,)","(30,)","(30,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(-5,)","(-7,)","(-7,)","(-7,)","(3.78,)","(-5.59,)","(-25.5,)","(-29.24,)","(88,)","(87,)","(93,)","(111,)","(88,)","(92,)","(91,)","(103,)","(700732,)"
"(86,)","(88,)","(83,)","(84,)","(27,)","(25,)","(25,)","(26,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(-2,)","(-3,)","(-4,)","(-4,)","(-1.93,)","(1.46,)","(-9.69,)","(-26.46,)","(86,)","(88,)","(83,)","(84,)","(86,)","(89,)","(88,)","(101,)","(700783,)"
"(86,)","(86,)","(113,)","(86,)","(28,)","(28,)","(27,)","(27,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(1,)","(2,)","(1,)","(1,)","(0.0,)","(-1.93,)","(30.14,)","(2.3,)","(86,)","(86,)","('null',)","(86,)","(86,)","(88,)","(88,)","(97,)","(700834,)"
"(87,)","(86,)","(88,)","(88,)","(30,)","(31,)","(30,)","(30,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(1,)","(2,)","(3,)","(3,)","(0.48,)","(-0.94,)","(-24.59,)","(1.93,)","(87,)","(86,)","(88,)","(88,)","(86,)","(88,)","(88,)","(92,)","(700885,)"
"(86,)","(86,)","(90,)","(88,)","(30,)","(31,)","(31,)","(31,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(0,)","(0,)","(0,)","(-0.48,)","(0.94,)","(2.02,)","(0.0,)","(86,)","(86,)","(90,)","(88,)","(86,)","(87,)","(88,)","(91,)","(700936,)"
"(91,)","(88,)","(88,)","(90,)","(30,)","(29,)","(30,)","(30,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(-1,)","(-1,)","(0,)","(5.0,)","(1.93,)","(-2.02,)","(2.02,)","(91,)","(88,)","(88,)","(90,)","(87,)","(86,)","(88,)","(91,)","(700987,)"
"(90,)","(95,)","(90,)","(88,)","(30,)","(29,)","(29,)","(29,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(0,)","(0,)","(0,)","(-1.04,)","(6.35,)","(2.02,)","(-2.02,)","(90,)","(95,)","(90,)","(88,)","(87,)","(88,)","(87,)","(87,)","(701038,)"
"(93,)","(93,)","(90,)","(86,)","(30,)","(29,)","(29,)","(29,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(0,)","(0,)","(0,)","(2.66,)","(-1.67,)","(-0.51,)","(-1.93,)","(93,)","(93,)","(90,)","(86,)","(88,)","(89,)","(89,)","(87,)","(701089,)"
"(95,)","(95,)","(90,)","(91,)","(30,)","(29,)","(29,)","(29,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(1.67,)","(0.51,)","(5.0,)","(95,)","(95,)","(90,)","(91,)","(90,)","(90,)","(89,)","(88,)","(701140,)"
"(90,)","(95,)","(91,)","(90,)","(30,)","(29,)","(29,)","(29,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(0,)","(0,)","(0,)","(-4.84,)","(0.0,)","(1.04,)","(-1.04,)","(90,)","(95,)","(91,)","(90,)","(90,)","(92,)","(89,)","(88,)","(701191,)"
"(95,)","(93,)","(95,)","(93,)","(30,)","(29,)","(29,)","(29,)","(131,)","(131,)","(131,)","(131,)","(30,)","(30,)","(30,)","(30,)","(0,)","(0,)","(0,)","(0,)","(4.84,)","(-1.67,)","(3.28,)","(2.66,)","(95,)","(93,)","(95,)","(93,)","(92,)","(93,)","(90,)","(89,)","(701242,)"
