"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(72,)","(66,)","(66,)","(66,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.9,)","(1.63,)","(3.17,)","(1.63,)","(72,)","(66,)","(66,)","(66,)","(63,)","(59,)","(58,)","(59,)","(362941,)"
"(74,)","(71,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.0,)","(4.76,)","(3.51,)","(3.51,)","(74,)","(71,)","(70,)","(70,)","(66,)","(62,)","(61,)","(62,)","(362992,)"
"(72,)","(72,)","(72,)","(71,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.35,)","(0.64,)","(1.9,)","(1.25,)","(72,)","(72,)","(72,)","(71,)","(68,)","(65,)","(64,)","(65,)","(363043,)"
"(78,)","(75,)","(74,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.7,)","(3.4,)","(2.0,)","(2.65,)","(78,)","(75,)","(74,)","(74,)","(70,)","(68,)","(67,)","(67,)","(363094,)"
"(76,)","(76,)","(75,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.51,)","(1.45,)","(1.4,)","(2.85,)","(76,)","(76,)","(75,)","(76,)","(73,)","(70,)","(70,)","(70,)","(363145,)"
"(80,)","(80,)","(76,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.08,)","(3.08,)","(1.45,)","(1.51,)","(80,)","(80,)","(76,)","(78,)","(75,)","(73,)","(72,)","(72,)","(363196,)"
"(81,)","(80,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.63,)","(0.81,)","(3.08,)","(1.57,)","(81,)","(80,)","(80,)","(80,)","(76,)","(75,)","(74,)","(74,)","(363247,)"
"(81,)","(83,)","(80,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.53,)","(0.0,)","(1.63,)","(81,)","(83,)","(80,)","(81,)","(78,)","(77,)","(76,)","(76,)","(363298,)"
"(83,)","(83,)","(81,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.7,)","(0.0,)","(1.63,)","(1.7,)","(83,)","(83,)","(81,)","(83,)","(79,)","(79,)","(77,)","(78,)","(363349,)"
"(84,)","(85,)","(83,)","(84,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.32,)","(1.77,)","(1.7,)","(1.32,)","(84,)","(85,)","(83,)","(84,)","(80,)","(81,)","(79,)","(80,)","(363400,)"
"(85,)","(85,)","(85,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.45,)","(0.0,)","(1.77,)","(0.45,)","(85,)","(85,)","(85,)","(85,)","(82,)","(82,)","(80,)","(81,)","(363451,)"
"(88,)","(87,)","(86,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.78,)","(2.33,)","(1.85,)","(3.78,)","(88,)","(87,)","(86,)","(88,)","(83,)","(83,)","(82,)","(83,)","(363502,)"
"(91,)","(97,)","(86,)","(87,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.07,)","(10.13,)","(0.0,)","(-1.46,)","(91,)","(97,)","(86,)","(87,)","(85,)","(86,)","(83,)","(84,)","(363553,)"
"(88,)","(90,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.07,)","(-7.17,)","(3.44,)","(3.48,)","(88,)","(90,)","(90,)","(90,)","(86,)","(87,)","(85,)","(86,)","(363604,)"
"(91,)","(93,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.07,)","(2.63,)","(-1.51,)","(-2.02,)","(91,)","(93,)","(88,)","(88,)","(87,)","(89,)","(86,)","(87,)","(363655,)"
"(93,)","(91,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(-1.07,)","(3.07,)","(4.68,)","(93,)","(91,)","(91,)","(93,)","(89,)","(90,)","(87,)","(88,)","(363706,)"
"(93,)","(126,)","(90,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(35.03,)","(-1.04,)","(0.0,)","(93,)","('null',)","(90,)","(93,)","(90,)","(91,)","(88,)","(89,)","(363757,)"
"(93,)","(91,)","(91,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(-35.03,)","(1.04,)","(1.67,)","(93,)","(91,)","(91,)","(95,)","(91,)","(92,)","(89,)","(91,)","(363808,)"
"(95,)","(95,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(3.28,)","(1.07,)","(0.0,)","(95,)","(95,)","(93,)","(95,)","(92,)","(92,)","(90,)","(92,)","(363859,)"
"(95,)","(93,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-2.21,)","(-1.07,)","(-2.21,)","(95,)","(93,)","(91,)","(93,)","(93,)","(92,)","(90,)","(92,)","(363910,)"
"(93,)","(95,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.21,)","(2.21,)","(1.61,)","(-1.07,)","(93,)","(95,)","(93,)","(91,)","(93,)","(93,)","(91,)","(93,)","(363961,)"
"(95,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(0.0,)","(1.67,)","(3.28,)","(95,)","(95,)","(95,)","(95,)","(94,)","(93,)","(92,)","(93,)","(364012,)"
"(96,)","(95,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(0.0,)","(0.0,)","(-2.21,)","(96,)","(95,)","(95,)","(93,)","(94,)","(94,)","(93,)","(93,)","(364063,)"
"(95,)","(95,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(0.0,)","(-2.21,)","(2.21,)","(95,)","(95,)","(93,)","(95,)","(94,)","(94,)","(93,)","(93,)","(364114,)"
"(96,)","(97,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(2.32,)","(3.95,)","(0.0,)","(96,)","(97,)","(96,)","(95,)","(95,)","(95,)","(93,)","(93,)","(364165,)"
"(96,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-2.32,)","(-1.73,)","(0.0,)","(96,)","(95,)","(95,)","(95,)","(95,)","(95,)","(94,)","(94,)","(364216,)"
"(98,)","(96,)","(97,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(1.73,)","(2.32,)","(1.73,)","(98,)","(96,)","(97,)","(96,)","(96,)","(95,)","(95,)","(94,)","(364267,)"
"(97,)","(97,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.2,)","(0.59,)","(-0.59,)","(-1.73,)","(97,)","(97,)","(96,)","(95,)","(96,)","(95,)","(95,)","(94,)","(364318,)"
"(98,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(-2.32,)","(-3.4,)","(-1.67,)","(98,)","(95,)","(93,)","(93,)","(96,)","(95,)","(95,)","(94,)","(364369,)"
"(95,)","(96,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.53,)","(1.73,)","(1.67,)","(0.0,)","(95,)","(96,)","(95,)","(93,)","(96,)","(96,)","(95,)","(94,)","(364420,)"
"(102,)","(95,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(7.33,)","(-1.73,)","(1.73,)","(1.67,)","(102,)","(95,)","(96,)","(95,)","(97,)","(95,)","(95,)","(94,)","(364471,)"
"(100,)","(95,)","(95,)","(96,)","(0,)","(0,)","(0,)","(0,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(-2.56,)","(0.0,)","(-1.73,)","(1.73,)","(100,)","(95,)","(95,)","(96,)","(98,)","(95,)","(95,)","(94,)","(364522,)"
"(151,)","(156,)","(161,)","(166,)","(7,)","(-7,)","(-7,)","(7,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(7,)","(7,)","(7,)","(7,)","(51.52,)","(61.62,)","(66.38,)","(69.7,)","('null',)","('null',)","('null',)","('null',)","(98,)","(95,)","(95,)","(94,)","(364573,)"
"(126,)","(102,)","(93,)","(95,)","(23,)","(-23,)","(-21,)","(20,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(15,)","(15,)","(13,)","(13,)","(-24.53,)","(-54.3,)","(-68.59,)","(-71.43,)","('null',)","(102,)","(93,)","(95,)","(98,)","(96,)","(94,)","(94,)","(364624,)"
"(96,)","(76,)","(130,)","(106,)","(40,)","(-42,)","(-26,)","(24,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(16,)","(18,)","(4,)","(4,)","(-30.01,)","(-25.64,)","(37.06,)","(11.43,)","(96,)","(76,)","('null',)","(106,)","(98,)","(92,)","(94,)","(97,)","(364675,)"
"(153,)","(72,)","(136,)","(130,)","(48,)","(-51,)","(-20,)","(19,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(8,)","(8,)","(-6,)","(-5,)","(56.88,)","(-4.85,)","(6.67,)","(23.41,)","('null',)","(72,)","('null',)","('null',)","(99,)","(88,)","(94,)","(98,)","(364726,)"
"(76,)","(63,)","(119,)","(114,)","(45,)","(-46,)","(-14,)","(14,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(-3,)","(-5,)","(-5,)","(-4,)","(-77.66,)","(-8.58,)","(-17.7,)","(-15.14,)","(76,)","(63,)","('null',)","(114,)","(90,)","(81,)","(94,)","(102,)","(364777,)"
"(60,)","(53,)","(118,)","(113,)","(40,)","(-38,)","(-15,)","(15,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(-5,)","(-7,)","(0,)","(0,)","(-15.58,)","(-10.16,)","(-0.53,)","(-1.47,)","(60,)","(53,)","('null',)","(113,)","(77,)","(73,)","(93,)","(107,)","(364828,)"
"(55,)","(59,)","(114,)","(111,)","(39,)","(-38,)","(-18,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(0,)","(2,)","(2,)","(-5.05,)","(6.37,)","(-3.58,)","(-2.36,)","(55,)","(59,)","('null',)","(111,)","(71,)","(70,)","(93,)","(107,)","(364879,)"
"(70,)","(60,)","(115,)","(116,)","(41,)","(-42,)","(-19,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(1,)","(3,)","(0,)","(0,)","(14.62,)","(0.9,)","(1.0,)","(5.85,)","(70,)","(60,)","('null',)","(116,)","(71,)","(63,)","('null',)","(112,)","(364930,)"
"(93,)","(59,)","(123,)","(124,)","(42,)","(-43,)","(-18,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(1,)","(0,)","(0,)","(22.85,)","(-1.35,)","(7.51,)","(7.07,)","('null',)","(59,)","(123,)","(124,)","(65,)","(61,)","(123,)","(115,)","(364981,)"
"(54,)","(60,)","(128,)","(125,)","(42,)","(-42,)","(-18,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(-38.6,)","(1.35,)","(4.75,)","(1.76,)","(54,)","(60,)","(128,)","(125,)","(63,)","(59,)","(125,)","(117,)","(365032,)"
"(60,)","(63,)","(133,)","(130,)","(42,)","(-42,)","(-18,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(6.18,)","(2.89,)","(5.13,)","(4.93,)","(60,)","(63,)","(133,)","(130,)","(59,)","(59,)","(128,)","(119,)","(365083,)"
"(62,)","(64,)","(133,)","(133,)","(42,)","(-42,)","(-18,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(1.89,)","(1.02,)","(0.0,)","(2.61,)","(62,)","(64,)","(133,)","(133,)","(60,)","(60,)","(129,)","(123,)","(365134,)"
"(63,)","(66,)","(138,)","(135,)","(42,)","(-42,)","(-18,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(0.99,)","(2.15,)","(5.56,)","(2.26,)","(63,)","(66,)","(138,)","(135,)","(61,)","(62,)","(131,)","(127,)","(365185,)"
"(64,)","(66,)","(145,)","(141,)","(42,)","(-42,)","(-18,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(1.02,)","(0.0,)","(6.57,)","(6.25,)","(64,)","(66,)","(145,)","(141,)","(60,)","(63,)","(133,)","(131,)","(365236,)"
"(68,)","(72,)","(148,)","(141,)","(42,)","(-42,)","(-18,)","(18,)","(93,)","(93,)","(205,)","(205,)","(42,)","(-42,)","(-18,)","(18,)","(0,)","(0,)","(0,)","(0,)","(3.86,)","(5.41,)","(2.69,)","(0.0,)","(68,)","(72,)","(148,)","(141,)","(61,)","(65,)","(137,)","(134,)","(365287,)"
