"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(57,)","(56,)","(56,)","(55,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-9.83,)","(1.18,)","(3.4,)","(3.27,)","(57,)","(56,)","(56,)","(55,)","(60,)","(46,)","(46,)","(46,)","(561903,)"
"(80,)","(59,)","(59,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(22.84,)","(2.52,)","(2.96,)","(4.15,)","('null',)","(59,)","(59,)","(59,)","(60,)","(50,)","(50,)","(49,)","(561954,)"
"(80,)","(63,)","(62,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(4.23,)","(2.31,)","(3.79,)","('null',)","(63,)","(62,)","(63,)","(64,)","(54,)","(53,)","(53,)","(562005,)"
"(87,)","(66,)","(65,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6.62,)","(3.17,)","(3.03,)","(2.08,)","('null',)","(66,)","(65,)","(65,)","(64,)","(57,)","(57,)","(56,)","(562056,)"
"(68,)","(67,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-18.47,)","(1.13,)","(3.92,)","(2.8,)","(68,)","(67,)","(68,)","(68,)","(64,)","(61,)","(60,)","(60,)","(562107,)"
"(70,)","(71,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.21,)","(3.63,)","(1.21,)","(1.8,)","(70,)","(71,)","(70,)","(70,)","(65,)","(63,)","(63,)","(63,)","(562158,)"
"(84,)","(78,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.48,)","(7.0,)","(2.55,)","(2.55,)","(84,)","(78,)","(72,)","(72,)","(74,)","(67,)","(66,)","(66,)","(562209,)"
"(90,)","(76,)","(74,)","(75,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6.25,)","(-2.24,)","(1.35,)","(2.74,)","(90,)","(76,)","(74,)","(75,)","(78,)","(70,)","(68,)","(68,)","(562260,)"
"(78,)","(76,)","(75,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-12.48,)","(0.73,)","(1.4,)","(1.45,)","(78,)","(76,)","(75,)","(76,)","(78,)","(72,)","(70,)","(71,)","(562311,)"
"(106,)","(80,)","(78,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(28.24,)","(3.08,)","(2.96,)","(4.71,)","('null',)","(80,)","(78,)","(81,)","(78,)","(74,)","(72,)","(73,)","(562362,)"
"(81,)","(83,)","(78,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-25.03,)","(3.33,)","(0.0,)","(5.32,)","(81,)","(83,)","(78,)","(86,)","(80,)","(77,)","(74,)","(76,)","(562413,)"
"(85,)","(81,)","(82,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.47,)","(-1.7,)","(3.62,)","(3.44,)","(85,)","(81,)","(82,)","(90,)","(83,)","(79,)","(76,)","(80,)","(562464,)"
"(86,)","(85,)","(80,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.92,)","(3.47,)","(-2.05,)","(2.63,)","(86,)","(85,)","(80,)","(93,)","(84,)","(80,)","(77,)","(83,)","(562515,)"
"(85,)","(85,)","(83,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.92,)","(0.0,)","(3.33,)","(-1.07,)","(85,)","(85,)","(83,)","(91,)","(83,)","(81,)","(79,)","(86,)","(562566,)"
"(86,)","(86,)","(83,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.85,)","(1.85,)","(0.0,)","(-1.04,)","(86,)","(86,)","(83,)","(90,)","(84,)","(83,)","(80,)","(88,)","(562617,)"
"(87,)","(86,)","(85,)","(87,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.48,)","(-0.94,)","(1.77,)","(-3.48,)","(87,)","(86,)","(85,)","(87,)","(85,)","(84,)","(81,)","(89,)","(562668,)"
"(88,)","(86,)","(86,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.46,)","(0.94,)","(0.92,)","(1.46,)","(88,)","(86,)","(86,)","(88,)","(86,)","(84,)","(83,)","(89,)","(562719,)"
"(88,)","(88,)","(88,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.93,)","(2.87,)","(-1.93,)","(88,)","(88,)","(88,)","(86,)","(86,)","(86,)","(84,)","(89,)","(562770,)"
"(88,)","(90,)","(88,)","(87,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.02,)","(0.0,)","(0.48,)","(88,)","(90,)","(88,)","(87,)","(87,)","(86,)","(85,)","(88,)","(562821,)"
"(90,)","(88,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.02,)","(-2.02,)","(1.51,)","(3.48,)","(90,)","(88,)","(90,)","(90,)","(87,)","(87,)","(86,)","(88,)","(562872,)"
"(90,)","(90,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.51,)","(1.51,)","(-1.51,)","(-2.02,)","(90,)","(90,)","(88,)","(88,)","(88,)","(88,)","(87,)","(87,)","(562923,)"
"(93,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.63,)","(2.63,)","(1.51,)","(1.51,)","(93,)","(93,)","(90,)","(90,)","(89,)","(89,)","(88,)","(88,)","(562974,)"
"(93,)","(93,)","(93,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(0.54,)","(2.63,)","(0.51,)","(93,)","(93,)","(93,)","(90,)","(90,)","(90,)","(89,)","(88,)","(563025,)"
"(91,)","(91,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.61,)","(-1.61,)","(0.54,)","(2.66,)","(91,)","(91,)","(93,)","(93,)","(90,)","(90,)","(90,)","(89,)","(563076,)"
"(95,)","(95,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.28,)","(3.28,)","(-0.54,)","(-1.61,)","(95,)","(95,)","(93,)","(91,)","(92,)","(91,)","(91,)","(90,)","(563127,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.54,)","(1.07,)","(95,)","(95,)","(93,)","(93,)","(92,)","(92,)","(91,)","(90,)","(563178,)"
"(98,)","(93,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.53,)","(-2.21,)","(1.67,)","(2.21,)","(98,)","(93,)","(95,)","(95,)","(94,)","(93,)","(92,)","(92,)","(563229,)"
"(93,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-5.74,)","(0.54,)","(-2.21,)","(-2.21,)","(93,)","(93,)","(93,)","(93,)","(94,)","(93,)","(93,)","(92,)","(563280,)"
"(96,)","(96,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.95,)","(3.4,)","(-1.07,)","(0.54,)","(96,)","(96,)","(91,)","(93,)","(94,)","(93,)","(93,)","(93,)","(563331,)"
"(96,)","(93,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-3.95,)","(3.28,)","(1.67,)","(96,)","(93,)","(95,)","(95,)","(95,)","(94,)","(93,)","(93,)","(563382,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(2.21,)","(-1.67,)","(-1.67,)","(95,)","(95,)","(93,)","(93,)","(95,)","(94,)","(93,)","(93,)","(563433,)"
"(96,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(1.73,)","(1.67,)","(1.67,)","(96,)","(96,)","(95,)","(95,)","(95,)","(94,)","(93,)","(94,)","(563484,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(-1.73,)","(-1.67,)","(-2.21,)","(95,)","(95,)","(93,)","(93,)","(95,)","(94,)","(93,)","(93,)","(563535,)"
"(97,)","(96,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.32,)","(1.73,)","(3.4,)","(2.21,)","(97,)","(96,)","(96,)","(95,)","(95,)","(95,)","(93,)","(94,)","(563586,)"
"(98,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(0.0,)","(-1.73,)","(0.0,)","(98,)","(96,)","(95,)","(95,)","(96,)","(95,)","(94,)","(94,)","(563637,)"
"(96,)","(97,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(0.59,)","(0.0,)","(0.0,)","(96,)","(97,)","(95,)","(95,)","(96,)","(95,)","(94,)","(94,)","(563688,)"
"(98,)","(98,)","(96,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(1.2,)","(1.73,)","(1.73,)","(98,)","(98,)","(96,)","(96,)","(96,)","(96,)","(95,)","(94,)","(563739,)"
"(97,)","(98,)","(98,)","(96,)","(0,)","(0,)","(0,)","(0,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-1.2,)","(0.0,)","(1.8,)","(0.0,)","(97,)","(98,)","(98,)","(96,)","(96,)","(96,)","(95,)","(95,)","(563790,)"
"(151,)","(161,)","(152,)","(152,)","(7,)","(-7,)","(-7,)","(7,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(6,)","(7,)","(7,)","(7,)","(53.95,)","(62.85,)","(53.62,)","(55.41,)","('null',)","('null',)","('null',)","('null',)","(97,)","(97,)","(96,)","(95,)","(563841,)"
"(93,)","(102,)","(93,)","(97,)","(22,)","(-23,)","(-22,)","(21,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(14,)","(15,)","(14,)","(14,)","(-58.49,)","(-59.05,)","(-59.36,)","(-54.82,)","(93,)","(102,)","(93,)","(97,)","(96,)","(98,)","(95,)","(95,)","(563892,)"
"(86,)","(115,)","(141,)","(113,)","(38,)","(-42,)","(-28,)","(27,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(16,)","(18,)","(5,)","(5,)","(-7.0,)","(13.38,)","(48.82,)","(15.91,)","(86,)","(115,)","('null',)","(113,)","(94,)","(102,)","(95,)","(99,)","(563943,)"
"(71,)","(93,)","(136,)","(148,)","(55,)","(-61,)","(-22,)","(22,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(16,)","(19,)","(-5,)","(-4,)","(-14.59,)","(-22.37,)","(-5.09,)","(34.67,)","(71,)","(93,)","('null',)","('null',)","(89,)","(101,)","(95,)","(100,)","(563994,)"
"(55,)","(76,)","(118,)","(108,)","(62,)","(-67,)","(-16,)","(17,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(7,)","(5,)","(-5,)","(-5,)","(-15.87,)","(-17.38,)","(-18.23,)","(-39.3,)","(55,)","(76,)","('null',)","(108,)","(80,)","(96,)","(95,)","(103,)","(564045,)"
"(140,)","(80,)","(119,)","(115,)","(58,)","(-57,)","(-17,)","(17,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(-3,)","(-9,)","(0,)","(0,)","(84.8,)","(4.62,)","(0.53,)","(7.1,)","('null',)","(80,)","('null',)","(115,)","(76,)","(93,)","(93,)","(108,)","(564096,)"
"(45,)","(56,)","(121,)","(116,)","(53,)","(-50,)","(-20,)","(20,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(-4,)","(-7,)","(3,)","(2,)","(-94.37,)","(-24.47,)","(2.16,)","(1.02,)","(45,)","(56,)","('null',)","(116,)","(70,)","(87,)","(93,)","(109,)","(564147,)"
"(76,)","(56,)","(121,)","(119,)","(53,)","(-53,)","(-21,)","(20,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(0,)","(2,)","(0,)","(0,)","(30.21,)","(0.4,)","(0.0,)","(2.09,)","('null',)","(56,)","('null',)","(119,)","(64,)","(79,)","('null',)","(114,)","(564198,)"
"(70,)","(57,)","(125,)","(124,)","(55,)","(-57,)","(-20,)","(20,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(1,)","(4,)","(0,)","(0,)","(-6.02,)","(1.23,)","(4.57,)","(4.98,)","('null',)","(57,)","(125,)","(124,)","(57,)","(69,)","(125,)","(116,)","(564249,)"
"(51,)","(59,)","(130,)","(128,)","(56,)","(-58,)","(-20,)","(19,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-18.89,)","(1.29,)","(4.93,)","(4.17,)","(51,)","(59,)","(130,)","(128,)","(50,)","(64,)","(127,)","(118,)","(564300,)"
"(66,)","(63,)","(136,)","(130,)","(56,)","(-56,)","(-20,)","(19,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(0,)","(-1,)","(0,)","(0,)","(15.38,)","(4.23,)","(5.34,)","(2.51,)","(66,)","(63,)","(136,)","(130,)","(54,)","(61,)","(130,)","(122,)","(564351,)"
"(83,)","(65,)","(135,)","(133,)","(56,)","(-55,)","(-20,)","(19,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(0,)","(-1,)","(0,)","(0,)","(16.67,)","(1.55,)","(-0.46,)","(2.61,)","(83,)","(65,)","(135,)","(133,)","(61,)","(59,)","(131,)","(125,)","(564402,)"
"(54,)","(66,)","(144,)","(137,)","(56,)","(-55,)","(-20,)","(19,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-28.91,)","(1.63,)","(9.33,)","(4.6,)","(54,)","(66,)","(144,)","(137,)","(63,)","(61,)","(134,)","(128,)","(564453,)"
"(62,)","(66,)","(145,)","(144,)","(56,)","(-55,)","(-20,)","(19,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(7.59,)","(0.0,)","(0.53,)","(7.0,)","(62,)","(66,)","(145,)","(144,)","(63,)","(62,)","(135,)","(132,)","(564504,)"
"(57,)","(70,)","(155,)","(145,)","(56,)","(-55,)","(-20,)","(19,)","(94,)","(94,)","(225,)","(225,)","(56,)","(-56,)","(-20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-4.04,)","(3.51,)","(9.58,)","(0.53,)","(57,)","(70,)","(155,)","(145,)","(62,)","(64,)","(140,)","(136,)","(564555,)"
