"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(49,)","(36,)","(35,)","(39,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(17.64,)","(-25.98,)","(3.34,)","(7.47,)","(49,)","(36,)","(35,)","(39,)","(29,)","(27,)","(23,)","(23,)","(468009,)"
"(43,)","(41,)","(39,)","(43,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-6.37,)","(5.63,)","(4.13,)","(3.8,)","(43,)","(41,)","(39,)","(43,)","(33,)","(31,)","(28,)","(28,)","(468060,)"
"(57,)","(44,)","(45,)","(45,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.96,)","(2.78,)","(5.98,)","(2.97,)","(57,)","(44,)","(45,)","(45,)","(38,)","(33,)","(33,)","(33,)","(468111,)"
"(49,)","(52,)","(47,)","(50,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-8.59,)","(7.84,)","(2.42,)","(4.34,)","(49,)","(52,)","(47,)","(50,)","(43,)","(40,)","(37,)","(38,)","(468162,)"
"(63,)","(53,)","(54,)","(53,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.11,)","(1.05,)","(6.8,)","(3.02,)","(63,)","(53,)","(54,)","(53,)","(48,)","(45,)","(41,)","(43,)","(468213,)"
"(72,)","(55,)","(56,)","(56,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(8.58,)","(2.22,)","(2.32,)","(3.4,)","(72,)","(55,)","(56,)","(56,)","(55,)","(46,)","(46,)","(47,)","(468264,)"
"(95,)","(59,)","(57,)","(60,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(23.17,)","(3.7,)","(1.23,)","(3.87,)","('null',)","(59,)","(57,)","(60,)","(56,)","(50,)","(49,)","(51,)","(468315,)"
"(86,)","(62,)","(63,)","(62,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-8.28,)","(3.24,)","(5.52,)","(1.89,)","(86,)","(62,)","(63,)","(62,)","(65,)","(54,)","(53,)","(54,)","(468366,)"
"(111,)","(68,)","(66,)","(66,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(24.15,)","(5.88,)","(3.17,)","(4.17,)","('null',)","(68,)","(66,)","(66,)","(67,)","(58,)","(57,)","(57,)","(468417,)"
"(71,)","(70,)","(68,)","(67,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-39.68,)","(1.8,)","(2.3,)","(1.13,)","(71,)","(70,)","(68,)","(67,)","(73,)","(61,)","(60,)","(60,)","(468468,)"
"(78,)","(70,)","(71,)","(71,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(7.0,)","(0.0,)","(2.46,)","(3.63,)","(78,)","(70,)","(71,)","(71,)","(76,)","(64,)","(63,)","(63,)","(468519,)"
"(88,)","(72,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(10.46,)","(2.55,)","(0.64,)","(0.64,)","(88,)","(72,)","(72,)","(72,)","(80,)","(66,)","(66,)","(66,)","(468570,)"
"(95,)","(72,)","(75,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6.35,)","(-0.66,)","(3.4,)","(2.0,)","(95,)","(72,)","(75,)","(74,)","(83,)","(69,)","(69,)","(68,)","(468621,)"
"(98,)","(76,)","(76,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.53,)","(4.85,)","(1.45,)","(0.0,)","(98,)","(76,)","(76,)","(74,)","(86,)","(71,)","(71,)","(70,)","(468672,)"
"(100,)","(76,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.86,)","(0.0,)","(0.0,)","(2.85,)","(100,)","(76,)","(76,)","(76,)","(88,)","(72,)","(73,)","(72,)","(468723,)"
"(97,)","(76,)","(78,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.07,)","(0.0,)","(1.51,)","(1.51,)","(97,)","(76,)","(78,)","(78,)","(92,)","(73,)","(74,)","(74,)","(468774,)"
"(84,)","(81,)","(80,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-12.9,)","(4.71,)","(1.57,)","(0.0,)","(84,)","(81,)","(80,)","(78,)","(93,)","(75,)","(76,)","(75,)","(468825,)"
"(85,)","(80,)","(80,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.45,)","(-0.82,)","(0.0,)","(3.2,)","(85,)","(80,)","(80,)","(81,)","(93,)","(76,)","(77,)","(76,)","(468876,)"
"(83,)","(83,)","(83,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.77,)","(2.53,)","(3.33,)","(0.0,)","(83,)","(83,)","(83,)","(81,)","(91,)","(78,)","(78,)","(78,)","(468927,)"
"(85,)","(85,)","(85,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.77,)","(1.77,)","(1.77,)","(1.7,)","(85,)","(85,)","(85,)","(83,)","(89,)","(80,)","(80,)","(79,)","(468978,)"
"(87,)","(86,)","(85,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.33,)","(1.85,)","(0.0,)","(2.69,)","(87,)","(86,)","(85,)","(86,)","(86,)","(81,)","(81,)","(81,)","(469029,)"
"(86,)","(87,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.48,)","(0.48,)","(1.85,)","(0.94,)","(86,)","(87,)","(86,)","(86,)","(85,)","(83,)","(83,)","(82,)","(469080,)"
"(90,)","(86,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.44,)","(-0.48,)","(-0.94,)","(0.0,)","(90,)","(86,)","(86,)","(86,)","(86,)","(84,)","(84,)","(83,)","(469131,)"
"(88,)","(91,)","(90,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.51,)","(5.0,)","(4.89,)","(1.93,)","(88,)","(91,)","(90,)","(88,)","(86,)","(86,)","(85,)","(85,)","(469182,)"
"(90,)","(90,)","(90,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.02,)","(-1.04,)","(-0.51,)","(0.0,)","(90,)","(90,)","(90,)","(88,)","(87,)","(87,)","(87,)","(86,)","(469233,)"
"(90,)","(91,)","(88,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.51,)","(1.04,)","(-1.51,)","(1.51,)","(90,)","(91,)","(88,)","(90,)","(88,)","(88,)","(87,)","(87,)","(469284,)"
"(93,)","(90,)","(91,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.63,)","(-1.04,)","(3.07,)","(0.51,)","(93,)","(90,)","(91,)","(90,)","(89,)","(89,)","(88,)","(88,)","(469335,)"
"(93,)","(91,)","(90,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(1.04,)","(-1.04,)","(1.04,)","(93,)","(91,)","(90,)","(91,)","(90,)","(89,)","(89,)","(88,)","(469386,)"
"(93,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.07,)","(2.66,)","(1.07,)","(93,)","(93,)","(93,)","(93,)","(91,)","(91,)","(90,)","(90,)","(469437,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(2.21,)","(-0.54,)","(0.54,)","(95,)","(95,)","(93,)","(93,)","(92,)","(91,)","(90,)","(90,)","(469488,)"
"(93,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.67,)","(-2.21,)","(0.54,)","(-0.54,)","(93,)","(93,)","(93,)","(93,)","(92,)","(92,)","(91,)","(91,)","(469539,)"
"(93,)","(93,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(0.54,)","(-0.54,)","(-1.07,)","(93,)","(93,)","(93,)","(91,)","(93,)","(92,)","(92,)","(91,)","(469590,)"
"(96,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.95,)","(1.67,)","(2.21,)","(3.28,)","(96,)","(95,)","(95,)","(95,)","(93,)","(93,)","(92,)","(92,)","(469641,)"
"(95,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(-2.21,)","(-1.67,)","(-2.21,)","(95,)","(93,)","(93,)","(93,)","(94,)","(93,)","(93,)","(93,)","(469692,)"
"(97,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.32,)","(3.95,)","(1.67,)","(2.21,)","(97,)","(96,)","(95,)","(95,)","(94,)","(94,)","(93,)","(93,)","(469743,)"
"(93,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.99,)","(0.0,)","(0.0,)","(0.0,)","(93,)","(96,)","(95,)","(95,)","(94,)","(94,)","(94,)","(93,)","(469794,)"
"(98,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.2,)","(-1.73,)","(0.0,)","(0.0,)","(98,)","(95,)","(95,)","(95,)","(95,)","(94,)","(94,)","(94,)","(469845,)"
"(96,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(0.0,)","(0.0,)","(0.0,)","(96,)","(95,)","(95,)","(95,)","(95,)","(95,)","(94,)","(94,)","(469896,)"
"(97,)","(98,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(3.53,)","(1.73,)","(0.0,)","(97,)","(98,)","(96,)","(95,)","(96,)","(95,)","(94,)","(94,)","(469947,)"
"(96,)","(97,)","(96,)","(96,)","(0,)","(0,)","(0,)","(0,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(0,)","(0,)","(0,)","(0,)","(-0.59,)","(-1.2,)","(0.0,)","(1.73,)","(96,)","(97,)","(96,)","(96,)","(96,)","(96,)","(95,)","(95,)","(469998,)"
"(161,)","(148,)","(166,)","(148,)","(7,)","(-8,)","(-7,)","(7,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(7,)","(7,)","(7,)","(7,)","(64.65,)","(50.59,)","(69.7,)","(51.18,)","('null',)","('null',)","('null',)","('null',)","(96,)","(96,)","(95,)","(95,)","(470049,)"
"(97,)","(176,)","(111,)","(100,)","(22,)","(-24,)","(-21,)","(21,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(14,)","(16,)","(14,)","(13,)","(-64.06,)","(27.95,)","(-55.56,)","(-47.52,)","(97,)","('null',)","(111,)","(100,)","(96,)","(96,)","(98,)","(96,)","(470100,)"
"(76,)","(76,)","(130,)","(161,)","(39,)","(-43,)","(-27,)","(26,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(16,)","(18,)","(5,)","(5,)","(-20.64,)","(-99.18,)","(18.97,)","(60.99,)","(76,)","(76,)","(130,)","('null',)","(92,)","(91,)","(105,)","(96,)","(470151,)"
"(91,)","(62,)","(175,)","(158,)","(55,)","(-59,)","(-21,)","(21,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(16,)","(16,)","(-5,)","(-5,)","(15.03,)","(-14.91,)","(45.36,)","(-2.89,)","(91,)","(62,)","('null',)","('null',)","(91,)","(83,)","(108,)","(97,)","(470202,)"
"(45,)","(70,)","(123,)","(114,)","(59,)","(-60,)","(-15,)","(15,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(3,)","(1,)","(-5,)","(-5,)","(-45.98,)","(8.16,)","(-51.98,)","(-43.79,)","(45,)","(70,)","(123,)","(114,)","(81,)","(76,)","(115,)","(103,)","(470253,)"
"(66,)","(56,)","(124,)","(118,)","(52,)","(-52,)","(-16,)","(16,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(-6,)","(-8,)","(0,)","(0,)","(20.69,)","(-13.44,)","(0.57,)","(3.58,)","('null',)","(56,)","(124,)","(118,)","(77,)","(66,)","(122,)","(110,)","(470304,)"
"(75,)","(63,)","(119,)","(116,)","(49,)","(-47,)","(-19,)","(19,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(-3,)","(-4,)","(3,)","(2,)","(8.81,)","(6.75,)","(-4.98,)","(-1.56,)","('null',)","(63,)","(119,)","(116,)","(77,)","(65,)","(121,)","(112,)","(470355,)"
"(111,)","(57,)","(121,)","(118,)","(50,)","(-50,)","(-20,)","(20,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(1,)","(2,)","(0,)","(0,)","(35.64,)","(-6.35,)","(2.16,)","(1.56,)","('null',)","(57,)","(121,)","(118,)","(70,)","(64,)","(123,)","(116,)","(470406,)"
"(60,)","(56,)","(128,)","(125,)","(52,)","(-53,)","(-19,)","(19,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(1,)","(3,)","(0,)","(0,)","(-50.51,)","(-0.41,)","(6.99,)","(7.27,)","(60,)","(56,)","(128,)","(125,)","(65,)","(60,)","(123,)","(118,)","(470457,)"
"(64,)","(60,)","(133,)","(128,)","(52,)","(-53,)","(-19,)","(18,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(0,)","(0,)","(0,)","(0,)","(3.91,)","(3.87,)","(5.13,)","(2.42,)","(64,)","(60,)","(133,)","(128,)","(56,)","(60,)","(124,)","(119,)","(470508,)"
"(57,)","(63,)","(138,)","(133,)","(52,)","(-52,)","(-18,)","(18,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(0,)","(-1,)","(0,)","(0,)","(-6.55,)","(2.89,)","(5.56,)","(5.13,)","(57,)","(63,)","(138,)","(133,)","(60,)","(59,)","(127,)","(123,)","(470559,)"
"(57,)","(63,)","(138,)","(137,)","(52,)","(-51,)","(-18,)","(18,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(4.6,)","(57,)","(63,)","(138,)","(137,)","(59,)","(60,)","(129,)","(126,)","(470610,)"
"(57,)","(66,)","(145,)","(138,)","(52,)","(-51,)","(-18,)","(18,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.17,)","(6.57,)","(0.96,)","(57,)","(66,)","(145,)","(138,)","(59,)","(60,)","(133,)","(129,)","(470661,)"
"(62,)","(66,)","(148,)","(145,)","(52,)","(-51,)","(-18,)","(18,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(0,)","(0,)","(0,)","(0,)","(4.04,)","(0.0,)","(2.69,)","(6.57,)","(62,)","(66,)","(148,)","(145,)","(59,)","(62,)","(138,)","(134,)","(470712,)"
"(62,)","(70,)","(148,)","(148,)","(52,)","(-51,)","(-18,)","(18,)","(93,)","(93,)","(218,)","(218,)","(52,)","(-52,)","(-19,)","(19,)","(0,)","(0,)","(0,)","(0,)","(0.48,)","(3.51,)","(0.0,)","(2.69,)","(62,)","(70,)","(148,)","(148,)","(59,)","(64,)","(141,)","(138,)","(470763,)"
