"(63,)","(46,)","(96,)","(93,)","(30,)","(-29,)","(-13,)","(15,)","(3,)","(2,)","(4,)","(4,)","(-1,)","(-1,)","(0,)","(0,)","(6.75,)","(-2.6,)","(6.06,)","(2.66,)","('null',)","(46,)","('null',)","(93,)"
"(70,)","(48,)","(95,)","(95,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(4,)","(3,)","(0,)","(0,)","(0,)","(0,)","(6.68,)","(1.7,)","(-1.73,)","(1.67,)","('null',)","(48,)","(95,)","(95,)"
"(66,)","(50,)","(97,)","(95,)","(30,)","(-29,)","(-13,)","(15,)","(3,)","(2,)","(3,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-3.51,)","(1.83,)","(2.32,)","(0.0,)","(66,)","(50,)","(97,)","(95,)"
"(65,)","(51,)","(100,)","(100,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1.63,)","(0.97,)","(3.07,)","(5.39,)","(65,)","(51,)","(100,)","('null',)"
"(65,)","(50,)","(102,)","(98,)","(30,)","(-29,)","(-13,)","(15,)","(3,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.53,)","(-0.97,)","(1.94,)","(-1.86,)","(65,)","(50,)","(102,)","(98,)"
"(63,)","(53,)","(100,)","(102,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(4,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-2.08,)","(3.02,)","(-1.94,)","(3.8,)","(63,)","(53,)","(100,)","(102,)"
"(63,)","(53,)","(104,)","(102,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(3.95,)","(0.0,)","(63,)","(53,)","(104,)","(102,)"
"(57,)","(53,)","(106,)","(104,)","(30,)","(-29,)","(-13,)","(15,)","(3,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-6.35,)","(0.0,)","(2.09,)","(2.01,)","(57,)","(53,)","(106,)","(104,)"
"(54,)","(55,)","(106,)","(106,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2.72,)","(2.22,)","(0.0,)","(2.09,)","(54,)","(55,)","(106,)","(106,)"
"(55,)","(55,)","(106,)","(107,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(1.13,)","(0.0,)","(0.0,)","(0.86,)","(55,)","(55,)","(106,)","(107,)"
"(59,)","(56,)","(111,)","(108,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(3.7,)","(1.18,)","(4.44,)","(1.32,)","(59,)","(56,)","(111,)","(108,)"
"(59,)","(57,)","(113,)","(111,)","(30,)","(-29,)","(-13,)","(15,)","(2,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.23,)","(2.36,)","(2.27,)","(59,)","(57,)","(113,)","(111,)"
"(57,)","(57,)","(111,)","(113,)","(30,)","(-29,)","(-13,)","(15,)","(3,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1.29,)","(0.0,)","(-2.36,)","(2.36,)","(57,)","(57,)","(111,)","(113,)"
"(59,)","(59,)","(114,)","(112,)","(27,)","(-27,)","(-11,)","(13,)","(2,)","(2,)","(5,)","(5,)","(-3,)","(-2,)","(-1,)","(-2,)","(1.29,)","(1.29,)","(3.83,)","(-0.48,)","(59,)","(59,)","(114,)","(112,)"
"(62,)","(57,)","(115,)","(113,)","(22,)","(-21,)","(-10,)","(11,)","(2,)","(2,)","(4,)","(4,)","(-5,)","(-5,)","(-1,)","(-1,)","(2.76,)","(-1.29,)","(1.0,)","(0.48,)","(62,)","(57,)","(115,)","(113,)"
"(66,)","(62,)","(108,)","(111,)","(17,)","(-16,)","(-8,)","(9,)","(3,)","(3,)","(4,)","(4,)","(-5,)","(-5,)","(-1,)","(-1,)","(4.65,)","(4.53,)","(-7.1,)","(-2.36,)","(66,)","(62,)","(108,)","(111,)"
"(71,)","(68,)","(106,)","(106,)","(11,)","(-10,)","(-6,)","(8,)","(3,)","(2,)","(4,)","(4,)","(-5,)","(-5,)","(-1,)","(-1,)","(4.76,)","(5.88,)","(-2.18,)","(-4.44,)","(71,)","('null',)","(106,)","(106,)"
"(72,)","(71,)","(106,)","(106,)","(5,)","(-4,)","(-4,)","(5,)","(2,)","(3,)","(4,)","(4,)","(-5,)","(-5,)","(-1,)","(-2,)","(0.64,)","(3.05,)","(0.0,)","(0.0,)","(72,)","(71,)","(106,)","(106,)"
"(76,)","(75,)","(102,)","(104,)","(3,)","(-1,)","(-3,)","(2,)","(3,)","(3,)","(4,)","(4,)","(-2,)","(-3,)","(-1,)","(-2,)","(4.85,)","(4.04,)","(-4.1,)","(-2.09,)","(76,)","(75,)","(102,)","(104,)"
"(82,)","(86,)","(98,)","(98,)","(6,)","(-4,)","(-4,)","(4,)","(4,)","(3,)","(4,)","(4,)","(2,)","(2,)","(1,)","(2,)","(5.13,)","(11.48,)","(-3.8,)","(-5.81,)","('null',)","('null',)","(98,)","(98,)"
"(83,)","(86,)","(96,)","(98,)","(9,)","(-9,)","(-6,)","(8,)","(3,)","(3,)","(4,)","(4,)","(3,)","(4,)","(1,)","(3,)","(1.28,)","(0.0,)","(-1.8,)","(0.0,)","(83,)","(86,)","(96,)","(98,)"
"(80,)","(86,)","(100,)","(98,)","(14,)","(-15,)","(-10,)","(12,)","(3,)","(4,)","(3,)","(4,)","(4,)","(5,)","(3,)","(4,)","(-3.33,)","(-0.94,)","(3.03,)","(0.0,)","(80,)","(86,)","(100,)","(98,)"
"(71,)","(111,)","(107,)","(106,)","(19,)","(-20,)","(-13,)","(14,)","(3,)","(3,)","(5,)","(4,)","(5,)","(5,)","(3,)","(2,)","(-8.57,)","(25.09,)","(7.53,)","(7.9,)","(71,)","('null',)","('null',)","('null',)"
"(125,)","(100,)","(156,)","(215,)","(18,)","(-20,)","(-12,)","(12,)","(3,)","(3,)","(4,)","(5,)","(0,)","(0,)","(-1,)","(-2,)","(53.57,)","(-11.11,)","(49.34,)","(108.39,)","('null',)","('null',)","('null',)","('null',)"
"(62,)","(60,)","(115,)","(124,)","(14,)","(-15,)","(-8,)","(8,)","(2,)","(2,)","(4,)","(4,)","(-4,)","(-4,)","(-3,)","(-3,)","(-62.98,)","(-39.39,)","(-40.92,)","(-91.02,)","(62,)","(60,)","('null',)","('null',)"
"(63,)","(90,)","(170,)","(144,)","(9,)","(-10,)","(-3,)","(4,)","(3,)","(3,)","(5,)","(5,)","(-5,)","(-5,)","(-4,)","(-4,)","(1.48,)","(30.3,)","(55.0,)","(20.9,)","(63,)","('null',)","('null',)","('null',)"
"(72,)","(70,)","(100,)","(97,)","(3,)","(-3,)","(1,)","(0,)","(3,)","(2,)","(4,)","(3,)","(-5,)","(-6,)","(-1,)","(-3,)","(9.24,)","(-20.73,)","(-70.31,)","(-47.37,)","('null',)","('null',)","(100,)","(97,)"
"(83,)","(78,)","(91,)","(93,)","(0,)","(0,)","(1,)","(-1,)","(3,)","(3,)","(4,)","(4,)","(-3,)","(-3,)","(0,)","(0,)","(10.61,)","(8.26,)","(-8.67,)","(-3.99,)","('null',)","('null',)","(91,)","(93,)"
"(83,)","(84,)","(86,)","(85,)","(0,)","(1,)","(0,)","(0,)","(3,)","(4,)","(3,)","(3,)","(0,)","(0,)","(-1,)","(0,)","(0.0,)","(6.22,)","(-5.0,)","(-8.46,)","(83,)","('null',)","(86,)","(85,)"
"(100,)","(118,)","(85,)","(85,)","(3,)","(-2,)","(-5,)","(4,)","(3,)","(4,)","(3,)","(3,)","(2,)","(1,)","(4,)","(4,)","(16.67,)","(33.86,)","(-1.85,)","(0.0,)","('null',)","('null',)","(85,)","(85,)"
"(83,)","(85,)","(90,)","(88,)","(8,)","(-7,)","(-9,)","(9,)","(4,)","(3,)","(4,)","(4,)","(5,)","(5,)","(4,)","(4,)","(-16.67,)","(-33.41,)","(5.29,)","(3.78,)","(83,)","(85,)","('null',)","(88,)"
"(76,)","(78,)","(93,)","(95,)","(14,)","(-13,)","(-11,)","(12,)","(3,)","(3,)","(3,)","(3,)","(5,)","(5,)","(1,)","(2,)","(-6.41,)","(-6.68,)","(2.63,)","(6.35,)","(76,)","(78,)","(93,)","('null',)"
"(70,)","(71,)","(100,)","(98,)","(19,)","(-19,)","(-10,)","(12,)","(2,)","(3,)","(4,)","(4,)","(5,)","(6,)","(0,)","(0,)","(-6.75,)","(-7.0,)","(7.61,)","(3.53,)","(70,)","(71,)","('null',)","(98,)"
"(65,)","(66,)","(102,)","(98,)","(21,)","(-20,)","(-10,)","(11,)","(2,)","(2,)","(4,)","(4,)","(1,)","(1,)","(0,)","(0,)","(-5.13,)","(-4.76,)","(1.94,)","(0.0,)","(65,)","(66,)","(102,)","(98,)"
"(63,)","(63,)","(106,)","(102,)","(19,)","(-18,)","(-10,)","(11,)","(3,)","(3,)","(4,)","(4,)","(-1,)","(-2,)","(0,)","(0,)","(-1.55,)","(-3.17,)","(4.1,)","(3.8,)","(63,)","(63,)","(106,)","(102,)"
"(62,)","(63,)","(104,)","(104,)","(19,)","(-17,)","(-10,)","(11,)","(2,)","(2,)","(4,)","(4,)","(0,)","(-1,)","(0,)","(0,)","(-1.48,)","(0.0,)","(-2.09,)","(2.01,)","(62,)","(63,)","(104,)","(104,)"
"(63,)","(62,)","(104,)","(102,)","(19,)","(-18,)","(-10,)","(11,)","(3,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.48,)","(-1.48,)","(0.0,)","(-2.01,)","(63,)","(62,)","(104,)","(102,)"
"(65,)","(64,)","(102,)","(102,)","(16,)","(-16,)","(-9,)","(10,)","(2,)","(3,)","(4,)","(4,)","(-2,)","(-2,)","(-1,)","(-1,)","(1.55,)","(2.5,)","(-2.01,)","(0.0,)","(65,)","(64,)","(102,)","(102,)"
"(65,)","(62,)","(104,)","(102,)","(13,)","(-12,)","(-8,)","(9,)","(3,)","(2,)","(4,)","(4,)","(-2,)","(-3,)","(0,)","(0,)","(0.53,)","(-2.5,)","(2.01,)","(0.0,)","(65,)","(62,)","(104,)","(102,)"
"(137,)","(86,)","(156,)","(172,)","(9,)","(-8,)","(-5,)","(6,)","(3,)","(3,)","(4,)","(4,)","(-3,)","(-4,)","(-2,)","(-3,)","(72.36,)","(24.94,)","(52.29,)","(69.48,)","('null',)","('null',)","('null',)","('null',)"
"(70,)","(66,)","(102,)","(162,)","(4,)","(-3,)","(0,)","(1,)","(3,)","(2,)","(4,)","(5,)","(-5,)","(-5,)","(-5,)","(-5,)","(-67.76,)","(-20.29,)","(-54.3,)","(-9.44,)","(70,)","(66,)","(102,)","('null',)"
"(72,)","(93,)","(93,)","(95,)","(0,)","(1,)","(2,)","(-2,)","(3,)","(4,)","(3,)","(4,)","(-3,)","(-1,)","(1,)","(0,)","(2.55,)","(26.9,)","(-9.54,)","(-67.36,)","(72,)","('null',)","(93,)","(95,)"
"(80,)","(78,)","(87,)","(86,)","(-2,)","(2,)","(1,)","(-1,)","(3,)","(3,)","(4,)","(3,)","(1,)","(0,)","(0,)","(0,)","(7.27,)","(-15.14,)","(-5.59,)","(-8.28,)","('null',)","('null',)","(87,)","(86,)"
"(85,)","(85,)","(78,)","(81,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(3,)","(3,)","(-1,)","(-1,)","(-1,)","(-1,)","(5.11,)","(6.68,)","(-9.0,)","(-5.32,)","('null',)","('null',)","(78,)","(81,)"
"(83,)","(84,)","(83,)","(80,)","(0,)","(0,)","(0,)","(0,)","(4,)","(4,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-1.77,)","(-0.45,)","(4.9,)","(-1.63,)","(83,)","('null',)","(83,)","(80,)"
"(81,)","(80,)","(85,)","(86,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(3,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1.7,)","(-4.66,)","(1.77,)","(6.02,)","(81,)","(80,)","(85,)","('null',)"
"(80,)","(80,)","(86,)","(85,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-1.63,)","(0.0,)","(1.85,)","(-0.92,)","(80,)","(80,)","(86,)","('null',)"
"(83,)","(81,)","(84,)","(83,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(4,)","(3,)","(0,)","(0,)","(0,)","(0,)","(3.33,)","(1.63,)","(-2.3,)","(-1.77,)","(83,)","(81,)","(84,)","(83,)"
"(130,)","(166,)","(125,)","(133,)","(-2,)","(3,)","(2,)","(-2,)","(4,)","(4,)","(3,)","(4,)","(2,)","(2,)","(2,)","(2,)","(46.75,)","(85.03,)","(40.34,)","(50.0,)","('null',)","('null',)","('null',)","('null',)"
"(81,)","(136,)","(83,)","(133,)","(-8,)","(8,)","(8,)","(-7,)","(3,)","(5,)","(3,)","(2,)","(5,)","(5,)","(5,)","(5,)","(-48.45,)","(-30.61,)","(-41.67,)","(0.0,)","(81,)","('null',)","(83,)","(133,)"
"(87,)","(100,)","(76,)","(78,)","(-13,)","(12,)","(14,)","(-13,)","(4,)","(4,)","(3,)","(3,)","(4,)","(4,)","(5,)","(5,)","(5.8,)","(-35.43,)","(-6.41,)","(-54.9,)","('null',)","(100,)","(76,)","(78,)"
"(90,)","(93,)","(68,)","(66,)","(-13,)","(13,)","(20,)","(-19,)","(3,)","(3,)","(2,)","(3,)","(0,)","(0,)","(6,)","(5,)","(3.48,)","(-7.61,)","(-8.55,)","(-11.76,)","(90,)","(93,)","(68,)","(66,)"
"(96,)","(98,)","(63,)","(59,)","(-12,)","(11,)","(22,)","(-23,)","(4,)","(4,)","(3,)","(2,)","(-1,)","(-1,)","(2,)","(3,)","(6.06,)","(5.74,)","(-4.88,)","(-7.41,)","('null',)","('null',)","(63,)","(59,)"
"(96,)","(98,)","(57,)","(57,)","(-11,)","(10,)","(21,)","(-22,)","(4,)","(4,)","(2,)","(2,)","(0,)","(0,)","(-1,)","(0,)","(0.0,)","(0.0,)","(-5.52,)","(-1.29,)","(96,)","(98,)","(57,)","(57,)"
"(97,)","(100,)","(72,)","(60,)","(-13,)","(12,)","(23,)","(-24,)","(3,)","(3,)","(2,)","(3,)","(2,)","(1,)","(1,)","(1,)","(0.59,)","(1.23,)","(14.1,)","(2.64,)","(97,)","(100,)","('null',)","(60,)"
"(98,)","(98,)","(61,)","(60,)","(-15,)","(13,)","(27,)","(-28,)","(4,)","(4,)","(3,)","(2,)","(2,)","(1,)","(4,)","(4,)","(1.2,)","(-1.23,)","(-10.53,)","(0.0,)","(98,)","(98,)","(61,)","(60,)"
"(102,)","(100,)","(57,)","(57,)","(-15,)","(14,)","(31,)","(-32,)","(4,)","(4,)","(2,)","(2,)","(0,)","(0,)","(3,)","(3,)","(3.8,)","(1.86,)","(-3.57,)","(-2.64,)","(102,)","(100,)","(57,)","(57,)"
"(102,)","(106,)","(56,)","(55,)","(-15,)","(14,)","(31,)","(-32,)","(4,)","(4,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(6.04,)","(-1.23,)","(-2.42,)","(102,)","('null',)","(56,)","(55,)"
"(138,)","(163,)","(93,)","(63,)","(-11,)","(10,)","(28,)","(-29,)","(5,)","(6,)","(3,)","(2,)","(-3,)","(-3,)","(-3,)","(-3,)","(36.32,)","(56.6,)","(36.29,)","(7.94,)","('null',)","('null',)","('null',)","('null',)"
"(104,)","(124,)","(56,)","(55,)","(-7,)","(6,)","(22,)","(-23,)","(4,)","(4,)","(2,)","(2,)","(-4,)","(-4,)","(-5,)","(-5,)","(-34.31,)","(-39.23,)","(-36.29,)","(-7.94,)","(104,)","('null',)","(56,)","(55,)"
"(98,)","(100,)","(60,)","(57,)","(-3,)","(2,)","(17,)","(-18,)","(4,)","(4,)","(3,)","(3,)","(-3,)","(-4,)","(-5,)","(-5,)","(-5.81,)","(-23.4,)","(3.87,)","(2.42,)","(98,)","(100,)","(60,)","(57,)"
"(93,)","(96,)","(65,)","(65,)","(-2,)","(0,)","(11,)","(-12,)","(3,)","(4,)","(2,)","(2,)","(0,)","(-1,)","(-5,)","(-5,)","(-5.74,)","(-3.66,)","(4.43,)","(7.07,)","(93,)","(96,)","(65,)","('null',)"
"(88,)","(88,)","(68,)","(66,)","(-4,)","(3,)","(5,)","(-6,)","(4,)","(3,)","(3,)","(3,)","(1,)","(2,)","(-5,)","(-5,)","(-4.13,)","(-8.08,)","(3.92,)","(1.63,)","(88,)","(88,)","(68,)","(66,)"
"(93,)","(86,)","(72,)","(72,)","(-5,)","(6,)","(3,)","(-4,)","(3,)","(4,)","(3,)","(2,)","(1,)","(2,)","(-2,)","(-2,)","(4.13,)","(-2.87,)","(3.76,)","(5.41,)","(93,)","(86,)","(72,)","('null',)"
"(86,)","(83,)","(75,)","(74,)","(-6,)","(6,)","(6,)","(-7,)","(3,)","(3,)","(3,)","(3,)","(1,)","(0,)","(3,)","(3,)","(-6.07,)","(-2.69,)","(2.74,)","(2.0,)","(86,)","(83,)","(75,)","(74,)"
