"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.03,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(882454,)"
"(0,)","(0,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.03,)","(4.22,)","(0.0,)","(0,)","(0,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(882505,)"
"(11,)","(0,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(11.56,)","(-0.03,)","(0.0,)","(4.29,)","(11,)","(0,)","(4,)","(4,)","(1,)","(0,)","(1,)","(0,)","(882556,)"
"(11,)","(0,)","(0,)","(4,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-4.22,)","(0.0,)","(11,)","(0,)","(0,)","(4,)","(3,)","(0,)","(1,)","(1,)","(882607,)"
"(11,)","(8,)","(9,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(8.03,)","(9.59,)","(-4.29,)","(11,)","(8,)","(9,)","(0,)","(5,)","(1,)","(2,)","(1,)","(882658,)"
"(17,)","(15,)","(9,)","(11,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.5,)","(7.47,)","(0.0,)","(11.3,)","(17,)","(15,)","(9,)","(11,)","(8,)","(3,)","(4,)","(3,)","(882709,)"
"(35,)","(30,)","(16,)","(19,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(18.46,)","(14.8,)","(7.07,)","(7.75,)","(35,)","(30,)","(16,)","(19,)","(14,)","(8,)","(7,)","(6,)","(882760,)"
"(41,)","(50,)","(22,)","(22,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6.11,)","(20.01,)","(5.93,)","(3.94,)","(41,)","(50,)","(22,)","(22,)","(21,)","(17,)","(10,)","(10,)","(882811,)"
"(48,)","(88,)","(27,)","(28,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6.82,)","(38.57,)","(4.61,)","(6.0,)","(48,)","('null',)","(27,)","(28,)","(27,)","(20,)","(13,)","(14,)","(882862,)"
"(40,)","(32,)","(33,)","(32,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-8.08,)","(-55.97,)","(6.54,)","(3.53,)","(40,)","(32,)","(33,)","(32,)","(32,)","(27,)","(19,)","(18,)","(882913,)"
"(53,)","(38,)","(38,)","(37,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(12.93,)","(5.17,)","(4.34,)","(5.04,)","(53,)","(38,)","(38,)","(37,)","(39,)","(33,)","(24,)","(24,)","(882964,)"
"(47,)","(44,)","(44,)","(44,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-5.71,)","(6.35,)","(6.35,)","(6.89,)","(47,)","(44,)","(44,)","(44,)","(44,)","(38,)","(30,)","(30,)","(883015,)"
"(57,)","(47,)","(47,)","(48,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(10.35,)","(3.17,)","(3.17,)","(4.04,)","(57,)","(47,)","(47,)","(48,)","(47,)","(42,)","(35,)","(35,)","(883066,)"
"(57,)","(52,)","(53,)","(53,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(4.67,)","(5.71,)","(4.85,)","(57,)","(52,)","(53,)","(53,)","(50,)","(42,)","(40,)","(40,)","(883117,)"
"(57,)","(57,)","(55,)","(56,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(5.68,)","(2.22,)","(3.4,)","(57,)","(57,)","(55,)","(56,)","(51,)","(45,)","(45,)","(45,)","(883168,)"
"(63,)","(60,)","(60,)","(60,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.52,)","(2.64,)","(5.05,)","(3.87,)","(63,)","(60,)","(60,)","(60,)","(55,)","(49,)","(49,)","(49,)","(883219,)"
"(64,)","(62,)","(62,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.02,)","(1.41,)","(1.89,)","(2.89,)","(64,)","(62,)","(62,)","(63,)","(57,)","(53,)","(53,)","(54,)","(883270,)"
"(68,)","(67,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.86,)","(5.78,)","(4.17,)","(1.55,)","(68,)","(67,)","(66,)","(65,)","(61,)","(57,)","(57,)","(57,)","(883321,)"
"(70,)","(68,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(0.58,)","(1.71,)","(3.92,)","(70,)","(68,)","(68,)","(68,)","(63,)","(61,)","(60,)","(60,)","(883372,)"
"(72,)","(72,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.55,)","(4.35,)","(4.35,)","(3.76,)","(72,)","(72,)","(72,)","(72,)","(65,)","(64,)","(63,)","(64,)","(883423,)"
"(75,)","(74,)","(74,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.74,)","(1.35,)","(1.35,)","(1.35,)","(75,)","(74,)","(74,)","(74,)","(68,)","(67,)","(67,)","(67,)","(883474,)"
"(78,)","(76,)","(75,)","(75,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.96,)","(2.85,)","(1.4,)","(1.4,)","(78,)","(76,)","(75,)","(75,)","(71,)","(69,)","(69,)","(69,)","(883525,)"
"(78,)","(80,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.08,)","(1.45,)","(1.45,)","(78,)","(80,)","(76,)","(76,)","(73,)","(72,)","(71,)","(71,)","(883576,)"
"(81,)","(80,)","(81,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.2,)","(0.0,)","(4.71,)","(3.08,)","(81,)","(80,)","(81,)","(80,)","(75,)","(75,)","(74,)","(74,)","(883627,)"
"(81,)","(81,)","(80,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.63,)","(-1.63,)","(1.63,)","(81,)","(81,)","(80,)","(81,)","(77,)","(77,)","(76,)","(76,)","(883678,)"
"(85,)","(83,)","(83,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.47,)","(1.7,)","(3.33,)","(-0.82,)","(85,)","(83,)","(83,)","(80,)","(79,)","(79,)","(78,)","(77,)","(883729,)"
"(86,)","(84,)","(83,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.92,)","(1.32,)","(0.0,)","(4.3,)","(86,)","(84,)","(83,)","(85,)","(81,)","(80,)","(79,)","(79,)","(883780,)"
"(86,)","(86,)","(85,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.94,)","(2.3,)","(1.77,)","(-1.77,)","(86,)","(86,)","(85,)","(83,)","(82,)","(82,)","(81,)","(80,)","(883831,)"
"(88,)","(86,)","(86,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.93,)","(0.0,)","(0.92,)","(1.77,)","(88,)","(86,)","(86,)","(85,)","(84,)","(83,)","(83,)","(82,)","(883882,)"
"(87,)","(90,)","(88,)","(87,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.46,)","(3.44,)","(2.87,)","(2.33,)","(87,)","(90,)","(88,)","(87,)","(85,)","(85,)","(84,)","(83,)","(883933,)"
"(90,)","(90,)","(87,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.48,)","(0.51,)","(-1.46,)","(3.48,)","(90,)","(90,)","(87,)","(90,)","(87,)","(86,)","(85,)","(85,)","(883984,)"
"(91,)","(90,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.04,)","(-0.51,)","(1.46,)","(-2.02,)","(91,)","(90,)","(88,)","(88,)","(88,)","(87,)","(86,)","(86,)","(884035,)"
"(93,)","(90,)","(90,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(0.51,)","(2.02,)","(0.0,)","(93,)","(90,)","(90,)","(88,)","(89,)","(88,)","(87,)","(86,)","(884086,)"
"(93,)","(95,)","(91,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(4.33,)","(1.04,)","(2.02,)","(93,)","(95,)","(91,)","(90,)","(90,)","(90,)","(88,)","(88,)","(884137,)"
"(95,)","(93,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(-1.67,)","(1.07,)","(1.04,)","(95,)","(93,)","(93,)","(91,)","(91,)","(91,)","(89,)","(89,)","(884188,)"
"(91,)","(93,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.28,)","(-0.54,)","(-1.07,)","(1.07,)","(91,)","(93,)","(91,)","(93,)","(92,)","(91,)","(90,)","(90,)","(884239,)"
"(96,)","(95,)","(91,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.02,)","(2.21,)","(0.0,)","(-1.07,)","(96,)","(95,)","(91,)","(91,)","(93,)","(92,)","(90,)","(90,)","(884290,)"
"(95,)","(95,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(0.0,)","(1.07,)","(0.0,)","(95,)","(95,)","(93,)","(91,)","(93,)","(93,)","(91,)","(90,)","(884341,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.54,)","(1.07,)","(95,)","(95,)","(93,)","(93,)","(94,)","(94,)","(92,)","(91,)","(884392,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-0.54,)","(0.54,)","(95,)","(95,)","(93,)","(93,)","(94,)","(94,)","(92,)","(92,)","(884443,)"
"(95,)","(97,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.32,)","(2.21,)","(-0.54,)","(95,)","(97,)","(95,)","(93,)","(94,)","(95,)","(92,)","(92,)","(884494,)"
"(98,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.53,)","(-0.59,)","(0.0,)","(2.21,)","(98,)","(96,)","(95,)","(95,)","(95,)","(95,)","(93,)","(92,)","(884545,)"
"(98,)","(96,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-2.21,)","(-2.21,)","(98,)","(96,)","(93,)","(93,)","(96,)","(95,)","(93,)","(93,)","(884596,)"
"(96,)","(98,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(1.8,)","(2.21,)","(2.21,)","(96,)","(98,)","(95,)","(95,)","(96,)","(96,)","(94,)","(93,)","(884647,)"
"(100,)","(100,)","(97,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.03,)","(1.23,)","(2.32,)","(0.0,)","(100,)","(100,)","(97,)","(95,)","(97,)","(97,)","(94,)","(94,)","(884698,)"
"(98,)","(96,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.23,)","(-3.03,)","(-3.99,)","(0.0,)","(98,)","(96,)","(93,)","(95,)","(97,)","(97,)","(94,)","(94,)","(884749,)"
"(100,)","(98,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.86,)","(1.8,)","(3.4,)","(0.0,)","(100,)","(98,)","(96,)","(95,)","(98,)","(97,)","(94,)","(94,)","(884800,)"
"(96,)","(98,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.66,)","(0.0,)","(-1.73,)","(0.0,)","(96,)","(98,)","(95,)","(95,)","(98,)","(97,)","(94,)","(94,)","(884851,)"
"(100,)","(100,)","(96,)","(97,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.66,)","(1.86,)","(1.73,)","(2.32,)","(100,)","(100,)","(96,)","(97,)","(98,)","(98,)","(95,)","(95,)","(884902,)"
"(100,)","(100,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(0,)","(0,)","(0,)","(0,)","(-0.63,)","(-0.63,)","(0.0,)","(-2.32,)","(100,)","(100,)","(96,)","(95,)","(99,)","(98,)","(95,)","(95,)","(884953,)"
"(151,)","(155,)","(144,)","(162,)","(7,)","(7,)","(7,)","(7,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(7,)","(7,)","(7,)","(7,)","(51.52,)","(55.04,)","(47.17,)","(67.36,)","('null',)","('null',)","('null',)","('null',)","(98,)","(98,)","(95,)","(95,)","(885004,)"
"(117,)","(153,)","(130,)","(90,)","(22,)","(23,)","(21,)","(22,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(14,)","(15,)","(14,)","(15,)","(-33.87,)","(-1.19,)","(-14.06,)","(-71.69,)","(117,)","('null',)","('null',)","(90,)","(102,)","(99,)","(95,)","(94,)","(885055,)"
"(98,)","(126,)","(90,)","(86,)","(39,)","(41,)","(39,)","(40,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(16,)","(18,)","(17,)","(17,)","(-18.88,)","(-26.86,)","(-39.17,)","(-3.95,)","(98,)","('null',)","(90,)","(86,)","(102,)","(99,)","(94,)","(92,)","(885106,)"
"(108,)","(148,)","(98,)","(114,)","(56,)","(61,)","(58,)","(58,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(17,)","(19,)","(18,)","(18,)","(10.08,)","(21.16,)","(7.86,)","(27.99,)","(108,)","('null',)","(98,)","('null',)","(104,)","(100,)","(95,)","(92,)","(885157,)"
"(86,)","(162,)","(100,)","(124,)","(66,)","(69,)","(69,)","(68,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(10,)","(8,)","(10,)","(10,)","(-22.82,)","(14.45,)","(1.23,)","(9.09,)","(86,)","('null',)","(100,)","('null',)","(101,)","(100,)","(96,)","(90,)","(885208,)"
"(75,)","(83,)","(156,)","(108,)","(64,)","(63,)","(66,)","(65,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(-2,)","(-5,)","(-3,)","(-3,)","(-10.55,)","(-79.27,)","(56.86,)","(-15.92,)","(75,)","(83,)","('null',)","('null',)","(96,)","(83,)","(96,)","(88,)","(885259,)"
"(102,)","(88,)","(80,)","(75,)","(58,)","(56,)","(57,)","(57,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(-5,)","(-7,)","(-8,)","(-7,)","(27.09,)","(5.56,)","(-76.86,)","(-32.64,)","('null',)","(88,)","(80,)","(75,)","(96,)","(85,)","(92,)","(83,)","(885310,)"
"(78,)","(86,)","(81,)","(81,)","(57,)","(56,)","(55,)","(56,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(-1,)","(0,)","(-2,)","(-1,)","(-24.13,)","(-2.87,)","(1.63,)","(6.16,)","(78,)","(86,)","(81,)","(81,)","(89,)","(85,)","(89,)","(80,)","(885361,)"
"(111,)","(85,)","(88,)","(81,)","(59,)","(60,)","(58,)","(58,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(1,)","(3,)","(3,)","(2,)","(32.68,)","(-0.92,)","(7.26,)","(0.0,)","('null',)","(85,)","(88,)","(81,)","(86,)","(85,)","(89,)","(79,)","(885412,)"
"(87,)","(85,)","(86,)","(87,)","(60,)","(61,)","(61,)","(61,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(1,)","(1,)","(2,)","(2,)","(-23.68,)","(0.0,)","(-1.93,)","(5.8,)","(87,)","(85,)","(86,)","(87,)","(81,)","(85,)","(87,)","(81,)","(885463,)"
"(88,)","(86,)","(87,)","(88,)","(60,)","(60,)","(61,)","(60,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(0,)","(-1,)","(0,)","(0,)","(1.46,)","(1.85,)","(0.48,)","(1.46,)","(88,)","(86,)","(87,)","(88,)","(82,)","(85,)","(84,)","(82,)","(885514,)"
"(90,)","(88,)","(90,)","(88,)","(60,)","(59,)","(59,)","(59,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(0,)","(0,)","(-1,)","(-1,)","(1.51,)","(1.93,)","(3.48,)","(0.0,)","(90,)","(88,)","(90,)","(88,)","(85,)","(86,)","(85,)","(83,)","(885565,)"
"(90,)","(93,)","(90,)","(90,)","(60,)","(59,)","(59,)","(59,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(4.13,)","(-0.51,)","(1.51,)","(90,)","(93,)","(90,)","(90,)","(86,)","(87,)","(87,)","(85,)","(885616,)"
"(90,)","(93,)","(93,)","(90,)","(60,)","(59,)","(59,)","(59,)","(131,)","(131,)","(131,)","(131,)","(60,)","(60,)","(60,)","(60,)","(0,)","(0,)","(0,)","(0,)","(-0.51,)","(0.54,)","(2.63,)","(0.51,)","(90,)","(93,)","(93,)","(90,)","(89,)","(88,)","(89,)","(87,)","(885667,)"
