"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(262769,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(262820,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(262871,)"
"(0,)","(0,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.05,)","(4.21,)","(4.44,)","(0,)","(0,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(262922,)"
"(0,)","(0,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.05,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(4,)","(4,)","(0,)","(0,)","(1,)","(1,)","(262973,)"
"(16,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.62,)","(-0.05,)","(-4.21,)","(-4.44,)","(16,)","(0,)","(0,)","(0,)","(2,)","(0,)","(1,)","(1,)","(263024,)"
"(16,)","(7,)","(0,)","(8,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(7.33,)","(0.0,)","(8.95,)","(16,)","(7,)","(0,)","(8,)","(5,)","(1,)","(1,)","(2,)","(263075,)"
"(16,)","(24,)","(8,)","(18,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(16.92,)","(8.18,)","(9.57,)","(16,)","(24,)","(8,)","(18,)","(8,)","(5,)","(2,)","(5,)","(263126,)"
"(16,)","(41,)","(16,)","(27,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(17.42,)","(8.49,)","(8.69,)","(16,)","(41,)","(16,)","(27,)","(10,)","(12,)","(5,)","(10,)","(263177,)"
"(64,)","(20,)","(20,)","(34,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(47.85,)","(-20.83,)","(3.85,)","(6.98,)","('null',)","(20,)","(20,)","(34,)","(12,)","(15,)","(8,)","(15,)","(263228,)"
"(53,)","(25,)","(25,)","(43,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-11.18,)","(4.81,)","(4.64,)","(9.53,)","('null',)","(25,)","(25,)","(43,)","(16,)","(19,)","(11,)","(21,)","(263279,)"
"(28,)","(29,)","(30,)","(55,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-24.35,)","(3.99,)","(5.15,)","(11.84,)","(28,)","(29,)","(30,)","(55,)","(19,)","(24,)","(16,)","(30,)","(263330,)"
"(45,)","(33,)","(31,)","(56,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.99,)","(3.7,)","(1.44,)","(1.18,)","(45,)","(33,)","(31,)","(56,)","(26,)","(28,)","(21,)","(38,)","(263381,)"
"(39,)","(37,)","(35,)","(62,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-6.76,)","(3.7,)","(3.34,)","(5.76,)","(39,)","(37,)","(35,)","(62,)","(32,)","(30,)","(26,)","(46,)","(263432,)"
"(55,)","(42,)","(39,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.34,)","(5.29,)","(4.13,)","(0.99,)","(55,)","(42,)","(39,)","(63,)","(41,)","(31,)","(30,)","(52,)","(263483,)"
"(44,)","(44,)","(44,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-11.11,)","(2.12,)","(5.23,)","(2.08,)","(44,)","(44,)","(44,)","(65,)","(42,)","(35,)","(34,)","(57,)","(263534,)"
"(63,)","(49,)","(48,)","(62,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(19.05,)","(4.94,)","(4.04,)","(-3.56,)","(63,)","(49,)","(48,)","(62,)","(45,)","(39,)","(37,)","(60,)","(263585,)"
"(64,)","(51,)","(52,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.02,)","(1.9,)","(3.8,)","(-2.76,)","(64,)","(51,)","(52,)","(59,)","(51,)","(42,)","(41,)","(61,)","(263636,)"
"(57,)","(55,)","(55,)","(61,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-6.55,)","(4.27,)","(3.27,)","(2.28,)","(57,)","(55,)","(55,)","(61,)","(53,)","(46,)","(45,)","(62,)","(263687,)"
"(72,)","(60,)","(59,)","(62,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.76,)","(5.05,)","(3.7,)","(0.48,)","(72,)","(60,)","(59,)","(62,)","(59,)","(50,)","(49,)","(62,)","(263738,)"
"(80,)","(72,)","(62,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(8.08,)","(11.47,)","(2.76,)","(3.03,)","(80,)","(72,)","(62,)","(65,)","(63,)","(55,)","(53,)","(62,)","(263789,)"
"(80,)","(66,)","(65,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.81,)","(-5.41,)","(3.56,)","(0.53,)","(80,)","(66,)","(65,)","(65,)","(69,)","(58,)","(56,)","(62,)","(263840,)"
"(83,)","(70,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.33,)","(3.51,)","(3.39,)","(3.39,)","(83,)","(70,)","(68,)","(68,)","(72,)","(62,)","(60,)","(63,)","(263891,)"
"(83,)","(70,)","(70,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(1.21,)","(3.11,)","(83,)","(70,)","(70,)","(72,)","(75,)","(65,)","(63,)","(65,)","(263942,)"
"(86,)","(75,)","(74,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.62,)","(5.3,)","(3.9,)","(2.0,)","(86,)","(75,)","(74,)","(74,)","(80,)","(68,)","(66,)","(67,)","(263993,)"
"(76,)","(76,)","(75,)","(75,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-10.77,)","(1.45,)","(1.4,)","(1.4,)","(76,)","(76,)","(75,)","(75,)","(81,)","(71,)","(69,)","(69,)","(264044,)"
"(80,)","(78,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.81,)","(1.51,)","(1.45,)","(1.45,)","(80,)","(78,)","(76,)","(76,)","(81,)","(72,)","(71,)","(71,)","(264095,)"
"(86,)","(81,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(6.96,)","(3.2,)","(3.08,)","(3.08,)","(86,)","(81,)","(80,)","(80,)","(82,)","(75,)","(73,)","(74,)","(264146,)"
"(86,)","(82,)","(81,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.94,)","(0.42,)","(1.63,)","(0.0,)","(86,)","(82,)","(81,)","(80,)","(82,)","(77,)","(76,)","(76,)","(264197,)"
"(86,)","(85,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.94,)","(3.06,)","(0.0,)","(1.63,)","(86,)","(85,)","(81,)","(81,)","(83,)","(79,)","(77,)","(77,)","(264248,)"
"(85,)","(85,)","(83,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.85,)","(0.0,)","(1.7,)","(1.7,)","(85,)","(85,)","(83,)","(83,)","(83,)","(81,)","(79,)","(79,)","(264299,)"
"(86,)","(86,)","(85,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.85,)","(1.85,)","(1.77,)","(1.77,)","(86,)","(86,)","(85,)","(85,)","(84,)","(82,)","(81,)","(80,)","(264350,)"
"(88,)","(87,)","(86,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.93,)","(0.48,)","(1.85,)","(0.0,)","(88,)","(87,)","(86,)","(85,)","(86,)","(84,)","(82,)","(82,)","(264401,)"
"(88,)","(88,)","(88,)","(87,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.46,)","(1.93,)","(2.33,)","(88,)","(88,)","(88,)","(87,)","(86,)","(85,)","(84,)","(83,)","(264452,)"
"(88,)","(91,)","(87,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.07,)","(-1.46,)","(1.46,)","(88,)","(91,)","(87,)","(88,)","(86,)","(87,)","(85,)","(84,)","(264503,)"
"(90,)","(88,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.02,)","(-3.07,)","(1.46,)","(0.0,)","(90,)","(88,)","(88,)","(88,)","(87,)","(87,)","(86,)","(86,)","(264554,)"
"(91,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.04,)","(4.68,)","(1.51,)","(1.51,)","(91,)","(93,)","(90,)","(90,)","(88,)","(88,)","(87,)","(87,)","(264605,)"
"(93,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(-0.54,)","(0.51,)","(0.51,)","(93,)","(93,)","(90,)","(90,)","(89,)","(90,)","(88,)","(88,)","(264656,)"
"(93,)","(91,)","(91,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(-1.07,)","(1.04,)","(-0.51,)","(93,)","(91,)","(91,)","(90,)","(90,)","(90,)","(89,)","(88,)","(264707,)"
"(95,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(1.07,)","(1.07,)","(2.63,)","(95,)","(93,)","(93,)","(93,)","(91,)","(91,)","(89,)","(89,)","(264758,)"
"(91,)","(95,)","(91,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.28,)","(2.21,)","(-1.07,)","(-2.63,)","(91,)","(95,)","(91,)","(90,)","(92,)","(92,)","(90,)","(90,)","(264809,)"
"(96,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.02,)","(-1.67,)","(-1.04,)","(0.51,)","(96,)","(93,)","(90,)","(90,)","(93,)","(93,)","(90,)","(90,)","(264860,)"
"(95,)","(95,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(1.67,)","(2.66,)","(4.33,)","(95,)","(95,)","(93,)","(95,)","(93,)","(93,)","(91,)","(91,)","(264911,)"
"(95,)","(95,)","(93,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-0.54,)","(-4.33,)","(95,)","(95,)","(93,)","(90,)","(94,)","(93,)","(91,)","(91,)","(264962,)"
"(95,)","(97,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.32,)","(0.54,)","(2.66,)","(95,)","(97,)","(93,)","(93,)","(94,)","(94,)","(92,)","(91,)","(265013,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-2.32,)","(0.0,)","(0.0,)","(95,)","(95,)","(93,)","(93,)","(94,)","(95,)","(92,)","(91,)","(265064,)"
"(96,)","(95,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(0.0,)","(-2.66,)","(-2.66,)","(96,)","(95,)","(90,)","(90,)","(95,)","(95,)","(92,)","(91,)","(265115,)"
"(96,)","(96,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.73,)","(4.33,)","(2.66,)","(96,)","(96,)","(95,)","(93,)","(95,)","(95,)","(92,)","(92,)","(265166,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(-1.73,)","(-2.21,)","(-0.54,)","(95,)","(95,)","(93,)","(93,)","(95,)","(95,)","(92,)","(92,)","(265217,)"
"(136,)","(144,)","(130,)","(140,)","(7,)","(-8,)","(-7,)","(7,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(7,)","(8,)","(7,)","(7,)","(41.51,)","(48.91,)","(37.06,)","(47.33,)","('null',)","('null',)","('null',)","('null',)","(95,)","(95,)","(92,)","(92,)","(265268,)"
"(124,)","(114,)","(90,)","(93,)","(22,)","(-24,)","(-18,)","(18,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(15,)","(16,)","(11,)","(10,)","(-12.72,)","(-29.86,)","(-39.17,)","(-47.33,)","('null',)","(114,)","(90,)","(93,)","(95,)","(99,)","(92,)","(92,)","(265319,)"
"(86,)","(83,)","(121,)","(130,)","(34,)","(-37,)","(-20,)","(19,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(11,)","(12,)","(1,)","(1,)","(-38.01,)","(-30.95,)","(30.3,)","(37.06,)","(86,)","(83,)","('null',)","('null',)","(93,)","(96,)","(92,)","(92,)","(265370,)"
"(63,)","(68,)","(111,)","(106,)","(34,)","(-35,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(-1,)","(-5,)","(-5,)","(-22.53,)","(-14.96,)","(-10.1,)","(-23.41,)","(63,)","(68,)","('null',)","(106,)","(85,)","(91,)","(92,)","(96,)","(265421,)"
"(65,)","(60,)","(116,)","(111,)","(28,)","(-27,)","(-11,)","(11,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(-5,)","(-8,)","(-3,)","(-3,)","(2.08,)","(-7.77,)","(5.85,)","(4.44,)","(65,)","(60,)","('null',)","(111,)","(77,)","(84,)","(91,)","(100,)","(265472,)"
"(70,)","(61,)","(118,)","(112,)","(26,)","(-24,)","(-12,)","(12,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(-2,)","(-2,)","(1,)","(1,)","(4.6,)","(0.93,)","(1.56,)","(1.88,)","(70,)","(61,)","('null',)","(112,)","(71,)","(77,)","(90,)","(105,)","(265523,)"
"(60,)","(66,)","(109,)","(111,)","(27,)","(-28,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(1,)","(3,)","(2,)","(1,)","(-9.57,)","(5.13,)","(-9.23,)","(-1.88,)","(60,)","(66,)","(109,)","(111,)","(68,)","(75,)","(99,)","(106,)","(265574,)"
"(66,)","(67,)","(115,)","(113,)","(29,)","(-30,)","(-15,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(1,)","(2,)","(0,)","(0,)","(6.06,)","(1.13,)","(6.65,)","(2.36,)","(66,)","(67,)","(115,)","(113,)","(68,)","(67,)","(112,)","(110,)","(265625,)"
"(65,)","(66,)","(119,)","(119,)","(29,)","(-30,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(0,)","(0,)","(0,)","(-1.63,)","(-1.13,)","(3.11,)","(5.57,)","(65,)","(66,)","(119,)","(119,)","(64,)","(64,)","(114,)","(112,)","(265676,)"
"(63,)","(66,)","(124,)","(121,)","(29,)","(-29,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(0,)","(0,)","(0,)","(-1.55,)","(0.0,)","(4.98,)","(2.16,)","(63,)","(66,)","(124,)","(121,)","(64,)","(64,)","(116,)","(114,)","(265727,)"
"(66,)","(68,)","(123,)","(121,)","(29,)","(-29,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(0,)","(0,)","(0,)","(3.17,)","(2.3,)","(-0.57,)","(0.0,)","(66,)","(68,)","(123,)","(121,)","(65,)","(65,)","(118,)","(116,)","(265778,)"
"(67,)","(70,)","(125,)","(125,)","(29,)","(-29,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(0,)","(0,)","(0,)","(1.13,)","(1.21,)","(2.33,)","(4.57,)","(67,)","(70,)","(125,)","(125,)","(64,)","(67,)","(119,)","(118,)","(265829,)"
"(66,)","(71,)","(130,)","(125,)","(29,)","(-29,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(0,)","(0,)","(0,)","(-1.13,)","(1.25,)","(4.93,)","(0.0,)","(66,)","(71,)","(130,)","(125,)","(65,)","(68,)","(122,)","(120,)","(265880,)"
"(70,)","(72,)","(130,)","(128,)","(29,)","(-29,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(0,)","(0,)","(0,)","(3.51,)","(1.3,)","(0.0,)","(2.42,)","(70,)","(72,)","(130,)","(128,)","(66,)","(68,)","(125,)","(123,)","(265931,)"
"(70,)","(74,)","(130,)","(130,)","(29,)","(-29,)","(-14,)","(14,)","(96,)","(96,)","(185,)","(185,)","(29,)","(-29,)","(-14,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.35,)","(0.0,)","(2.51,)","(70,)","(74,)","(130,)","(130,)","(67,)","(70,)","(127,)","(125,)","(265982,)"
