"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(46,)","(45,)","(45,)","(46,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-7.64,)","(4.31,)","(5.57,)","(4.46,)","(46,)","(45,)","(45,)","(46,)","(37,)","(33,)","(32,)","(34,)","(86040,)"
"(70,)","(72,)","(48,)","(50,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(23.39,)","(26.75,)","(2.51,)","(3.53,)","('null',)","('null',)","(48,)","(50,)","(41,)","(35,)","(37,)","(38,)","(86091,)"
"(68,)","(53,)","(52,)","(54,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(-19.39,)","(3.8,)","(4.11,)","('null',)","(53,)","(52,)","(54,)","(44,)","(41,)","(42,)","(43,)","(86142,)"
"(55,)","(57,)","(56,)","(56,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-12.82,)","(3.81,)","(4.05,)","(2.32,)","(55,)","(57,)","(56,)","(56,)","(48,)","(46,)","(46,)","(47,)","(86193,)"
"(76,)","(60,)","(60,)","(62,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(20.63,)","(3.46,)","(4.27,)","(5.28,)","('null',)","(60,)","(60,)","(62,)","(51,)","(51,)","(50,)","(51,)","(86244,)"
"(71,)","(62,)","(63,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4.76,)","(1.41,)","(2.89,)","(1.48,)","(71,)","(62,)","(63,)","(63,)","(57,)","(55,)","(54,)","(55,)","(86295,)"
"(83,)","(66,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(11.9,)","(4.65,)","(3.17,)","(1.55,)","(83,)","(66,)","(66,)","(65,)","(69,)","(59,)","(57,)","(58,)","(86346,)"
"(96,)","(70,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(13.64,)","(3.51,)","(2.3,)","(3.92,)","(96,)","(70,)","(68,)","(68,)","(76,)","(61,)","(60,)","(61,)","(86397,)"
"(75,)","(72,)","(72,)","(71,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-21.5,)","(1.9,)","(3.11,)","(2.46,)","(75,)","(72,)","(72,)","(71,)","(76,)","(64,)","(64,)","(64,)","(86448,)"
"(75,)","(74,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.0,)","(0.66,)","(0.64,)","(75,)","(74,)","(72,)","(72,)","(80,)","(67,)","(66,)","(66,)","(86499,)"
"(76,)","(75,)","(74,)","(75,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.45,)","(1.4,)","(1.35,)","(3.4,)","(76,)","(75,)","(74,)","(75,)","(79,)","(69,)","(69,)","(69,)","(86550,)"
"(78,)","(78,)","(75,)","(75,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.51,)","(2.96,)","(1.4,)","(0.0,)","(78,)","(78,)","(75,)","(75,)","(80,)","(72,)","(71,)","(71,)","(86601,)"
"(80,)","(80,)","(78,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.57,)","(1.57,)","(2.96,)","(2.96,)","(80,)","(80,)","(78,)","(78,)","(80,)","(74,)","(73,)","(73,)","(86652,)"
"(83,)","(81,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.33,)","(1.63,)","(1.57,)","(1.57,)","(83,)","(81,)","(80,)","(80,)","(77,)","(76,)","(75,)","(75,)","(86703,)"
"(83,)","(104,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(22.53,)","(1.63,)","(1.63,)","(83,)","('null',)","(81,)","(81,)","(79,)","(77,)","(76,)","(76,)","(86754,)"
"(85,)","(93,)","(85,)","(84,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.77,)","(-11.14,)","(3.47,)","(3.02,)","(85,)","(93,)","(85,)","(84,)","(80,)","(81,)","(78,)","(78,)","(86805,)"
"(87,)","(86,)","(84,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.33,)","(-6.07,)","(-0.45,)","(0.45,)","(87,)","(86,)","(84,)","(85,)","(82,)","(83,)","(80,)","(80,)","(86856,)"
"(88,)","(88,)","(85,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.46,)","(1.93,)","(0.45,)","(0.0,)","(88,)","(88,)","(85,)","(85,)","(84,)","(85,)","(82,)","(82,)","(86907,)"
"(88,)","(88,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(1.85,)","(1.85,)","(88,)","(88,)","(86,)","(86,)","(85,)","(87,)","(83,)","(83,)","(86958,)"
"(88,)","(88,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(1.93,)","(1.93,)","(88,)","(88,)","(88,)","(88,)","(86,)","(88,)","(84,)","(84,)","(87009,)"
"(90,)","(90,)","(86,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.02,)","(1.51,)","(-1.93,)","(0.0,)","(90,)","(90,)","(86,)","(88,)","(87,)","(88,)","(85,)","(86,)","(87060,)"
"(93,)","(90,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.66,)","(0.51,)","(3.95,)","(1.51,)","(93,)","(90,)","(90,)","(90,)","(89,)","(88,)","(86,)","(87,)","(87111,)"
"(93,)","(93,)","(88,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(2.66,)","(-2.02,)","(0.51,)","(93,)","(93,)","(88,)","(90,)","(90,)","(89,)","(87,)","(87,)","(87162,)"
"(93,)","(93,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(-0.54,)","(4.13,)","(4.33,)","(93,)","(93,)","(93,)","(95,)","(90,)","(90,)","(88,)","(89,)","(87213,)"
"(91,)","(93,)","(88,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.61,)","(0.54,)","(-4.13,)","(-8.28,)","(91,)","(93,)","(88,)","(86,)","(91,)","(91,)","(88,)","(89,)","(87264,)"
"(93,)","(91,)","(90,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(-1.61,)","(2.02,)","(5.0,)","(93,)","(91,)","(90,)","(91,)","(92,)","(91,)","(89,)","(90,)","(87315,)"
"(95,)","(93,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(1.07,)","(2.66,)","(1.07,)","(95,)","(93,)","(93,)","(93,)","(93,)","(92,)","(90,)","(90,)","(87366,)"
"(95,)","(95,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.21,)","(-0.54,)","(-1.07,)","(95,)","(95,)","(93,)","(91,)","(93,)","(93,)","(90,)","(91,)","(87417,)"
"(95,)","(123,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(28.22,)","(-1.07,)","(1.07,)","(95,)","('null',)","(91,)","(93,)","(93,)","(93,)","(91,)","(91,)","(87468,)"
"(95,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-28.22,)","(3.28,)","(2.21,)","(95,)","(95,)","(95,)","(95,)","(94,)","(93,)","(91,)","(91,)","(87519,)"
"(97,)","(96,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.32,)","(1.73,)","(0.0,)","(-1.67,)","(97,)","(96,)","(95,)","(93,)","(95,)","(94,)","(92,)","(92,)","(87570,)"
"(98,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(0.0,)","(0.0,)","(1.67,)","(98,)","(96,)","(95,)","(95,)","(95,)","(95,)","(93,)","(93,)","(87621,)"
"(98,)","(97,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.59,)","(0.0,)","(0.0,)","(98,)","(97,)","(95,)","(95,)","(96,)","(95,)","(94,)","(93,)","(87672,)"
"(95,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.53,)","(-0.59,)","(0.0,)","(0.0,)","(95,)","(96,)","(95,)","(95,)","(96,)","(96,)","(94,)","(94,)","(87723,)"
"(100,)","(96,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.76,)","(0.0,)","(1.73,)","(0.0,)","(100,)","(96,)","(96,)","(95,)","(97,)","(96,)","(95,)","(94,)","(87774,)"
"(96,)","(95,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.03,)","(-1.73,)","(-1.73,)","(-1.67,)","(96,)","(95,)","(95,)","(93,)","(97,)","(96,)","(95,)","(94,)","(87825,)"
"(96,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.73,)","(0.0,)","(1.67,)","(96,)","(96,)","(95,)","(95,)","(97,)","(96,)","(95,)","(94,)","(87876,)"
"(96,)","(98,)","(95,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.8,)","(0.0,)","(1.73,)","(96,)","(98,)","(95,)","(96,)","(96,)","(96,)","(95,)","(94,)","(87927,)"
"(100,)","(98,)","(97,)","(95,)","(0,)","(0,)","(0,)","(0,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(3.03,)","(0.0,)","(2.32,)","(-1.73,)","(100,)","(98,)","(97,)","(95,)","(97,)","(96,)","(95,)","(94,)","(87978,)"
"(130,)","(170,)","(95,)","(102,)","(6,)","(-6,)","(-4,)","(4,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(6,)","(6,)","(4,)","(3,)","(30.08,)","(72.17,)","(-2.32,)","(7.33,)","('null',)","('null',)","(95,)","(102,)","(97,)","(96,)","(95,)","(96,)","(88029,)"
"(102,)","(97,)","(96,)","(98,)","(13,)","(-14,)","(-9,)","(9,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(7,)","(7,)","(5,)","(4,)","(-27.52,)","(-73.38,)","(1.73,)","(-3.8,)","(102,)","(97,)","(96,)","(98,)","(98,)","(96,)","(95,)","(96,)","(88080,)"
"(93,)","(97,)","(104,)","(102,)","(12,)","(-13,)","(-9,)","(8,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(-9.54,)","(0.0,)","(7.61,)","(3.8,)","(93,)","(97,)","(104,)","(102,)","(97,)","(97,)","(97,)","(98,)","(88131,)"
"(106,)","(80,)","(111,)","(108,)","(9,)","(-9,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(-3,)","(-4,)","(-2,)","(-2,)","(13.64,)","(-16.75,)","(6.54,)","(6.28,)","(106,)","(80,)","(111,)","(108,)","(99,)","(94,)","(99,)","(100,)","(88182,)"
"(78,)","(78,)","(113,)","(111,)","(8,)","(-7,)","(-6,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(-1,)","(0,)","(0,)","(-28.24,)","(-2.38,)","(2.36,)","(2.27,)","(78,)","(78,)","(113,)","(111,)","(95,)","(90,)","(102,)","(102,)","(88233,)"
"(81,)","(85,)","(111,)","(108,)","(9,)","(-9,)","(-6,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(1,)","(0,)","(0,)","(3.2,)","(6.68,)","(-2.36,)","(-2.27,)","(81,)","(85,)","(111,)","(108,)","(92,)","(87,)","(105,)","(104,)","(88284,)"
"(85,)","(85,)","(104,)","(104,)","(9,)","(-10,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(1,)","(0,)","(0,)","(3.47,)","(0.0,)","(-6.54,)","(-4.27,)","(85,)","(85,)","(104,)","(104,)","(90,)","(87,)","(106,)","(105,)","(88335,)"
"(86,)","(86,)","(108,)","(106,)","(9,)","(-10,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(0.92,)","(1.85,)","(4.27,)","(2.09,)","(86,)","(86,)","(108,)","(106,)","(88,)","(85,)","(108,)","(106,)","(88386,)"
"(86,)","(84,)","(108,)","(108,)","(9,)","(-10,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(0.94,)","(-2.3,)","(0.0,)","(2.18,)","(86,)","(84,)","(108,)","(108,)","(87,)","(83,)","(109,)","(107,)","(88437,)"
"(85,)","(86,)","(111,)","(108,)","(9,)","(-10,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(-1.85,)","(2.3,)","(2.27,)","(0.0,)","(85,)","(86,)","(111,)","(108,)","(83,)","(84,)","(109,)","(107,)","(88488,)"
"(86,)","(86,)","(111,)","(111,)","(9,)","(-10,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(0.92,)","(0.0,)","(0.0,)","(2.27,)","(86,)","(86,)","(111,)","(111,)","(84,)","(85,)","(108,)","(107,)","(88539,)"
"(86,)","(87,)","(111,)","(111,)","(9,)","(-10,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(0.94,)","(0.48,)","(0.0,)","(0.0,)","(86,)","(87,)","(111,)","(111,)","(85,)","(85,)","(108,)","(108,)","(88590,)"
"(86,)","(88,)","(113,)","(111,)","(9,)","(-10,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.46,)","(2.36,)","(0.0,)","(86,)","(88,)","(113,)","(111,)","(85,)","(86,)","(110,)","(109,)","(88641,)"
"(87,)","(86,)","(111,)","(113,)","(9,)","(-10,)","(-7,)","(6,)","(112,)","(112,)","(154,)","(154,)","(10,)","(-10,)","(-7,)","(7,)","(0,)","(0,)","(0,)","(0,)","(0.48,)","(-1.93,)","(-2.36,)","(2.36,)","(87,)","(86,)","(111,)","(113,)","(86,)","(86,)","(110,)","(110,)","(88692,)"
