"(31,)","(28,)","(30,)","(31,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(1,)","(1,)"
"(41,)","(31,)","(33,)","(31,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(1,)","(1,)"
"(121,)","(33,)","(34,)","(34,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(2,)","(1,)"
"(35,)","(36,)","(37,)","(36,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(1,)","(2,)"
"(39,)","(36,)","(37,)","(38,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(1,)"
"(36,)","(40,)","(39,)","(38,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(1,)","(2,)"
"(41,)","(41,)","(40,)","(41,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(1,)","(2,)"
"(41,)","(41,)","(42,)","(43,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(2,)"
"(41,)","(41,)","(44,)","(41,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(2,)","(1,)"
"(45,)","(43,)","(43,)","(44,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(1,)","(2,)"
"(41,)","(43,)","(45,)","(45,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(2,)"
"(45,)","(44,)","(45,)","(44,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(2,)","(1,)"
"(44,)","(43,)","(46,)","(45,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(44,)","(46,)","(45,)","(46,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(1,)","(2,)"
"(47,)","(44,)","(47,)","(47,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(2,)"
"(45,)","(45,)","(48,)","(47,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(2,)","(2,)"
"(48,)","(45,)","(47,)","(49,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(1,)"
"(45,)","(45,)","(48,)","(47,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(47,)","(48,)","(48,)","(48,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(45,)","(51,)","(50,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(1,)","(2,)"
"(47,)","(49,)","(49,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(47,)","(50,)","(49,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(48,)","(48,)","(50,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(47,)","(48,)","(50,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(48,)","(51,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(48,)","(48,)","(50,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(48,)","(47,)","(51,)","(49,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(2,)","(1,)"
"(51,)","(49,)","(51,)","(51,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(2,)"
"(49,)","(49,)","(51,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(52,)","(51,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(49,)","(50,)","(53,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(51,)","(52,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(49,)","(52,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(49,)","(50,)","(51,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(51,)","(52,)","(52,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(49,)","(52,)","(51,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(51,)","(49,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(2,)","(2,)"
"(50,)","(49,)","(52,)","(51,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(49,)","(51,)","(50,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(51,)","(51,)","(51,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(50,)","(51,)","(50,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(1,)","(2,)"
"(50,)","(50,)","(50,)","(51,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(51,)","(51,)","(52,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(50,)","(52,)","(51,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)"
"(72,)","(108,)","(51,)","(50,)","(5,)","(5,)","(5,)","(5,)","(3,)","(3,)","(2,)","(2,)"
"(76,)","(50,)","(51,)","(51,)","(12,)","(13,)","(12,)","(12,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(49,)","(51,)","(50,)","(15,)","(16,)","(16,)","(16,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(50,)","(50,)","(51,)","(15,)","(15,)","(15,)","(15,)","(2,)","(2,)","(2,)","(1,)"
"(50,)","(50,)","(50,)","(50,)","(16,)","(16,)","(16,)","(16,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(51,)","(51,)","(50,)","(18,)","(18,)","(18,)","(17,)","(2,)","(1,)","(2,)","(2,)"
"(50,)","(50,)","(52,)","(53,)","(21,)","(21,)","(21,)","(20,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(50,)","(51,)","(51,)","(22,)","(23,)","(23,)","(22,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(52,)","(51,)","(50,)","(25,)","(25,)","(25,)","(25,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(53,)","(52,)","(53,)","(27,)","(28,)","(28,)","(28,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(76,)","(52,)","(51,)","(31,)","(31,)","(31,)","(31,)","(2,)","(3,)","(2,)","(2,)"
"(52,)","(52,)","(51,)","(52,)","(34,)","(34,)","(34,)","(34,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(53,)","(52,)","(52,)","(30,)","(30,)","(30,)","(30,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(53,)","(53,)","(52,)","(27,)","(27,)","(27,)","(27,)","(2,)","(2,)","(2,)","(2,)"
"(100,)","(74,)","(95,)","(81,)","(19,)","(18,)","(18,)","(18,)","(3,)","(3,)","(2,)","(3,)"
"(49,)","(108,)","(118,)","(106,)","(5,)","(3,)","(4,)","(3,)","(2,)","(3,)","(4,)","(2,)"
"(49,)","(49,)","(50,)","(52,)","(-10,)","(-7,)","(-6,)","(-7,)","(2,)","(1,)","(2,)","(2,)"
"(57,)","(66,)","(47,)","(52,)","(-15,)","(-10,)","(-11,)","(-11,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(45,)","(48,)","(50,)","(-15,)","(-14,)","(-14,)","(-14,)","(1,)","(2,)","(2,)","(2,)"
"(48,)","(50,)","(49,)","(49,)","(-15,)","(-17,)","(-17,)","(-17,)","(2,)","(2,)","(1,)","(2,)"
"(50,)","(111,)","(50,)","(51,)","(-20,)","(-22,)","(-21,)","(-22,)","(2,)","(4,)","(2,)","(2,)"
"(49,)","(49,)","(51,)","(51,)","(-26,)","(-26,)","(-26,)","(-26,)","(2,)","(2,)","(2,)","(2,)"
"(48,)","(49,)","(52,)","(50,)","(-31,)","(-30,)","(-31,)","(-30,)","(2,)","(2,)","(2,)","(2,)"
"(48,)","(51,)","(53,)","(52,)","(-34,)","(-34,)","(-34,)","(-34,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(51,)","(53,)","(52,)","(-34,)","(-35,)","(-35,)","(-35,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(51,)","(54,)","(51,)","(-34,)","(-35,)","(-35,)","(-35,)","(2,)","(1,)","(3,)","(2,)"
"(51,)","(51,)","(54,)","(52,)","(-37,)","(-37,)","(-37,)","(-37,)","(1,)","(2,)","(2,)","(2,)"
"(50,)","(52,)","(53,)","(53,)","(-39,)","(-39,)","(-39,)","(-39,)","(2,)","(2,)","(2,)","(2,)"
"(57,)","(52,)","(55,)","(52,)","(-41,)","(-41,)","(-41,)","(-41,)","(3,)","(2,)","(2,)","(2,)"
"(74,)","(52,)","(55,)","(52,)","(-42,)","(-42,)","(-42,)","(-42,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(52,)","(54,)","(52,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)"
"(47,)","(54,)","(54,)","(52,)","(-51,)","(-52,)","(-52,)","(-52,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(52,)","(53,)","(53,)","(-52,)","(-53,)","(-53,)","(-53,)","(2,)","(3,)","(2,)","(2,)"
"(50,)","(52,)","(54,)","(51,)","(-51,)","(-51,)","(-51,)","(-51,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(52,)","(56,)","(51,)","(-50,)","(-50,)","(-50,)","(-50,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(54,)","(53,)","(53,)","(-50,)","(-50,)","(-50,)","(-50,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(52,)","(55,)","(53,)","(-50,)","(-50,)","(-50,)","(-50,)","(2,)","(2,)","(3,)","(2,)"
"(50,)","(53,)","(55,)","(52,)","(-50,)","(-50,)","(-50,)","(-50,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(55,)","(56,)","(53,)","(-51,)","(-52,)","(-51,)","(-52,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(53,)","(55,)","(53,)","(-52,)","(-53,)","(-53,)","(-53,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(53,)","(56,)","(53,)","(-56,)","(-56,)","(-57,)","(-56,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(55,)","(53,)","(53,)","(-60,)","(-60,)","(-60,)","(-60,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(53,)","(55,)","(52,)","(-60,)","(-60,)","(-60,)","(-60,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(54,)","(56,)","(52,)","(-59,)","(-59,)","(-59,)","(-59,)","(2,)","(2,)","(2,)","(2,)"
"(54,)","(54,)","(54,)","(53,)","(-57,)","(-57,)","(-56,)","(-57,)","(2,)","(2,)","(3,)","(2,)"
"(51,)","(53,)","(56,)","(53,)","(-56,)","(-56,)","(-56,)","(-56,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(53,)","(55,)","(52,)","(-58,)","(-58,)","(-58,)","(-58,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(54,)","(54,)","(52,)","(-60,)","(-60,)","(-60,)","(-60,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(54,)","(56,)","(54,)","(-60,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(53,)","(55,)","(51,)","(-60,)","(-61,)","(-61,)","(-61,)","(1,)","(2,)","(2,)","(2,)"
"(50,)","(53,)","(55,)","(53,)","(-60,)","(-61,)","(-61,)","(-61,)","(2,)","(3,)","(2,)","(2,)"
"(51,)","(53,)","(55,)","(52,)","(-60,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(53,)","(54,)","(52,)","(-60,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(3,)","(2,)"
"(52,)","(53,)","(54,)","(54,)","(-60,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(54,)","(54,)","(51,)","(-60,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(52,)","(55,)","(52,)","(-60,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(52,)","(52,)","(52,)","(-61,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(54,)","(55,)","(53,)","(-61,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(52,)","(55,)","(52,)","(-62,)","(-62,)","(-62,)","(-62,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(53,)","(53,)","(52,)","(-63,)","(-64,)","(-64,)","(-64,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(53,)","(52,)","(51,)","(-74,)","(-74,)","(-74,)","(-74,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(53,)","(52,)","(52,)","(-77,)","(-77,)","(-77,)","(-77,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(54,)","(54,)","(51,)","(-77,)","(-78,)","(-78,)","(-78,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(52,)","(54,)","(50,)","(-78,)","(-78,)","(-79,)","(-79,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(53,)","(53,)","(52,)","(-79,)","(-79,)","(-79,)","(-79,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(52,)","(53,)","(51,)","(-85,)","(-85,)","(-85,)","(-85,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(54,)","(51,)","(49,)","(-92,)","(-92,)","(-92,)","(-92,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(51,)","(51,)","(51,)","(-92,)","(-93,)","(-93,)","(-93,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(51,)","(51,)","(49,)","(-90,)","(-90,)","(-90,)","(-90,)","(1,)","(2,)","(2,)","(2,)"
"(49,)","(52,)","(53,)","(49,)","(-89,)","(-88,)","(-88,)","(-88,)","(2,)","(2,)","(2,)","(2,)"
"(48,)","(52,)","(53,)","(49,)","(-89,)","(-89,)","(-89,)","(-89,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(52,)","(52,)","(49,)","(-89,)","(-90,)","(-90,)","(-90,)","(2,)","(2,)","(2,)","(1,)"
"(50,)","(53,)","(53,)","(51,)","(-90,)","(-90,)","(-90,)","(-90,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(54,)","(54,)","(49,)","(-90,)","(-90,)","(-90,)","(-90,)","(2,)","(2,)","(3,)","(2,)"
"(52,)","(53,)","(52,)","(51,)","(-92,)","(-91,)","(-92,)","(-91,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(53,)","(53,)","(52,)","(-92,)","(-93,)","(-93,)","(-93,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(52,)","(53,)","(50,)","(-94,)","(-94,)","(-94,)","(-94,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(55,)","(52,)","(51,)","(-95,)","(-95,)","(-95,)","(-95,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(54,)","(54,)","(51,)","(-96,)","(-96,)","(-96,)","(-96,)","(2,)","(3,)","(2,)","(2,)"
"(50,)","(53,)","(53,)","(51,)","(-96,)","(-97,)","(-97,)","(-97,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(53,)","(52,)","(50,)","(-104,)","(-104,)","(-104,)","(-104,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(55,)","(50,)","(50,)","(-113,)","(-114,)","(-113,)","(-113,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(52,)","(50,)","(50,)","(-117,)","(-118,)","(-118,)","(-118,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(50,)","(50,)","(51,)","(-116,)","(-117,)","(-117,)","(-117,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(52,)","(52,)","(51,)","(-117,)","(-117,)","(-117,)","(-117,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(50,)","(52,)","(50,)","(-118,)","(-118,)","(-118,)","(-118,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(53,)","(51,)","(50,)","(-119,)","(-119,)","(-119,)","(-119,)","(2,)","(2,)","(1,)","(2,)"
"(51,)","(53,)","(52,)","(51,)","(-119,)","(-119,)","(-119,)","(-119,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(52,)","(52,)","(51,)","(-121,)","(-122,)","(-121,)","(-122,)","(2,)","(2,)","(2,)","(2,)"
"(54,)","(53,)","(51,)","(51,)","(-124,)","(-125,)","(-125,)","(-125,)","(2,)","(2,)","(2,)","(1,)"
"(52,)","(53,)","(52,)","(51,)","(-128,)","(-128,)","(-128,)","(-128,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(52,)","(52,)","(51,)","(-130,)","(-130,)","(-130,)","(-130,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(51,)","(52,)","(51,)","(-129,)","(-129,)","(-129,)","(-129,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(52,)","(52,)","(52,)","(-129,)","(-128,)","(-128,)","(-128,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(52,)","(52,)","(51,)","(-130,)","(-130,)","(-130,)","(-130,)","(2,)","(2,)","(2,)","(2,)"
"(54,)","(52,)","(52,)","(51,)","(-132,)","(-132,)","(-132,)","(-132,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(53,)","(52,)","(51,)","(-132,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(51,)","(50,)","(51,)","(-132,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(52,)","(52,)","(52,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(52,)","(51,)","(50,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(51,)","(50,)","(49,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(52,)","(52,)","(50,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(53,)","(51,)","(51,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(51,)","(51,)","(50,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(50,)","(50,)","(49,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(53,)","(52,)","(49,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(51,)","(50,)","(49,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(53,)","(51,)","(51,)","(51,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(1,)"
"(49,)","(52,)","(51,)","(49,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(51,)","(50,)","(49,)","(-133,)","(-133,)","(-133,)","(-133,)","(3,)","(2,)","(2,)","(2,)"
"(56,)","(50,)","(51,)","(49,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(86,)","(51,)","(50,)","(48,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(50,)","(49,)","(49,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(50,)","(51,)","(47,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(1,)","(2,)"
"(57,)","(48,)","(48,)","(45,)","(-133,)","(-133,)","(-133,)","(-133,)","(3,)","(2,)","(2,)","(1,)"
"(62,)","(50,)","(49,)","(46,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(54,)","(49,)","(49,)","(47,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(52,)","(49,)","(49,)","(47,)","(-133,)","(-133,)","(-133,)","(-133,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(50,)","(48,)","(46,)","(-135,)","(-135,)","(-135,)","(-135,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(45,)","(47,)","(47,)","(-137,)","(-137,)","(-137,)","(-137,)","(2,)","(1,)","(2,)","(1,)"
"(47,)","(50,)","(51,)","(48,)","(-140,)","(-140,)","(-140,)","(-140,)","(2,)","(2,)","(1,)","(2,)"
"(52,)","(47,)","(46,)","(50,)","(-141,)","(-142,)","(-142,)","(-142,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(46,)","(49,)","(49,)","(-143,)","(-144,)","(-144,)","(-144,)","(2,)","(2,)","(2,)","(2,)"
"(47,)","(49,)","(49,)","(48,)","(-145,)","(-145,)","(-145,)","(-145,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(46,)","(47,)","(50,)","(-146,)","(-146,)","(-146,)","(-146,)","(1,)","(2,)","(2,)","(2,)"
"(48,)","(51,)","(48,)","(49,)","(-146,)","(-147,)","(-147,)","(-146,)","(2,)","(1,)","(2,)","(2,)"
"(49,)","(45,)","(48,)","(47,)","(-151,)","(-151,)","(-151,)","(-151,)","(2,)","(2,)","(2,)","(2,)"
"(48,)","(46,)","(45,)","(51,)","(-157,)","(-157,)","(-157,)","(-157,)","(2,)","(2,)","(1,)","(1,)"
"(46,)","(46,)","(48,)","(49,)","(-162,)","(-163,)","(-162,)","(-162,)","(2,)","(2,)","(2,)","(2,)"
"(49,)","(45,)","(47,)","(49,)","(-165,)","(-165,)","(-165,)","(-165,)","(2,)","(2,)","(2,)","(2,)"
"(43,)","(45,)","(50,)","(50,)","(-168,)","(-168,)","(-168,)","(-168,)","(1,)","(1,)","(2,)","(2,)"
"(48,)","(45,)","(49,)","(51,)","(-171,)","(-171,)","(-171,)","(-171,)","(2,)","(2,)","(2,)","(2,)"
"(46,)","(46,)","(49,)","(51,)","(-171,)","(-170,)","(-171,)","(-171,)","(2,)","(2,)","(2,)","(2,)"
"(48,)","(48,)","(49,)","(48,)","(-170,)","(-170,)","(-170,)","(-170,)","(2,)","(2,)","(2,)","(2,)"
"(50,)","(47,)","(50,)","(48,)","(-174,)","(-174,)","(-174,)","(-174,)","(2,)","(2,)","(2,)","(2,)"
