"(57,)","(49,)","(105,)","(98,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","(57,)","(49,)","(105,)","(98,)","(69,)","(60,)","(97,)","(96,)","(59259,)"
"(86,)","(67,)","(108,)","(106,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","('null',)","(67,)","(108,)","(106,)","(70,)","(60,)","(101,)","(99,)","(59310,)"
"(76,)","(76,)","(108,)","(102,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","(76,)","(76,)","(108,)","(102,)","(72,)","(61,)","(102,)","(100,)","(59361,)"
"(78,)","(74,)","(111,)","(124,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","(78,)","(74,)","(111,)","('null',)","(73,)","(64,)","(104,)","(100,)","(59412,)"
"(51,)","(52,)","(130,)","(102,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","(51,)","(52,)","(130,)","(102,)","(69,)","(62,)","(110,)","(102,)","(59463,)"
"(68,)","(54,)","(142,)","(108,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","(68,)","(54,)","(142,)","(108,)","(66,)","(62,)","(117,)","(103,)","(59514,)"
"(75,)","(63,)","(126,)","(123,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","(75,)","(63,)","(126,)","(123,)","(69,)","(64,)","(120,)","(108,)","(59565,)"
"(76,)","(81,)","(102,)","(136,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","(76,)","(81,)","(102,)","(136,)","(70,)","(66,)","(119,)","(114,)","(59616,)"
"(60,)","(55,)","(126,)","(116,)","(29,)","(-30,)","(-14,)","(14,)","(-102,)","(-102,)","(-200,)","(-200,)","(30,)","(-30,)","(-15,)","(15,)","(60,)","(55,)","('null',)","(116,)","(68,)","(63,)","(122,)","(117,)","(59667,)"
"(59,)","(61,)","(133,)","(118,)","(29,)","(-30,)","(-14,)","(14,)","(-103,)","(-103,)","(-199,)","(-199,)","(30,)","(-30,)","(-15,)","(15,)","(59,)","(61,)","('null',)","(118,)","(64,)","(61,)","(125,)","(117,)","(59718,)"
"(63,)","(63,)","(138,)","(150,)","(30,)","(-30,)","(-14,)","(14,)","(-103,)","(-103,)","(-199,)","(-199,)","(30,)","(-30,)","(-15,)","(15,)","(63,)","(63,)","('null',)","('null',)","(66,)","(62,)","(123,)","(120,)","(59769,)"
"(70,)","(55,)","(114,)","(160,)","(30,)","(-30,)","(-14,)","(14,)","(-103,)","(-103,)","(-199,)","(-199,)","(30,)","(-30,)","(-15,)","(15,)","(70,)","(55,)","(114,)","('null',)","(67,)","(63,)","(114,)","(123,)","(59820,)"
"(47,)","(47,)","(123,)","(141,)","(30,)","(-30,)","(-14,)","(14,)","(-100,)","(-100,)","(-193,)","(-193,)","(29,)","(-29,)","(-14,)","(14,)","(47,)","(47,)","(123,)","('null',)","(62,)","(60,)","(113,)","(123,)","(59871,)"
"(59,)","(63,)","(136,)","(115,)","(29,)","(-29,)","(-14,)","(14,)","(-100,)","(-100,)","(-193,)","(-193,)","(29,)","(-29,)","(-14,)","(14,)","(59,)","(63,)","(136,)","(115,)","(59,)","(57,)","(124,)","(116,)","(59922,)"
"(62,)","(56,)","(111,)","(145,)","(28,)","(-28,)","(-14,)","(14,)","(-102,)","(-102,)","(-187,)","(-187,)","(26,)","(-26,)","(-13,)","(13,)","(62,)","(56,)","(111,)","('null',)","(60,)","(57,)","(121,)","(116,)","(59973,)"
"(61,)","(67,)","(118,)","(160,)","(27,)","(-26,)","(-13,)","(13,)","(-102,)","(-102,)","(-187,)","(-187,)","(26,)","(-26,)","(-13,)","(13,)","(61,)","(67,)","(118,)","('null',)","(60,)","(58,)","(120,)","(115,)","(60024,)"
"(66,)","(74,)","(144,)","(144,)","(25,)","(-25,)","(-13,)","(12,)","(-105,)","(-105,)","(-179,)","(-179,)","(21,)","(-21,)","(-12,)","(12,)","(66,)","(74,)","('null',)","('null',)","(60,)","(60,)","(120,)","(115,)","(60075,)"
"(60,)","(113,)","(133,)","(135,)","(21,)","(-22,)","(-12,)","(12,)","(-105,)","(-105,)","(-179,)","(-179,)","(21,)","(-21,)","(-12,)","(12,)","(60,)","('null',)","(133,)","(135,)","(59,)","(61,)","(124,)","(125,)","(60126,)"
"(57,)","(53,)","(128,)","(136,)","(19,)","(-20,)","(-11,)","(12,)","(-96,)","(-96,)","(-156,)","(-156,)","(18,)","(-18,)","(-11,)","(11,)","(57,)","(53,)","(128,)","(136,)","(60,)","(62,)","(125,)","(128,)","(60177,)"
"(70,)","(54,)","(126,)","(115,)","(18,)","(-18,)","(-11,)","(11,)","(-96,)","(-96,)","(-156,)","(-156,)","(18,)","(-18,)","(-11,)","(11,)","(70,)","(54,)","(126,)","(115,)","(62,)","(60,)","(123,)","(128,)","(60228,)"
"(75,)","(64,)","(128,)","(119,)","(17,)","(-17,)","(-11,)","(10,)","(-93,)","(-93,)","(-143,)","(-143,)","(15,)","(-15,)","(-10,)","(10,)","(75,)","(64,)","(128,)","(119,)","(64,)","(62,)","(126,)","(126,)","(60279,)"
"(70,)","(59,)","(95,)","(141,)","(15,)","(-15,)","(-10,)","(10,)","(-93,)","(-93,)","(-143,)","(-143,)","(15,)","(-15,)","(-10,)","(10,)","(70,)","(59,)","(95,)","('null',)","(66,)","(60,)","(122,)","(126,)","(60330,)"
"(60,)","(55,)","(126,)","(115,)","(14,)","(-14,)","(-9,)","(10,)","(-90,)","(-90,)","(-115,)","(-115,)","(8,)","(-8,)","(-6,)","(6,)","(60,)","(55,)","('null',)","(115,)","(65,)","(57,)","(122,)","(124,)","(60381,)"
"(62,)","(83,)","(133,)","(102,)","(9,)","(-10,)","(-7,)","(7,)","(-90,)","(-90,)","(-115,)","(-115,)","(8,)","(-8,)","(-6,)","(6,)","(62,)","('null',)","('null',)","(102,)","(65,)","(57,)","(119,)","(117,)","(60432,)"
"(66,)","(43,)","(100,)","(97,)","(5,)","(-5,)","(-4,)","(4,)","(-108,)","(-108,)","(-115,)","(-115,)","(1,)","(-1,)","(-1,)","(1,)","(66,)","(43,)","(100,)","(97,)","(67,)","(55,)","(112,)","(109,)","(60483,)"
"(66,)","(42,)","(95,)","(100,)","(1,)","(0,)","(-1,)","(1,)","(-108,)","(-108,)","(-115,)","(-115,)","(1,)","(-1,)","(-1,)","(1,)","(66,)","(42,)","(95,)","(100,)","(66,)","(52,)","(104,)","(106,)","(60534,)"
"(45,)","(45,)","(81,)","(80,)","(0,)","(1,)","(0,)","(0,)","(-112,)","(-112,)","(-112,)","(-112,)","(0,)","(0,)","(0,)","(0,)","(45,)","(45,)","(81,)","(80,)","(61,)","(48,)","(92,)","(98,)","(60585,)"
"(66,)","(66,)","(88,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-112,)","(-112,)","(-112,)","(-112,)","(0,)","(0,)","(0,)","(0,)","('null',)","('null',)","(88,)","(76,)","(59,)","(46,)","(91,)","(95,)","(60636,)"
"(71,)","(71,)","(85,)","(81,)","(0,)","(0,)","(0,)","(0,)","(-112,)","(-112,)","(-112,)","(-112,)","(0,)","(0,)","(0,)","(0,)","('null',)","('null',)","(85,)","(81,)","(59,)","(43,)","(89,)","(89,)","(60687,)"
"(68,)","(68,)","(68,)","(75,)","(0,)","(0,)","(0,)","(0,)","(-112,)","(-112,)","(-112,)","(-112,)","(0,)","(0,)","(0,)","(0,)","('null',)","('null',)","(68,)","(75,)","(59,)","(43,)","(86,)","(84,)","(60738,)"
"(70,)","(70,)","(74,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-115,)","(-115,)","(-115,)","(-115,)","(0,)","(0,)","(0,)","(0,)","(70,)","(70,)","(74,)","(78,)","(60,)","(52,)","(81,)","(81,)","(60789,)"
"(72,)","(61,)","(76,)","(75,)","(0,)","(0,)","(0,)","(0,)","(-115,)","(-115,)","(-115,)","(-115,)","(0,)","(0,)","(0,)","(0,)","(72,)","(61,)","(76,)","(75,)","(62,)","(58,)","(78,)","(77,)","(60840,)"
"(62,)","(63,)","(70,)","(65,)","(0,)","(0,)","(0,)","(0,)","(-115,)","(-115,)","(-115,)","(-115,)","(0,)","(0,)","(0,)","(0,)","(62,)","(63,)","(70,)","(65,)","(68,)","(64,)","(76,)","(75,)","(60891,)"
"(72,)","(68,)","(95,)","(68,)","(0,)","(0,)","(0,)","(0,)","(-115,)","(-115,)","(-115,)","(-115,)","(0,)","(0,)","(0,)","(0,)","(72,)","(68,)","('null',)","(68,)","(69,)","(65,)","(74,)","(73,)","(60942,)"
"(72,)","(56,)","(66,)","(62,)","(0,)","(0,)","(0,)","(0,)","(-115,)","(-115,)","(-115,)","(-115,)","(0,)","(0,)","(0,)","(0,)","(72,)","(56,)","(66,)","(62,)","(69,)","(63,)","(70,)","(70,)","(60993,)"
"(80,)","(45,)","(88,)","(59,)","(0,)","(0,)","(0,)","(0,)","(-115,)","(-115,)","(-115,)","(-115,)","(0,)","(0,)","(0,)","(0,)","(80,)","(45,)","('null',)","(59,)","(71,)","(60,)","(71,)","(67,)","(61044,)"
"(80,)","(43,)","(52,)","(54,)","(0,)","(0,)","(0,)","(0,)","(-102,)","(-102,)","(-102,)","(-102,)","(0,)","(0,)","(0,)","(0,)","(80,)","(43,)","(52,)","(54,)","(73,)","(56,)","(66,)","(63,)","(61095,)"
"(65,)","(54,)","(56,)","(56,)","(0,)","(0,)","(0,)","(0,)","(-102,)","(-102,)","(-102,)","(-102,)","(0,)","(0,)","(0,)","(0,)","(65,)","(54,)","(56,)","(56,)","(71,)","(54,)","(61,)","(60,)","(61146,)"
"(65,)","(65,)","(63,)","(75,)","(0,)","(0,)","(0,)","(0,)","(-93,)","(-93,)","(-93,)","(-93,)","(0,)","(0,)","(0,)","(0,)","(65,)","(65,)","(63,)","(75,)","(72,)","(55,)","(59,)","(62,)","(61197,)"
"(74,)","(60,)","(51,)","(83,)","(0,)","(0,)","(0,)","(0,)","(-93,)","(-93,)","(-93,)","(-93,)","(0,)","(0,)","(0,)","(0,)","(74,)","(60,)","(51,)","(83,)","(72,)","(53,)","(57,)","(64,)","(61248,)"
"(66,)","(60,)","(59,)","(70,)","(0,)","(0,)","(0,)","(0,)","(-93,)","(-93,)","(-93,)","(-93,)","(0,)","(0,)","(0,)","(0,)","(66,)","(60,)","(59,)","(70,)","(71,)","(54,)","(56,)","(66,)","(61299,)"
"(85,)","(63,)","(60,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-93,)","(-93,)","(-93,)","(-93,)","(0,)","(0,)","(0,)","(0,)","(85,)","(63,)","(60,)","(78,)","(72,)","(57,)","(56,)","(69,)","(61350,)"
"(111,)","(45,)","(60,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-109,)","(-109,)","(-95,)","(-95,)","(-3,)","(3,)","(4,)","(-4,)","('null',)","(45,)","(60,)","(78,)","(71,)","(57,)","(58,)","(73,)","(61401,)"
"(35,)","(43,)","(45,)","(60,)","(-2,)","(1,)","(2,)","(-2,)","(-109,)","(-109,)","(-95,)","(-95,)","(-3,)","(3,)","(4,)","(-4,)","(35,)","(43,)","(45,)","(60,)","(65,)","(56,)","(56,)","(74,)","(61452,)"
"(62,)","(45,)","(43,)","(68,)","(-3,)","(3,)","(5,)","(-5,)","(-90,)","(-90,)","(-63,)","(-63,)","(-8,)","(8,)","(12,)","(-12,)","('null',)","(45,)","(43,)","(68,)","(65,)","(52,)","(53,)","(72,)","(61503,)"
"(68,)","(43,)","(57,)","(125,)","(-6,)","(7,)","(10,)","(-10,)","(-90,)","(-90,)","(-63,)","(-63,)","(-8,)","(8,)","(12,)","(-12,)","('null',)","(43,)","(57,)","('null',)","(62,)","(49,)","(54,)","(70,)","(61554,)"
"(41,)","(51,)","(40,)","(86,)","(-8,)","(9,)","(15,)","(-15,)","(-92,)","(-92,)","(-62,)","(-62,)","(-9,)","(9,)","(14,)","(-14,)","(41,)","(51,)","(40,)","(86,)","(53,)","(48,)","(50,)","(74,)","(61605,)"
"(59,)","(53,)","(46,)","(53,)","(-9,)","(9,)","(15,)","(-15,)","(-92,)","(-92,)","(-62,)","(-62,)","(-9,)","(9,)","(14,)","(-14,)","(59,)","(53,)","(46,)","(53,)","(45,)","(46,)","(48,)","(69,)","(61656,)"
"(50,)","(98,)","(59,)","(44,)","(-9,)","(9,)","(14,)","(-14,)","(-122,)","(-122,)","(-91,)","(-91,)","(-7,)","(7,)","(9,)","(-9,)","(50,)","('null',)","(59,)","(44,)","(46,)","(47,)","(48,)","(62,)","(61707,)"
"(51,)","(67,)","(148,)","(55,)","(-7,)","(7,)","(11,)","(-10,)","(-122,)","(-122,)","(-91,)","(-91,)","(-7,)","(7,)","(9,)","(-9,)","(51,)","(67,)","('null',)","(55,)","(50,)","(51,)","(49,)","(61,)","(61758,)"
"(83,)","(51,)","(30,)","(56,)","(-6,)","(6,)","(6,)","(-6,)","(-155,)","(-155,)","(-127,)","(-127,)","(-5,)","(5,)","(6,)","(-6,)","('null',)","(51,)","(30,)","(56,)","(50,)","(53,)","(46,)","(58,)","(61809,)"
"(53,)","(53,)","(34,)","(36,)","(-5,)","(5,)","(5,)","(-5,)","(-155,)","(-155,)","(-127,)","(-127,)","(-5,)","(5,)","(6,)","(-6,)","(53,)","(53,)","(34,)","(36,)","(50,)","(55,)","(41,)","(55,)","(61860,)"
"(62,)","(45,)","(35,)","(31,)","(-4,)","(4,)","(5,)","(-5,)","(-155,)","(-155,)","(-127,)","(-127,)","(-5,)","(5,)","(6,)","(-6,)","(62,)","(45,)","(35,)","(31,)","(55,)","(53,)","(40,)","(45,)","(61911,)"
"(105,)","(43,)","(34,)","(33,)","(-4,)","(4,)","(5,)","(-5,)","(-155,)","(-155,)","(-127,)","(-127,)","(-5,)","(5,)","(6,)","(-6,)","('null',)","(43,)","(34,)","(33,)","(54,)","(51,)","(38,)","(42,)","(61962,)"
"(76,)","(47,)","(33,)","(33,)","(-4,)","(4,)","(6,)","(-5,)","(-157,)","(-157,)","(-126,)","(-126,)","(-5,)","(5,)","(7,)","(-7,)","(76,)","(47,)","(33,)","(33,)","(60,)","(51,)","(33,)","(40,)","(62013,)"
"(72,)","(48,)","(35,)","(40,)","(-4,)","(4,)","(6,)","(-6,)","(-157,)","(-157,)","(-126,)","(-126,)","(-5,)","(5,)","(7,)","(-7,)","(72,)","(48,)","(35,)","(40,)","(65,)","(47,)","(33,)","(38,)","(62064,)"
"(74,)","(93,)","(39,)","(41,)","(-4,)","(4,)","(6,)","(-7,)","(-155,)","(-155,)","(-127,)","(-127,)","(-5,)","(5,)","(6,)","(-6,)","(74,)","('null',)","(39,)","(41,)","(67,)","(47,)","(35,)","(35,)","(62115,)"
"(98,)","(64,)","(37,)","(44,)","(-4,)","(4,)","(6,)","(-6,)","(-155,)","(-155,)","(-127,)","(-127,)","(-5,)","(5,)","(6,)","(-6,)","('null',)","(64,)","(37,)","(44,)","(71,)","(49,)","(35,)","(37,)","(62166,)"
"(63,)","(53,)","(40,)","(39,)","(-4,)","(4,)","(6,)","(-5,)","(-155,)","(-155,)","(-127,)","(-127,)","(-5,)","(5,)","(6,)","(-6,)","(63,)","(53,)","(40,)","(39,)","(71,)","(51,)","(36,)","(38,)","(62217,)"
"(90,)","(74,)","(47,)","(50,)","(-4,)","(4,)","(6,)","(-5,)","(-154,)","(-154,)","(-128,)","(-128,)","(-4,)","(4,)","(5,)","(-5,)","('null',)","('null',)","(47,)","(50,)","(71,)","(53,)","(38,)","(41,)","(62268,)"
"(91,)","(72,)","(47,)","(50,)","(-4,)","(4,)","(5,)","(-5,)","(-154,)","(-154,)","(-128,)","(-128,)","(-4,)","(4,)","(5,)","(-5,)","('null',)","(72,)","(47,)","(50,)","(69,)","(59,)","(40,)","(44,)","(62319,)"
"(133,)","(95,)","(60,)","(45,)","(-4,)","(4,)","(5,)","(-5,)","(-153,)","(-153,)","(-129,)","(-129,)","(-4,)","(4,)","(5,)","(-5,)","('null',)","('null',)","(60,)","(45,)","(68,)","(63,)","(45,)","(44,)","(62370,)"
"(111,)","(72,)","(76,)","(55,)","(-4,)","(3,)","(4,)","(-5,)","(-153,)","(-153,)","(-129,)","(-129,)","(-4,)","(4,)","(5,)","(-5,)","(111,)","(72,)","(76,)","(55,)","(87,)","(65,)","(51,)","(47,)","(62421,)"
"(111,)","(66,)","(41,)","(52,)","(-4,)","(3,)","(4,)","(-5,)","(-151,)","(-151,)","(-130,)","(-130,)","(-3,)","(3,)","(4,)","(-4,)","(111,)","(66,)","(41,)","(52,)","(95,)","(65,)","(51,)","(48,)","(62472,)"
"(114,)","(93,)","(38,)","(39,)","(-3,)","(3,)","(4,)","(-4,)","(-151,)","(-151,)","(-130,)","(-130,)","(-3,)","(3,)","(4,)","(-4,)","(114,)","('null',)","(38,)","(39,)","(112,)","(70,)","(51,)","(48,)","(62523,)"
"(80,)","(114,)","(48,)","(45,)","(-3,)","(3,)","(4,)","(-4,)","(-148,)","(-148,)","(-134,)","(-134,)","(-2,)","(2,)","(2,)","(-2,)","(80,)","('null',)","(48,)","(45,)","(104,)","(70,)","(51,)","(47,)","(62574,)"
"(95,)","(76,)","(49,)","(52,)","(-2,)","(2,)","(2,)","(-2,)","(-148,)","(-148,)","(-134,)","(-134,)","(-2,)","(2,)","(2,)","(-2,)","(95,)","(76,)","(49,)","(52,)","(102,)","(71,)","(52,)","(48,)","(62625,)"
"(98,)","(76,)","(62,)","(59,)","(-2,)","(1,)","(1,)","(-1,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(98,)","(76,)","(62,)","(59,)","(101,)","(72,)","(52,)","(50,)","(62676,)"
"(121,)","(78,)","(60,)","(60,)","(0,)","(0,)","(1,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","('null',)","(78,)","(60,)","(60,)","(99,)","(74,)","(49,)","(51,)","(62727,)"
"(113,)","(95,)","(59,)","(63,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(113,)","(95,)","(59,)","(63,)","(100,)","(81,)","(52,)","(53,)","(62778,)"
"(91,)","(95,)","(55,)","(53,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(91,)","(95,)","(55,)","(53,)","(95,)","(84,)","(55,)","(55,)","(62829,)"
"(121,)","(85,)","(60,)","(60,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","('null',)","(85,)","(60,)","(60,)","(99,)","(84,)","(57,)","(57,)","(62880,)"
"(96,)","(80,)","(75,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(96,)","(80,)","(75,)","(76,)","(99,)","(84,)","(61,)","(61,)","(62931,)"
"(100,)","(97,)","(70,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(97,)","(70,)","(74,)","(100,)","(88,)","(63,)","(64,)","(62982,)"
"(108,)","(70,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(70,)","(68,)","(65,)","(101,)","(87,)","(64,)","(65,)","(63033,)"
"(98,)","(70,)","(68,)","(66,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(98,)","(70,)","(68,)","(66,)","(98,)","(82,)","(66,)","(65,)","(63084,)"
"(105,)","(72,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(105,)","(72,)","(68,)","(68,)","(101,)","(79,)","(68,)","(68,)","(63135,)"
"(111,)","(70,)","(56,)","(66,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(111,)","(70,)","(56,)","(66,)","(103,)","(76,)","(67,)","(69,)","(63186,)"
"(74,)","(74,)","(62,)","(60,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(74,)","(74,)","(62,)","(60,)","(99,)","(75,)","(65,)","(66,)","(63237,)"
"(108,)","(75,)","(67,)","(66,)","(0,)","(0,)","(0,)","(0,)","(-151,)","(-151,)","(-130,)","(-130,)","(-3,)","(3,)","(4,)","(-4,)","('null',)","(75,)","(67,)","(66,)","(99,)","(71,)","(64,)","(65,)","(63288,)"
"(105,)","(78,)","(85,)","(81,)","(-1,)","(1,)","(2,)","(-2,)","(-151,)","(-151,)","(-130,)","(-130,)","(-3,)","(3,)","(4,)","(-4,)","('null',)","(78,)","(85,)","(81,)","(97,)","(73,)","(67,)","(67,)","(63339,)"
"(114,)","(88,)","(68,)","(74,)","(-3,)","(3,)","(5,)","(-5,)","(-154,)","(-154,)","(-128,)","(-128,)","(-4,)","(4,)","(5,)","(-5,)","('null',)","(88,)","(68,)","(74,)","(96,)","(76,)","(67,)","(69,)","(63390,)"
"(105,)","(76,)","(68,)","(72,)","(-4,)","(4,)","(5,)","(-6,)","(-154,)","(-154,)","(-128,)","(-128,)","(-4,)","(4,)","(5,)","(-5,)","(105,)","(76,)","(68,)","(72,)","(96,)","(76,)","(67,)","(69,)","(63441,)"
"(108,)","(74,)","(57,)","(66,)","(-4,)","(4,)","(5,)","(-5,)","(-158,)","(-158,)","(-125,)","(-125,)","(-6,)","(6,)","(7,)","(-7,)","(108,)","(74,)","(57,)","(66,)","(95,)","(77,)","(67,)","(69,)","(63492,)"
"(105,)","(80,)","(61,)","(62,)","(-5,)","(5,)","(6,)","(-6,)","(-158,)","(-158,)","(-125,)","(-125,)","(-6,)","(6,)","(7,)","(-7,)","(105,)","(80,)","(61,)","(62,)","(106,)","(78,)","(67,)","(70,)","(63543,)"
"(115,)","(85,)","(68,)","(68,)","(-6,)","(6,)","(7,)","(-7,)","(-162,)","(-162,)","(-122,)","(-122,)","(-7,)","(7,)","(9,)","(-9,)","(115,)","(85,)","(68,)","(68,)","(108,)","(80,)","(67,)","(70,)","(63594,)"
"(111,)","(91,)","(67,)","(66,)","(-6,)","(6,)","(8,)","(-8,)","(-162,)","(-162,)","(-122,)","(-122,)","(-7,)","(7,)","(9,)","(-9,)","(111,)","(91,)","(67,)","(66,)","(108,)","(82,)","(64,)","(68,)","(63645,)"
"(104,)","(88,)","(66,)","(63,)","(-6,)","(7,)","(9,)","(-9,)","(-165,)","(-165,)","(-120,)","(-120,)","(-7,)","(7,)","(11,)","(-11,)","(104,)","(88,)","(66,)","(63,)","(108,)","(82,)","(64,)","(66,)","(63696,)"
"(123,)","(88,)","(59,)","(62,)","(-6,)","(7,)","(10,)","(-10,)","(-165,)","(-165,)","(-120,)","(-120,)","(-7,)","(7,)","(11,)","(-11,)","(123,)","(88,)","(59,)","(62,)","(111,)","(84,)","(63,)","(64,)","(63747,)"
"(117,)","(97,)","(61,)","(62,)","(-6,)","(7,)","(11,)","(-10,)","(-152,)","(-152,)","(-129,)","(-129,)","(-4,)","(4,)","(5,)","(-5,)","(117,)","(97,)","(61,)","(62,)","(112,)","(88,)","(63,)","(63,)","(63798,)"
"(111,)","(118,)","(142,)","(117,)","(-4,)","(4,)","(7,)","(-7,)","(-152,)","(-152,)","(-129,)","(-129,)","(-4,)","(4,)","(5,)","(-5,)","(111,)","('null',)","('null',)","('null',)","(113,)","(89,)","(64,)","(64,)","(63849,)"
"(125,)","(100,)","(59,)","(67,)","(-3,)","(3,)","(3,)","(-2,)","(-152,)","(-152,)","(-129,)","(-129,)","(-4,)","(4,)","(5,)","(-5,)","(125,)","(100,)","(59,)","(67,)","(115,)","(92,)","(62,)","(64,)","(63900,)"
"(125,)","(97,)","(62,)","(62,)","(-3,)","(3,)","(2,)","(-2,)","(-152,)","(-152,)","(-129,)","(-129,)","(-4,)","(4,)","(5,)","(-5,)","(125,)","(97,)","(62,)","(62,)","(117,)","(94,)","(61,)","(63,)","(63951,)"
"(121,)","(100,)","(71,)","(70,)","(-3,)","(3,)","(4,)","(-4,)","(-146,)","(-146,)","(-135,)","(-135,)","(-2,)","(2,)","(2,)","(-2,)","(121,)","(100,)","(71,)","(70,)","(120,)","(96,)","(62,)","(64,)","(64002,)"
"(113,)","(95,)","(66,)","(70,)","(-2,)","(2,)","(4,)","(-3,)","(-146,)","(-146,)","(-135,)","(-135,)","(-2,)","(2,)","(2,)","(-2,)","(113,)","(95,)","(66,)","(70,)","(118,)","(97,)","(63,)","(66,)","(64053,)"
"(117,)","(102,)","(60,)","(62,)","(-1,)","(1,)","(2,)","(-1,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(117,)","(102,)","(60,)","(62,)","(118,)","(98,)","(63,)","(66,)","(64104,)"
"(117,)","(85,)","(63,)","(65,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(117,)","(85,)","(63,)","(65,)","(119,)","(96,)","(63,)","(66,)","(64155,)"
"(100,)","(85,)","(97,)","(65,)","(0,)","(0,)","(-1,)","(0,)","(-130,)","(-130,)","(-152,)","(-152,)","(4,)","(-4,)","(-4,)","(4,)","(100,)","(85,)","('null',)","(65,)","(115,)","(94,)","(64,)","(65,)","(64206,)"
"(111,)","(93,)","(74,)","(67,)","(2,)","(-3,)","(-2,)","(2,)","(-130,)","(-130,)","(-152,)","(-152,)","(4,)","(-4,)","(-4,)","(4,)","(111,)","(93,)","(74,)","(67,)","(113,)","(93,)","(66,)","(66,)","(64257,)"
"(102,)","(74,)","(68,)","(70,)","(4,)","(-5,)","(-4,)","(4,)","(-114,)","(-114,)","(-174,)","(-174,)","(15,)","(-15,)","(-10,)","(10,)","(102,)","(74,)","(68,)","(70,)","(110,)","(89,)","(66,)","(66,)","(64308,)"
"(100,)","(114,)","(75,)","(72,)","(12,)","(-11,)","(-8,)","(8,)","(-114,)","(-114,)","(-174,)","(-174,)","(15,)","(-15,)","(-10,)","(10,)","(100,)","('null',)","(75,)","(72,)","(107,)","(87,)","(68,)","(66,)","(64359,)"
"(97,)","(86,)","(81,)","(83,)","(18,)","(-19,)","(-12,)","(11,)","(-106,)","(-106,)","(-191,)","(-191,)","(25,)","(-25,)","(-13,)","(13,)","(97,)","(86,)","(81,)","(83,)","(104,)","(84,)","(72,)","(70,)","(64410,)"
"(105,)","(86,)","(86,)","(81,)","(24,)","(-24,)","(-13,)","(13,)","(-106,)","(-106,)","(-191,)","(-191,)","(25,)","(-25,)","(-13,)","(13,)","(105,)","(86,)","(86,)","(81,)","(102,)","(84,)","(76,)","(73,)","(64461,)"
