"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(88,)","(88,)","(108,)","(107,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(3.78,)","(0.0,)","(2.18,)","(0.86,)","(88,)","(88,)","(108,)","(107,)","(86,)","(87,)","(105,)","(104,)","(60741,)"
"(88,)","(87,)","(104,)","(106,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.46,)","(-4.27,)","(-0.86,)","(88,)","(87,)","(104,)","(106,)","(86,)","(86,)","(106,)","(106,)","(60792,)"
"(88,)","(88,)","(108,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.46,)","(4.27,)","(2.18,)","(88,)","(88,)","(108,)","(108,)","(86,)","(86,)","(107,)","(107,)","(60843,)"
"(88,)","(90,)","(107,)","(104,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.51,)","(-1.32,)","(-4.27,)","(88,)","(90,)","(107,)","(104,)","(86,)","(88,)","(106,)","(106,)","(60894,)"
"(88,)","(88,)","(108,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.51,)","(1.32,)","(4.27,)","(88,)","(88,)","(108,)","(108,)","(87,)","(88,)","(106,)","(106,)","(60945,)"
"(90,)","(90,)","(108,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(2.02,)","(2.02,)","(0.0,)","(0.0,)","(90,)","(90,)","(108,)","(108,)","(88,)","(88,)","(107,)","(106,)","(60996,)"
"(91,)","(90,)","(108,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.04,)","(-0.51,)","(0.0,)","(0.0,)","(91,)","(90,)","(108,)","(108,)","(88,)","(88,)","(107,)","(107,)","(61047,)"
"(93,)","(93,)","(108,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(2.63,)","(0.0,)","(2.27,)","(93,)","(93,)","(108,)","(111,)","(89,)","(89,)","(107,)","(107,)","(61098,)"
"(91,)","(90,)","(108,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(-2.63,)","(0.0,)","(-2.27,)","(91,)","(90,)","(108,)","(108,)","(90,)","(90,)","(107,)","(107,)","(61149,)"
"(90,)","(90,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-1.04,)","(0.51,)","(2.27,)","(2.27,)","(90,)","(90,)","(111,)","(111,)","(90,)","(90,)","(108,)","(109,)","(61200,)"
"(90,)","(90,)","(111,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-0.51,)","(-0.51,)","(0.0,)","(-2.27,)","(90,)","(90,)","(111,)","(108,)","(90,)","(90,)","(109,)","(109,)","(61251,)"
"(90,)","(90,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(0.51,)","(0.0,)","(2.27,)","(90,)","(90,)","(111,)","(111,)","(90,)","(90,)","(109,)","(109,)","(61302,)"
"(90,)","(90,)","(108,)","(109,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-0.51,)","(-0.51,)","(-2.27,)","(-1.82,)","(90,)","(90,)","(108,)","(109,)","(90,)","(90,)","(109,)","(109,)","(61353,)"
"(90,)","(90,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(0.51,)","(2.27,)","(1.82,)","(90,)","(90,)","(111,)","(111,)","(90,)","(90,)","(110,)","(109,)","(61404,)"
"(91,)","(90,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.04,)","(-0.51,)","(0.0,)","(0.0,)","(91,)","(90,)","(111,)","(111,)","(90,)","(90,)","(110,)","(110,)","(61455,)"
"(90,)","(90,)","(108,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-1.04,)","(0.51,)","(-2.27,)","(-2.27,)","(90,)","(90,)","(108,)","(108,)","(90,)","(90,)","(110,)","(109,)","(61506,)"
"(90,)","(90,)","(111,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-0.51,)","(-0.51,)","(2.27,)","(0.0,)","(90,)","(90,)","(111,)","(108,)","(90,)","(90,)","(110,)","(109,)","(61557,)"
"(90,)","(93,)","(112,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(2.63,)","(1.88,)","(2.27,)","(90,)","(93,)","(112,)","(111,)","(90,)","(90,)","(110,)","(109,)","(61608,)"
"(91,)","(90,)","(108,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.04,)","(-2.63,)","(-4.15,)","(-2.27,)","(91,)","(90,)","(108,)","(108,)","(90,)","(90,)","(110,)","(109,)","(61659,)"
"(93,)","(90,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(0.51,)","(2.27,)","(2.27,)","(93,)","(90,)","(111,)","(111,)","(90,)","(90,)","(110,)","(109,)","(61710,)"
"(90,)","(90,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-2.63,)","(-0.51,)","(0.0,)","(0.0,)","(90,)","(90,)","(111,)","(111,)","(90,)","(90,)","(110,)","(109,)","(61761,)"
"(93,)","(90,)","(111,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(2.63,)","(0.51,)","(0.0,)","(-2.27,)","(93,)","(90,)","(111,)","(108,)","(91,)","(90,)","(110,)","(109,)","(61812,)"
"(90,)","(90,)","(109,)","(109,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-2.63,)","(0.0,)","(-1.82,)","(0.45,)","(90,)","(90,)","(109,)","(109,)","(91,)","(90,)","(110,)","(109,)","(61863,)"
"(90,)","(91,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(1.04,)","(1.82,)","(1.82,)","(90,)","(91,)","(111,)","(111,)","(91,)","(90,)","(110,)","(109,)","(61914,)"
"(91,)","(91,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.04,)","(0.0,)","(0.0,)","(0.0,)","(91,)","(91,)","(111,)","(111,)","(91,)","(90,)","(110,)","(110,)","(61965,)"
"(93,)","(90,)","(111,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(-1.04,)","(0.0,)","(-2.27,)","(93,)","(90,)","(111,)","(108,)","(91,)","(90,)","(110,)","(109,)","(62016,)"
"(93,)","(91,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(1.04,)","(0.0,)","(2.27,)","(93,)","(91,)","(111,)","(111,)","(91,)","(90,)","(110,)","(109,)","(62067,)"
"(93,)","(93,)","(113,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(1.07,)","(2.36,)","(0.0,)","(93,)","(93,)","(113,)","(111,)","(91,)","(91,)","(111,)","(110,)","(62118,)"
"(91,)","(93,)","(113,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(0.54,)","(0.0,)","(0.0,)","(91,)","(93,)","(113,)","(111,)","(91,)","(91,)","(111,)","(110,)","(62169,)"
"(93,)","(93,)","(112,)","(113,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.61,)","(-0.54,)","(-0.48,)","(2.36,)","(93,)","(93,)","(112,)","(113,)","(92,)","(91,)","(111,)","(110,)","(62220,)"
"(93,)","(93,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(0.54,)","(-1.88,)","(-2.36,)","(93,)","(93,)","(111,)","(111,)","(92,)","(92,)","(111,)","(110,)","(62271,)"
"(93,)","(90,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(-2.66,)","(0.0,)","(0.0,)","(93,)","(90,)","(111,)","(111,)","(92,)","(92,)","(111,)","(111,)","(62322,)"
"(93,)","(91,)","(113,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(1.04,)","(2.36,)","(0.0,)","(93,)","(91,)","(113,)","(111,)","(92,)","(92,)","(112,)","(111,)","(62373,)"
"(91,)","(90,)","(109,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(-1.04,)","(-4.19,)","(-2.27,)","(91,)","(90,)","(109,)","(108,)","(92,)","(91,)","(111,)","(110,)","(62424,)"
"(90,)","(91,)","(113,)","(112,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-1.04,)","(1.04,)","(4.19,)","(4.15,)","(90,)","(91,)","(113,)","(112,)","(92,)","(91,)","(111,)","(111,)","(62475,)"
"(95,)","(93,)","(113,)","(108,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(4.33,)","(1.07,)","(0.0,)","(-4.15,)","(95,)","(93,)","(113,)","(108,)","(92,)","(91,)","(111,)","(110,)","(62526,)"
"(93,)","(91,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-1.67,)","(-1.07,)","(-2.36,)","(2.27,)","(93,)","(91,)","(111,)","(111,)","(92,)","(91,)","(111,)","(110,)","(62577,)"
"(93,)","(95,)","(113,)","(113,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(3.28,)","(2.36,)","(2.36,)","(93,)","(95,)","(113,)","(113,)","(92,)","(91,)","(112,)","(110,)","(62628,)"
"(91,)","(90,)","(113,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(-4.84,)","(0.0,)","(-2.36,)","(91,)","(90,)","(113,)","(111,)","(92,)","(91,)","(112,)","(110,)","(62679,)"
"(93,)","(93,)","(112,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(3.17,)","(-0.48,)","(0.0,)","(93,)","(93,)","(112,)","(111,)","(92,)","(92,)","(112,)","(111,)","(62730,)"
"(95,)","(95,)","(113,)","(113,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(1.67,)","(0.48,)","(2.36,)","(95,)","(95,)","(113,)","(113,)","(93,)","(92,)","(112,)","(111,)","(62781,)"
"(93,)","(93,)","(113,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(116,)","(116,)","(148,)","(148,)","(7,)","(-7,)","(-6,)","(6,)","(0,)","(0,)","(0,)","(0,)","(-2.21,)","(-1.67,)","(0.0,)","(-2.36,)","(93,)","(93,)","(113,)","(111,)","(93,)","(92,)","(112,)","(111,)","(62832,)"
"(95,)","(93,)","(111,)","(111,)","(6,)","(-7,)","(-6,)","(5,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(-0.54,)","(-2.36,)","(0.0,)","(95,)","(93,)","(111,)","(111,)","(93,)","(93,)","(112,)","(111,)","(62883,)"
"(91,)","(133,)","(121,)","(126,)","(2,)","(-2,)","(-2,)","(2,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(-4,)","(-4,)","(-3,)","(-3,)","(-3.28,)","(40.31,)","(10.1,)","(15.87,)","(91,)","('null',)","(121,)","(126,)","(93,)","(92,)","(113,)","(113,)","(62934,)"
"(95,)","(90,)","(113,)","(108,)","(-2,)","(2,)","(2,)","(-2,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.28,)","(-42.42,)","(-7.74,)","(-18.14,)","(95,)","(90,)","(113,)","(108,)","(93,)","(92,)","(113,)","(113,)","(62985,)"
"(100,)","(98,)","(106,)","(106,)","(-1,)","(2,)","(1,)","(-1,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.39,)","(7.86,)","(-6.81,)","(-2.18,)","(100,)","(98,)","(106,)","(106,)","(94,)","(93,)","(112,)","(112,)","(63036,)"
"(104,)","(106,)","(98,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(-2,)","(-1,)","(-1,)","(3.95,)","(7.9,)","(-7.9,)","(-7.9,)","(104,)","(106,)","(98,)","(98,)","(96,)","(96,)","(110,)","(110,)","(63087,)"
"(106,)","(104,)","(98,)","(96,)","(0,)","(-1,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.09,)","(-2.09,)","(0.0,)","(-1.8,)","(106,)","(104,)","(98,)","(96,)","(98,)","(98,)","(107,)","(107,)","(63138,)"
"(104,)","(104,)","(102,)","(102,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.09,)","(0.0,)","(3.8,)","(5.59,)","(104,)","(104,)","(102,)","(102,)","(100,)","(100,)","(106,)","(106,)","(63189,)"
"(100,)","(102,)","(104,)","(102,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.95,)","(-2.01,)","(2.01,)","(0.0,)","(100,)","(102,)","(104,)","(102,)","(101,)","(100,)","(103,)","(102,)","(63240,)"
"(102,)","(102,)","(102,)","(102,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.94,)","(0.0,)","(-2.01,)","(0.0,)","(102,)","(102,)","(102,)","(102,)","(102,)","(102,)","(101,)","(101,)","(63291,)"
"(104,)","(104,)","(100,)","(102,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.01,)","(2.01,)","(-1.94,)","(0.0,)","(104,)","(104,)","(100,)","(102,)","(103,)","(103,)","(100,)","(100,)","(63342,)"
"(104,)","(104,)","(100,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(-3.8,)","(104,)","(104,)","(100,)","(98,)","(103,)","(103,)","(101,)","(100,)","(63393,)"
"(102,)","(102,)","(102,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.01,)","(-2.01,)","(1.94,)","(1.86,)","(102,)","(102,)","(102,)","(100,)","(102,)","(103,)","(101,)","(101,)","(63444,)"
"(104,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.01,)","(0.0,)","(-1.94,)","(0.0,)","(104,)","(102,)","(100,)","(100,)","(102,)","(102,)","(101,)","(100,)","(63495,)"
"(104,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(104,)","(102,)","(100,)","(100,)","(103,)","(102,)","(100,)","(100,)","(63546,)"
"(102,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.01,)","(0.0,)","(0.0,)","(0.0,)","(102,)","(102,)","(100,)","(100,)","(103,)","(102,)","(100,)","(100,)","(63597,)"
"(106,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.1,)","(0.0,)","(0.0,)","(-0.63,)","(106,)","(102,)","(100,)","(100,)","(103,)","(102,)","(100,)","(99,)","(63648,)"
"(102,)","(106,)","(102,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4.1,)","(4.1,)","(1.94,)","(0.63,)","(102,)","(106,)","(102,)","(100,)","(103,)","(102,)","(100,)","(100,)","(63699,)"
"(102,)","(102,)","(98,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-4.1,)","(-3.8,)","(-1.86,)","(102,)","(102,)","(98,)","(98,)","(103,)","(102,)","(100,)","(99,)","(63750,)"
"(104,)","(102,)","(102,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.01,)","(0.0,)","(3.8,)","(0.0,)","(104,)","(102,)","(102,)","(98,)","(103,)","(102,)","(100,)","(99,)","(63801,)"
"(104,)","(104,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.01,)","(-1.94,)","(1.86,)","(104,)","(104,)","(100,)","(100,)","(103,)","(103,)","(100,)","(99,)","(63852,)"
"(100,)","(102,)","(98,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.95,)","(-2.01,)","(-1.86,)","(-0.63,)","(100,)","(102,)","(98,)","(100,)","(103,)","(103,)","(100,)","(99,)","(63903,)"
"(104,)","(102,)","(102,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.95,)","(0.0,)","(3.8,)","(-1.23,)","(104,)","(102,)","(102,)","(98,)","(102,)","(103,)","(100,)","(99,)","(63954,)"
"(102,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.01,)","(0.0,)","(-1.94,)","(1.86,)","(102,)","(102,)","(100,)","(100,)","(102,)","(102,)","(100,)","(99,)","(64005,)"
"(102,)","(104,)","(100,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.01,)","(-0.63,)","(-1.86,)","(102,)","(104,)","(100,)","(98,)","(102,)","(102,)","(100,)","(99,)","(64056,)"
"(102,)","(102,)","(100,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-2.01,)","(0.63,)","(0.0,)","(102,)","(102,)","(100,)","(98,)","(102,)","(102,)","(100,)","(99,)","(64107,)"
"(104,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.01,)","(0.0,)","(0.0,)","(1.23,)","(104,)","(102,)","(100,)","(100,)","(102,)","(102,)","(100,)","(99,)","(64158,)"
