"(26,)","(24,)","(3,)","(0,)","(0,)","(0,)","(0,)","(86,)","(95,)","(79,)","(95,)","(41,)","(40,)","(43,)","(40,)","(46.553851167337825,)"
"(23,)","(8,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(97,)","(90,)","(78,)","(74,)","(40,)","(41,)","(43,)","(44,)","(46.553851167337825,)"
"(23,)","(8,)","(-6,)","(0,)","(0,)","(0,)","(0,)","(74,)","(65,)","(72,)","(69,)","(44,)","(45,)","(44,)","(44,)","(46.553851167337825,)"
"(22,)","(8,)","(-4,)","(0,)","(0,)","(0,)","(0,)","(78,)","(71,)","(88,)","(70,)","(43,)","(44,)","(41,)","(44,)","(46.553851167337825,)"
"(20,)","(14,)","(2,)","(0,)","(0,)","(0,)","(0,)","(82,)","(86,)","(71,)","(79,)","(43,)","(41,)","(44,)","(43,)","(46.553851167337825,)"
"(19,)","(14,)","(2,)","(0,)","(0,)","(0,)","(0,)","(85,)","(88,)","(67,)","(78,)","(41,)","(41,)","(44,)","(43,)","(46.553851167337825,)"
"(20,)","(19,)","(2,)","(0,)","(0,)","(0,)","(0,)","(77,)","(76,)","(84,)","(83,)","(43,)","(43,)","(41,)","(41,)","(46.553851167337825,)"
"(20,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(75,)","(77,)","(83,)","(77,)","(43,)","(43,)","(41,)","(43,)","(46.553851167337825,)"
"(22,)","(19,)","(0,)","(0,)","(0,)","(0,)","(0,)","(99,)","(91,)","(76,)","(83,)","(39,)","(40,)","(43,)","(41,)","(46.553851167337825,)"
"(23,)","(19,)","(0,)","(0,)","(0,)","(0,)","(0,)","(75,)","(84,)","(85,)","(84,)","(43,)","(41,)","(41,)","(41,)","(46.553851167337825,)"
"(24,)","(24,)","(3,)","(0,)","(0,)","(0,)","(0,)","(100,)","(87,)","(78,)","(93,)","(39,)","(41,)","(43,)","(40,)","(46.553851167337825,)"
"(23,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(102,)","(80,)","(85,)","(80,)","(39,)","(43,)","(41,)","(43,)","(46.553851167337825,)"
"(23,)","(8,)","(-6,)","(0,)","(0,)","(0,)","(0,)","(82,)","(79,)","(79,)","(69,)","(43,)","(43,)","(43,)","(44,)","(46.553851167337825,)"
"(23,)","(19,)","(2,)","(0,)","(0,)","(0,)","(0,)","(71,)","(86,)","(75,)","(86,)","(44,)","(41,)","(43,)","(41,)","(46.553851167337825,)"
"(21,)","(14,)","(2,)","(0,)","(0,)","(0,)","(0,)","(94,)","(89,)","(70,)","(80,)","(40,)","(41,)","(44,)","(43,)","(46.553851167337825,)"
"(19,)","(8,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(74,)","(80,)","(78,)","(70,)","(44,)","(43,)","(43,)","(44,)","(46.553851167337825,)"
"(19,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(68,)","(87,)","(94,)","(77,)","(44,)","(41,)","(40,)","(43,)","(104.74616512651009,)"
"(0,)","(246,)","(89,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(42,)","(44,)","(45,)","(43,)","(104.74616512651009,)"
"(0,)","(241,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(41,)","(44,)","(44,)","(44,)","(104.74616512651009,)"
"(0,)","(228,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(47,)","(43,)","(45,)","(47,)","(104.74616512651009,)"
"(0,)","(213,)","(-7,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(50,)","(49,)","(49,)","(51,)","(104.74616512651009,)"
"(0,)","(196,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(56,)","(55,)","(51,)","(55,)","(104.74616512651009,)"
"(0,)","(165,)","(-8,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(63,)","(60,)","(57,)","(63,)","(104.74616512651009,)"
"(0,)","(145,)","(-7,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(70,)","(68,)","(68,)","(68,)","(104.74616512651009,)"
"(0,)","(122,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(74,)","(74,)","(76,)","(74,)","(104.74616512651009,)"
"(0,)","(95,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(80,)","(80,)","(80,)","(80,)","(104.74616512651009,)"
"(27,)","(63,)","(-4,)","(0,)","(0,)","(0,)","(0,)","(157,)","(153,)","(190,)","(175,)","(88,)","(88,)","(86,)","(88,)","(104.74616512651009,)"
"(40,)","(46,)","(-6,)","(0,)","(0,)","(0,)","(0,)","(172,)","(170,)","(178,)","(174,)","(91,)","(91,)","(93,)","(93,)","(104.74616512651009,)"
"(40,)","(18,)","(-7,)","(0,)","(0,)","(0,)","(0,)","(157,)","(158,)","(154,)","(152,)","(97,)","(97,)","(100,)","(100,)","(104.74616512651009,)"
"(32,)","(8,)","(0,)","(0,)","(0,)","(0,)","(0,)","(140,)","(137,)","(162,)","(143,)","(102,)","(102,)","(98,)","(102,)","(104.74616512651009,)"
"(25,)","(0,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(126,)","(128,)","(132,)","(128,)","(105,)","(106,)","(108,)","(106,)","(104.74616512651009,)"
"(18,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(121,)","(123,)","(122,)","(126,)","(108,)","(105,)","(105,)","(108,)","(104.74616512651009,)"
"(13,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(128,)","(119,)","(120,)","(119,)","(102,)","(106,)","(108,)","(106,)","(104.74616512651009,)"
"(9,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(118,)","(114,)","(114,)","(117,)","(108,)","(105,)","(105,)","(108,)","(104.74616512651009,)"
"(8,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(113,)","(114,)","(113,)","(114,)","(105,)","(106,)","(105,)","(106,)","(104.74616512651009,)"
"(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(111,)","(122,)","(110,)","(111,)","(105,)","(102,)","(105,)","(105,)","(104.74616512651009,)"
"(5,)","(0,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(139,)","(120,)","(118,)","(107,)","(98,)","(102,)","(102,)","(105,)","(104.74616512651009,)"
"(12,)","(23,)","(1,)","(0,)","(0,)","(0,)","(0,)","(141,)","(131,)","(140,)","(137,)","(98,)","(100,)","(98,)","(98,)","(104.74616512651009,)"
"(17,)","(23,)","(1,)","(0,)","(0,)","(0,)","(0,)","(143,)","(149,)","(141,)","(142,)","(98,)","(97,)","(98,)","(98,)","(104.74616512651009,)"
"(26,)","(38,)","(3,)","(0,)","(0,)","(0,)","(0,)","(166,)","(153,)","(162,)","(162,)","(95,)","(97,)","(95,)","(95,)","(104.74616512651009,)"
"(32,)","(38,)","(3,)","(0,)","(0,)","(0,)","(0,)","(169,)","(166,)","(149,)","(168,)","(95,)","(95,)","(98,)","(95,)","(104.74616512651009,)"
"(30,)","(8,)","(-7,)","(0,)","(0,)","(0,)","(0,)","(164,)","(160,)","(169,)","(134,)","(97,)","(97,)","(95,)","(102,)","(104.74616512651009,)"
"(33,)","(23,)","(-5,)","(0,)","(0,)","(0,)","(0,)","(149,)","(162,)","(157,)","(151,)","(100,)","(97,)","(98,)","(98,)","(104.74616512651009,)"
"(34,)","(23,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(152,)","(167,)","(159,)","(155,)","(100,)","(97,)","(98,)","(98,)","(104.74616512651009,)"
"(31,)","(23,)","(5,)","(0,)","(0,)","(0,)","(0,)","(130,)","(169,)","(139,)","(160,)","(106,)","(97,)","(102,)","(98,)","(104.74616512651009,)"
"(29,)","(23,)","(5,)","(0,)","(0,)","(0,)","(0,)","(123,)","(137,)","(135,)","(157,)","(105,)","(102,)","(102,)","(98,)","(104.74616512651009,)"
"(24,)","(8,)","(0,)","(0,)","(0,)","(0,)","(0,)","(118,)","(135,)","(132,)","(136,)","(105,)","(102,)","(102,)","(102,)","(104.74616512651009,)"
"(24,)","(8,)","(-5,)","(0,)","(0,)","(0,)","(0,)","(148,)","(134,)","(129,)","(129,)","(98,)","(102,)","(102,)","(102,)","(104.74616512651009,)"
"(20,)","(8,)","(0,)","(0,)","(0,)","(0,)","(0,)","(128,)","(154,)","(129,)","(132,)","(102,)","(98,)","(102,)","(102,)","(104.74616512651009,)"
"(20,)","(8,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(125,)","(153,)","(122,)","(127,)","(102,)","(98,)","(102,)","(102,)","(104.74616512651009,)"
"(21,)","(23,)","(5,)","(0,)","(0,)","(0,)","(0,)","(121,)","(131,)","(127,)","(149,)","(102,)","(102,)","(102,)","(98,)","(104.74616512651009,)"
"(22,)","(23,)","(5,)","(0,)","(0,)","(0,)","(0,)","(123,)","(128,)","(126,)","(150,)","(102,)","(102,)","(102,)","(98,)","(104.74616512651009,)"
"(21,)","(8,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(127,)","(139,)","(123,)","(128,)","(102,)","(100,)","(102,)","(102,)","(104.74616512651009,)"
"(23,)","(18,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(144,)","(148,)","(144,)","(140,)","(98,)","(100,)","(98,)","(100,)","(104.74616512651009,)"
"(25,)","(18,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(147,)","(143,)","(127,)","(142,)","(98,)","(100,)","(102,)","(100,)","(104.74616512651009,)"
"(28,)","(28,)","(1,)","(0,)","(0,)","(0,)","(0,)","(127,)","(157,)","(152,)","(156,)","(102,)","(97,)","(97,)","(97,)","(104.74616512651009,)"
"(31,)","(28,)","(1,)","(0,)","(0,)","(0,)","(0,)","(148,)","(154,)","(143,)","(159,)","(98,)","(98,)","(100,)","(97,)","(104.74616512651009,)"
"(30,)","(28,)","(7,)","(0,)","(0,)","(0,)","(0,)","(169,)","(154,)","(141,)","(164,)","(95,)","(98,)","(100,)","(97,)","(104.74616512651009,)"
"(27,)","(18,)","(3,)","(0,)","(0,)","(0,)","(0,)","(150,)","(154,)","(150,)","(150,)","(100,)","(98,)","(100,)","(100,)","(104.74616512651009,)"
"(28,)","(23,)","(1,)","(0,)","(0,)","(0,)","(0,)","(151,)","(134,)","(145,)","(152,)","(100,)","(102,)","(100,)","(98,)","(104.74616512651009,)"
"(25,)","(8,)","(-5,)","(0,)","(0,)","(0,)","(0,)","(153,)","(149,)","(133,)","(131,)","(98,)","(100,)","(102,)","(102,)","(104.74616512651009,)"
"(24,)","(8,)","(-5,)","(0,)","(0,)","(0,)","(0,)","(154,)","(148,)","(130,)","(130,)","(98,)","(100,)","(102,)","(102,)","(104.74616512651009,)"
"(24,)","(8,)","(-5,)","(0,)","(0,)","(0,)","(0,)","(134,)","(130,)","(129,)","(129,)","(102,)","(102,)","(102,)","(102,)","(104.74616512651009,)"
"(22,)","(8,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(147,)","(129,)","(145,)","(130,)","(100,)","(102,)","(100,)","(102,)","(104.74616512651009,)"
"(21,)","(8,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(143,)","(149,)","(151,)","(129,)","(100,)","(98,)","(98,)","(102,)","(104.74616512651009,)"
"(24,)","(23,)","(1,)","(0,)","(0,)","(0,)","(0,)","(144,)","(144,)","(129,)","(148,)","(100,)","(100,)","(102,)","(98,)","(104.74616512651009,)"
"(26,)","(23,)","(1,)","(0,)","(0,)","(0,)","(0,)","(161,)","(143,)","(149,)","(150,)","(97,)","(100,)","(98,)","(98,)","(104.74616512651009,)"
"(26,)","(18,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(157,)","(146,)","(145,)","(102,)","(97,)","(100,)","(100,)","(104.74616512651009,)"
"(27,)","(18,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(151,)","(146,)","(142,)","(144,)","(98,)","(100,)","(100,)","(100,)","(104.74616512651009,)"
"(25,)","(18,)","(3,)","(0,)","(0,)","(0,)","(0,)","(134,)","(160,)","(132,)","(148,)","(102,)","(97,)","(102,)","(100,)","(104.74616512651009,)"
"(26,)","(18,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(151,)","(164,)","(141,)","(143,)","(98,)","(97,)","(100,)","(100,)","(104.74616512651009,)"
"(27,)","(18,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(129,)","(147,)","(152,)","(144,)","(102,)","(100,)","(98,)","(100,)","(104.74616512651009,)"
"(25,)","(18,)","(3,)","(0,)","(0,)","(0,)","(0,)","(127,)","(160,)","(152,)","(148,)","(102,)","(97,)","(98,)","(100,)","(104.74616512651009,)"
"(26,)","(23,)","(1,)","(0,)","(0,)","(0,)","(0,)","(144,)","(151,)","(152,)","(151,)","(100,)","(100,)","(98,)","(98,)","(104.74616512651009,)"
"(28,)","(23,)","(1,)","(0,)","(0,)","(0,)","(0,)","(141,)","(154,)","(150,)","(152,)","(100,)","(98,)","(98,)","(98,)","(104.74616512651009,)"
"(28,)","(23,)","(1,)","(0,)","(0,)","(0,)","(0,)","(150,)","(134,)","(145,)","(153,)","(98,)","(102,)","(100,)","(98,)","(104.74616512651009,)"
"(27,)","(23,)","(5,)","(0,)","(0,)","(0,)","(0,)","(131,)","(152,)","(147,)","(155,)","(102,)","(98,)","(100,)","(98,)","(162.93847908568236,)"
"(0,)","(251,)","(87,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(98,)","(98,)","(100,)","(100,)","(162.93847908568236,)"
"(0,)","(251,)","(3,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(98,)","(102,)","(100,)","(100,)","(162.93847908568236,)"
"(0,)","(230,)","(-4,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(102,)","(105,)","(102,)","(105,)","(162.93847908568236,)"
"(0,)","(207,)","(-8,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(105,)","(111,)","(108,)","(111,)","(162.93847908568236,)"
"(0,)","(194,)","(-11,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(111,)","(111,)","(111,)","(114,)","(162.93847908568236,)"
"(0,)","(181,)","(-5,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(117,)","(117,)","(114,)","(117,)","(162.93847908568236,)"
"(0,)","(151,)","(-11,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(121,)","(125,)","(121,)","(125,)","(162.93847908568236,)"
"(0,)","(135,)","(-3,)","(0,)","(0,)","(0,)","(0,)","(250,)","(250,)","(250,)","(250,)","(129,)","(126,)","(129,)","(129,)","(162.93847908568236,)"
"(43,)","(104,)","(-5,)","(0,)","(0,)","(0,)","(0,)","(272,)","(252,)","(298,)","(280,)","(133,)","(136,)","(133,)","(136,)","(162.93847908568236,)"
"(58,)","(100,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(260,)","(276,)","(291,)","(294,)","(140,)","(137,)","(137,)","(137,)","(162.93847908568236,)"
"(74,)","(75,)","(-5,)","(0,)","(0,)","(0,)","(0,)","(233,)","(281,)","(271,)","(288,)","(152,)","(142,)","(148,)","(144,)","(162.93847908568236,)"
"(73,)","(42,)","(-6,)","(0,)","(0,)","(0,)","(0,)","(196,)","(249,)","(261,)","(261,)","(161,)","(152,)","(152,)","(152,)","(162.93847908568236,)"
"(65,)","(24,)","(-6,)","(0,)","(0,)","(0,)","(0,)","(201,)","(236,)","(239,)","(240,)","(166,)","(156,)","(156,)","(156,)","(162.93847908568236,)"
"(51,)","(0,)","(-9,)","(0,)","(0,)","(0,)","(0,)","(196,)","(209,)","(208,)","(209,)","(161,)","(161,)","(166,)","(166,)","(162.93847908568236,)"
"(38,)","(0,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(186,)","(202,)","(200,)","(208,)","(166,)","(166,)","(170,)","(172,)","(162.93847908568236,)"
"(27,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(192,)","(198,)","(200,)","(198,)","(177,)","(172,)","(177,)","(170,)","(162.93847908568236,)"
"(20,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(182,)","(190,)","(188,)","(195,)","(172,)","(172,)","(172,)","(175,)","(162.93847908568236,)"
"(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(185,)","(184,)","(183,)","(189,)","(177,)","(170,)","(172,)","(175,)","(162.93847908568236,)"
"(10,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(180,)","(181,)","(180,)","(182,)","(175,)","(172,)","(172,)","(172,)","(162.93847908568236,)"
"(7,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(176,)","(173,)","(181,)","(179,)","(172,)","(166,)","(175,)","(172,)","(162.93847908568236,)"
"(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(174,)","(171,)","(176,)","(176,)","(172,)","(166,)","(172,)","(170,)","(162.93847908568236,)"
"(3,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(168,)","(170,)","(169,)","(170,)","(166,)","(166,)","(166,)","(166,)","(162.93847908568236,)"
"(3,)","(5,)","(1,)","(0,)","(0,)","(0,)","(0,)","(170,)","(166,)","(168,)","(172,)","(161,)","(162,)","(166,)","(161,)","(162.93847908568236,)"
"(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(196,)","(197,)","(161,)","(171,)","(156,)","(156,)","(162,)","(161,)","(162.93847908568236,)"
"(9,)","(24,)","(7,)","(0,)","(0,)","(0,)","(0,)","(197,)","(200,)","(199,)","(197,)","(156,)","(156,)","(156,)","(156,)","(162.93847908568236,)"
"(16,)","(24,)","(0,)","(0,)","(0,)","(0,)","(0,)","(229,)","(199,)","(198,)","(197,)","(152,)","(156,)","(156,)","(156,)","(162.93847908568236,)"
"(24,)","(24,)","(-6,)","(0,)","(0,)","(0,)","(0,)","(206,)","(200,)","(199,)","(199,)","(156,)","(156,)","(156,)","(156,)","(162.93847908568236,)"
"(27,)","(24,)","(0,)","(0,)","(0,)","(0,)","(0,)","(205,)","(206,)","(208,)","(208,)","(156,)","(156,)","(156,)","(156,)","(162.93847908568236,)"
"(33,)","(42,)","(6,)","(0,)","(0,)","(0,)","(0,)","(213,)","(206,)","(210,)","(234,)","(156,)","(156,)","(156,)","(152,)","(162.93847908568236,)"
"(37,)","(42,)","(6,)","(0,)","(0,)","(0,)","(0,)","(213,)","(218,)","(233,)","(238,)","(156,)","(156,)","(152,)","(152,)","(162.93847908568236,)"
"(29,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(188,)","(221,)","(211,)","(195,)","(161,)","(156,)","(158,)","(161,)","(162.93847908568236,)"
"(26,)","(5,)","(-7,)","(0,)","(0,)","(0,)","(0,)","(186,)","(190,)","(187,)","(186,)","(161,)","(161,)","(161,)","(161,)","(162.93847908568236,)"
"(20,)","(0,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(190,)","(185,)","(190,)","(184,)","(170,)","(161,)","(161,)","(166,)","(162.93847908568236,)"
"(15,)","(5,)","(1,)","(0,)","(0,)","(0,)","(0,)","(185,)","(187,)","(185,)","(184,)","(172,)","(161,)","(161,)","(161,)","(162.93847908568236,)"
"(14,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(178,)","(185,)","(176,)","(181,)","(166,)","(161,)","(162,)","(161,)","(162.93847908568236,)"
"(14,)","(0,)","(-9,)","(0,)","(0,)","(0,)","(0,)","(177,)","(182,)","(180,)","(172,)","(161,)","(161,)","(161,)","(166,)","(162.93847908568236,)"
"(11,)","(0,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(177,)","(181,)","(173,)","(176,)","(161,)","(161,)","(166,)","(166,)","(162.93847908568236,)"
"(9,)","(5,)","(1,)","(0,)","(0,)","(0,)","(0,)","(171,)","(204,)","(192,)","(178,)","(166,)","(156,)","(158,)","(161,)","(162.93847908568236,)"
"(12,)","(5,)","(-7,)","(0,)","(0,)","(0,)","(0,)","(195,)","(179,)","(176,)","(172,)","(156,)","(161,)","(161,)","(161,)","(162.93847908568236,)"
