"(3.36,)","(51,)","(59,)","(74,)","(67,)","(87,)","(110,)","(100,)","(75,)","(90,)","(102,)","(91,)","(72,)","(93.10770233467565,)"
"(3.42,)","(53,)","(60,)","(74,)","(69,)","(87,)","(110,)","(100,)","(75,)","(91,)","(108,)","(98,)","(74,)","(93.10770233467565,)"
"(3.5,)","(55,)","(62,)","(76,)","(71,)","(87,)","(110,)","(101,)","(75,)","(88,)","(108,)","(95,)","(70,)","(93.10770233467565,)"
"(3.58,)","(56,)","(63,)","(77,)","(72,)","(86,)","(110,)","(101,)","(76,)","(95,)","(108,)","(100,)","(74,)","(93.10770233467565,)"
"(3.66,)","(57,)","(64,)","(78,)","(74,)","(85,)","(109,)","(101,)","(76,)","(86,)","(105,)","(100,)","(74,)","(93.10770233467565,)"
"(3.74,)","(59,)","(65,)","(80,)","(76,)","(85,)","(109,)","(102,)","(76,)","(86,)","(102,)","(102,)","(74,)","(93.10770233467565,)"
"(3.82,)","(61,)","(68,)","(82,)","(79,)","(84,)","(109,)","(103,)","(77,)","(86,)","(108,)","(100,)","(70,)","(93.10770233467565,)"
"(3.91,)","(63,)","(68,)","(82,)","(80,)","(84,)","(109,)","(103,)","(77,)","(83,)","(108,)","(102,)","(78,)","(93.10770233467565,)"
"(3.99,)","(64,)","(71,)","(85,)","(83,)","(83,)","(108,)","(103,)","(77,)","(88,)","(108,)","(102,)","(76,)","(93.10770233467565,)"
"(4.06,)","(67,)","(71,)","(85,)","(84,)","(83,)","(108,)","(104,)","(78,)","(86,)","(106,)","(102,)","(78,)","(93.10770233467565,)"
"(4.15,)","(68,)","(72,)","(88,)","(86,)","(82,)","(108,)","(104,)","(78,)","(80,)","(108,)","(102,)","(76,)","(93.10770233467565,)"
"(4.23,)","(70,)","(75,)","(88,)","(87,)","(82,)","(107,)","(105,)","(78,)","(80,)","(108,)","(102,)","(76,)","(93.10770233467565,)"
"(4.31,)","(72,)","(75,)","(91,)","(89,)","(81,)","(107,)","(105,)","(79,)","(83,)","(105,)","(98,)","(80,)","(93.10770233467565,)"
"(4.4,)","(73,)","(78,)","(91,)","(92,)","(81,)","(107,)","(105,)","(79,)","(78,)","(102,)","(106,)","(80,)","(93.10770233467565,)"
